player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def
Johnny Oduya (D),totals,67,3,10,13,0.19,30,8,https://www.eliteprospects.com/player/1015/johnny-oduya,2009-2010,nhl,Johnny Oduya,D,DEF
Matt Ellis (LW),Buffalo Sabres,72,3,10,13,0.18,12,-1,https://www.eliteprospects.com/player/10998/matt-ellis,2009-2010,nhl,Matt Ellis,LW,FW
Jesse Winchester (C/W),Ottawa Senators,52,2,11,13,0.25,22,-1,https://www.eliteprospects.com/player/15310/jesse-winchester,2009-2010,nhl,Jesse Winchester,C/W,FW
Karlis Skrastins (D),Dallas Stars,79,2,11,13,0.16,24,-4,https://www.eliteprospects.com/player/5531/karlis-skrastins,2009-2010,nhl,Karlis Skrastins,D,DEF
Aaron Ward (D),totals,77,1,12,13,0.17,62,-15,https://www.eliteprospects.com/player/8744/aaron-ward,2009-2010,nhl,Aaron Ward,D,DEF
Mattias Öhlund (D),Tampa Bay Lightning,67,0,13,13,0.19,59,-8,https://www.eliteprospects.com/player/749/mattias-ohlund,2009-2010,nhl,Mattias Öhlund,D,DEF
Ryan Jones (LW/RW),totals,49,8,4,12,0.24,26,0,https://www.eliteprospects.com/player/11410/ryan-jones,2009-2010,nhl,Ryan Jones,LW/RW,FW
Patrick Dwyer (RW),Carolina Hurricanes,58,7,5,12,0.21,6,-3,https://www.eliteprospects.com/player/10409/patrick-dwyer,2009-2010,nhl,Patrick Dwyer,RW,FW
Brandon Segal (RW),totals,44,6,6,12,0.27,38,3,https://www.eliteprospects.com/player/14081/brandon-segal,2009-2010,nhl,Brandon Segal,RW,FW
Kyle Chipchura (C/W),totals,74,6,6,12,0.16,72,-12,https://www.eliteprospects.com/player/9192/kyle-chipchura,2009-2010,nhl,Kyle Chipchura,C/W,FW
Jamie Lundmark (C),totals,36,5,7,12,0.33,20,-7,https://www.eliteprospects.com/player/8759/jamie-lundmark,2009-2010,nhl,Jamie Lundmark,C,FW
Willie Mitchell (D),Vancouver Canucks,48,4,8,12,0.25,48,13,https://www.eliteprospects.com/player/8548/willie-mitchell,2009-2010,nhl,Willie Mitchell,D,DEF
Jim Vandermeer (D),Phoenix Coyotes,62,4,8,12,0.19,60,3,https://www.eliteprospects.com/player/8838/jim-vandermeer,2009-2010,nhl,Jim Vandermeer,D,DEF
Andrew Alberts (D),totals,76,3,9,12,0.16,87,6,https://www.eliteprospects.com/player/9062/andrew-alberts,2009-2010,nhl,Andrew Alberts,D,DEF
Brett Carson (D),Carolina Hurricanes,54,2,10,12,0.22,12,5,https://www.eliteprospects.com/player/10406/brett-carson,2009-2010,nhl,Brett Carson,D,DEF
Colin White (D),New Jersey Devils,81,2,10,12,0.15,46,8,https://www.eliteprospects.com/player/8821/colin-white,2009-2010,nhl,Colin White,D,DEF
Shaone Morrisonn (D),Washington Capitals,68,1,11,12,0.18,68,8,https://www.eliteprospects.com/player/8961/shaone-morrisonn,2009-2010,nhl,Shaone Morrisonn,D,DEF
Marek Svatos (RW),Colorado Avalanche,54,7,4,11,0.20,35,-13,https://www.eliteprospects.com/player/8604/marek-svatos,2009-2010,nhl,Marek Svatos,RW,FW
Ville Leino (LW/RW),totals,55,6,5,11,0.20,10,-8,https://www.eliteprospects.com/player/7418/ville-leino,2009-2010,nhl,Ville Leino,LW/RW,FW
Michael Grabner (LW/RW),Vancouver Canucks,20,5,6,11,0.55,8,2,https://www.eliteprospects.com/player/8494/michael-grabner,2009-2010,nhl,Michael Grabner,LW/RW,FW
Fredrik Modin (LW),totals,44,5,6,11,0.25,26,-8,https://www.eliteprospects.com/player/727/fredrik-modin,2009-2010,nhl,Fredrik Modin,LW,FW
Byron Bitz (RW),totals,52,5,6,11,0.21,33,-8,https://www.eliteprospects.com/player/14041/byron-bitz,2009-2010,nhl,Byron Bitz,RW,FW
Lauri Korpikoski (LW/RW),Phoenix Coyotes,71,5,6,11,0.15,16,-10,https://www.eliteprospects.com/player/4219/lauri-korpikoski,2009-2010,nhl,Lauri Korpikoski,LW/RW,FW
Andrej Sekera (D),Buffalo Sabres,49,4,7,11,0.22,6,-1,https://www.eliteprospects.com/player/9249/andrej-sekera,2009-2010,nhl,Andrej Sekera,D,DEF
Jean-François Jacques (LW/C),Edmonton Oilers,49,4,7,11,0.22,78,-15,https://www.eliteprospects.com/player/9026/jean-francois-jacques,2009-2010,nhl,Jean-François Jacques,LW/C,FW
Tanner Glass (LW),Vancouver Canucks,67,4,7,11,0.16,115,5,https://www.eliteprospects.com/player/14085/tanner-glass,2009-2010,nhl,Tanner Glass,LW,FW
Martin Skoula (D),totals,52,3,8,11,0.21,10,3,https://www.eliteprospects.com/player/8598/martin-skoula,2009-2010,nhl,Martin Skoula,D,DEF
Fredrik Sjöström (LW),totals,65,3,8,11,0.17,12,0,https://www.eliteprospects.com/player/473/fredrik-sjostrom,2009-2010,nhl,Fredrik Sjöström,LW,FW
Francis Bouillon (D),Nashville Predators,81,3,8,11,0.14,50,5,https://www.eliteprospects.com/player/5371/francis-bouillon,2009-2010,nhl,Francis Bouillon,D,DEF
Paul Martin (D),New Jersey Devils,22,2,9,11,0.50,2,10,https://www.eliteprospects.com/player/8778/paul-martin,2009-2010,nhl,Paul Martin,D,DEF
Cal O'Reilly (C),Nashville Predators,31,2,9,11,0.35,4,1,https://www.eliteprospects.com/player/11360/cal-o-reilly,2009-2010,nhl,Cal O'Reilly,C,FW
Fabian Brunnström (RW),Dallas Stars,44,2,9,11,0.25,10,-3,https://www.eliteprospects.com/player/6659/fabian-brunnstrom,2009-2010,nhl,Fabian Brunnström,RW,FW
Torrey Mitchell (C/RW),San Jose Sharks,56,2,9,11,0.20,27,6,https://www.eliteprospects.com/player/11438/torrey-mitchell,2009-2010,nhl,Torrey Mitchell,C/RW,FW
Mike Commodore (D),Columbus Blue Jackets,57,2,9,11,0.19,62,-9,https://www.eliteprospects.com/player/9119/mike-commodore,2009-2010,nhl,Mike Commodore,D,DEF
Hal Gill (D),Montréal Canadiens,68,2,9,11,0.16,68,-10,https://www.eliteprospects.com/player/8718/hal-gill,2009-2010,nhl,Hal Gill,D,DEF
Matt Carkner (D),Ottawa Senators,81,2,9,11,0.14,190,0,https://www.eliteprospects.com/player/9107/matt-carkner,2009-2010,nhl,Matt Carkner,D,DEF
Bryan Rodney (D),Carolina Hurricanes,22,1,10,11,0.50,8,-4,https://www.eliteprospects.com/player/15541/bryan-rodney,2009-2010,nhl,Bryan Rodney,D,DEF
Sami Lepistö (D),Phoenix Coyotes,66,1,10,11,0.17,60,14,https://www.eliteprospects.com/player/4127/sami-lepisto,2009-2010,nhl,Sami Lepistö,D,DEF
Kevin Klein (D),Nashville Predators,81,1,10,11,0.14,27,-13,https://www.eliteprospects.com/player/9507/kevin-klein,2009-2010,nhl,Kevin Klein,D,DEF
Rob Scuderi (D),Los Angeles Kings,73,0,11,11,0.15,21,16,https://www.eliteprospects.com/player/8878/rob-scuderi,2009-2010,nhl,Rob Scuderi,D,DEF
Mathieu Darche (LW),Montréal Canadiens,29,5,5,10,0.34,4,2,https://www.eliteprospects.com/player/10621/mathieu-darche,2009-2010,nhl,Mathieu Darche,LW,FW
Boyd Gordon (C),Washington Capitals,36,4,6,10,0.28,12,4,https://www.eliteprospects.com/player/9513/boyd-gordon,2009-2010,nhl,Boyd Gordon,C,FW
Aaron Johnson (D),totals,41,4,6,10,0.24,35,-6,https://www.eliteprospects.com/player/10233/aaron-johnson,2009-2010,nhl,Aaron Johnson,D,DEF
Vladimír Sobotka (C/LW),Boston Bruins,61,4,6,10,0.16,30,-7,https://www.eliteprospects.com/player/9227/vladimir-sobotka,2009-2010,nhl,Vladimír Sobotka,C/LW,FW
Jamie McBain (D),Carolina Hurricanes,14,3,7,10,0.71,0,6,https://www.eliteprospects.com/player/9311/jamie-mcbain,2009-2010,nhl,Jamie McBain,D,DEF
Josh Gorges (D),Montréal Canadiens,82,3,7,10,0.12,39,2,https://www.eliteprospects.com/player/9164/josh-gorges,2009-2010,nhl,Josh Gorges,D,DEF
Jeff Finger (D),Toronto Maple Leafs,39,2,8,10,0.26,20,-11,https://www.eliteprospects.com/player/9153/jeff-finger,2009-2010,nhl,Jeff Finger,D,DEF
Rod Pelley (C),New Jersey Devils,63,2,8,10,0.16,40,-4,https://www.eliteprospects.com/player/11019/rod-pelley,2009-2010,nhl,Rod Pelley,C,FW
Nate Thompson (C),totals,71,2,8,10,0.14,56,-17,https://www.eliteprospects.com/player/10261/nate-thompson,2009-2010,nhl,Nate Thompson,C,FW
Mikael Backlund (C/LW),Calgary Flames,23,1,9,10,0.43,6,5,https://www.eliteprospects.com/player/4295/mikael-backlund,2009-2010,nhl,Mikael Backlund,C/LW,FW
Steve Staios (D),totals,58,1,9,10,0.17,75,-27,https://www.eliteprospects.com/player/5677/steve-staios,2009-2010,nhl,Steve Staios,D,DEF
Jay McKee (D),Pittsburgh Penguins,62,1,9,10,0.16,54,6,https://www.eliteprospects.com/player/8977/jay-mckee,2009-2010,nhl,Jay McKee,D,DEF
Mark Fistric (D),Dallas Stars,67,1,9,10,0.15,69,27,https://www.eliteprospects.com/player/8399/mark-fistric,2009-2010,nhl,Mark Fistric,D,DEF
Shawn Thornton (RW),Boston Bruins,74,1,9,10,0.14,141,-9,https://www.eliteprospects.com/player/11339/shawn-thornton,2009-2010,nhl,Shawn Thornton,RW,FW
Mike Weaver (D),St. Louis Blues,77,1,9,10,0.13,29,10,https://www.eliteprospects.com/player/8814/mike-weaver,2009-2010,nhl,Mike Weaver,D,DEF
Mathieu Roy (D),Columbus Blue Jackets,31,0,10,10,0.32,17,-2,https://www.eliteprospects.com/player/8923/mathieu-roy,2009-2010,nhl,Mathieu Roy,D,DEF
Vladimir Zharkov (RW/LW),New Jersey Devils,40,0,10,10,0.25,8,2,https://www.eliteprospects.com/player/9303/vladimir-zharkov,2009-2010,nhl,Vladimir Zharkov,RW/LW,FW
Craig Adams (RW),Pittsburgh Penguins,82,0,10,10,0.12,72,-5,https://www.eliteprospects.com/player/8756/craig-adams,2009-2010,nhl,Craig Adams,RW,FW
Logan Couture (C/LW),San Jose Sharks,25,5,4,9,0.36,6,4,https://www.eliteprospects.com/player/11109/logan-couture,2009-2010,nhl,Logan Couture,C/LW,FW
Brian Sutherby (C),Dallas Stars,46,5,4,9,0.20,66,8,https://www.eliteprospects.com/player/8898/brian-sutherby,2009-2010,nhl,Brian Sutherby,C,FW
Mathieu Perreault (C),Washington Capitals,21,4,5,9,0.43,6,4,https://www.eliteprospects.com/player/10441/mathieu-perreault,2009-2010,nhl,Mathieu Perreault,C,FW
Ryan Carter (C),Anaheim Ducks,38,4,5,9,0.24,31,0,https://www.eliteprospects.com/player/11746/ryan-carter,2009-2010,nhl,Ryan Carter,C,FW
Jay Pandolfo (LW),New Jersey Devils,52,4,5,9,0.17,6,-10,https://www.eliteprospects.com/player/8704/jay-pandolfo,2009-2010,nhl,Jay Pandolfo,LW,FW
Tim Jackman (RW),New York Islanders,54,4,5,9,0.17,98,-4,https://www.eliteprospects.com/player/10322/tim-jackman,2009-2010,nhl,Tim Jackman,RW,FW
Tyler Ennis (RW/LW),Buffalo Sabres,10,3,6,9,0.90,6,1,https://www.eliteprospects.com/player/11667/tyler-ennis,2009-2010,nhl,Tyler Ennis,RW/LW,FW
Zach Boychuk (C/LW),Carolina Hurricanes,31,3,6,9,0.29,2,1,https://www.eliteprospects.com/player/11057/zach-boychuk,2009-2010,nhl,Zach Boychuk,C/LW,FW
Stéphane Veilleux (LW),Tampa Bay Lightning,77,3,6,9,0.12,48,-14,https://www.eliteprospects.com/player/8839/stephane-veilleux,2009-2010,nhl,Stéphane Veilleux,LW,FW
Mathieu Schneider (D),totals,25,2,7,9,0.36,16,5,https://www.eliteprospects.com/player/8875/mathieu-schneider,2009-2010,nhl,Mathieu Schneider,D,DEF
Adam Pardy (D),Calgary Flames,57,2,7,9,0.16,48,-3,https://www.eliteprospects.com/player/11740/adam-pardy,2009-2010,nhl,Adam Pardy,D,DEF
Jody Shelley (LW),totals,57,2,7,9,0.16,115,5,https://www.eliteprospects.com/player/8722/jody-shelley,2009-2010,nhl,Jody Shelley,LW,FW
Rickard Wallin (C),Toronto Maple Leafs,60,2,7,9,0.15,20,-7,https://www.eliteprospects.com/player/114/rickard-wallin,2009-2010,nhl,Rickard Wallin,C,FW
Matt Greene (D),Los Angeles Kings,75,2,7,9,0.12,83,4,https://www.eliteprospects.com/player/9170/matt-greene,2009-2010,nhl,Matt Greene,D,DEF
Ladislav Smid (D),Edmonton Oilers,51,1,8,9,0.18,39,5,https://www.eliteprospects.com/player/9225/ladislav-smid,2009-2010,nhl,Ladislav Smid,D,DEF
Oskars Bartulis (D),Philadelphia Flyers,53,1,8,9,0.17,28,-12,https://www.eliteprospects.com/player/10449/oskars-bartulis,2009-2010,nhl,Oskars Bartulis,D,DEF
Sheldon Brookbank (D),Anaheim Ducks,66,0,9,9,0.14,114,10,https://www.eliteprospects.com/player/11016/sheldon-brookbank,2009-2010,nhl,Sheldon Brookbank,D,DEF
Adam Foote (D),Colorado Avalanche,67,0,9,9,0.13,64,8,https://www.eliteprospects.com/player/9157/adam-foote,2009-2010,nhl,Adam Foote,D,DEF
Scott Walker (RW),totals,42,5,3,8,0.19,32,-3,https://www.eliteprospects.com/player/8801/scott-walker,2009-2010,nhl,Scott Walker,RW,FW
Fernando Pisani (RW),Edmonton Oilers,40,4,4,8,0.20,10,-16,https://www.eliteprospects.com/player/8601/fernando-pisani,2009-2010,nhl,Fernando Pisani,RW,FW
Chris Durno (LW),Colorado Avalanche,41,4,4,8,0.20,47,3,https://www.eliteprospects.com/player/11552/chris-durno,2009-2010,nhl,Chris Durno,LW,FW
Rick Rypien (C),Vancouver Canucks,69,4,4,8,0.12,126,-3,https://www.eliteprospects.com/player/11027/rick-rypien,2009-2010,nhl,Rick Rypien,C,FW
Stéphane Yelle (C),totals,70,4,4,8,0.11,32,-6,https://www.eliteprospects.com/player/8795/stephane-yelle,2009-2010,nhl,Stéphane Yelle,C,FW
Pierre-Alexandre Parenteau (RW),New York Rangers,22,3,5,8,0.36,4,-2,https://www.eliteprospects.com/player/9520/pierre-alexandre-parenteau,2009-2010,nhl,Pierre-Alexandre Parenteau,RW,FW
Wayne Primeau (C),Toronto Maple Leafs,59,3,5,8,0.14,35,-1,https://www.eliteprospects.com/player/8575/wayne-primeau,2009-2010,nhl,Wayne Primeau,C,FW
Brad Winchester (LW),St. Louis Blues,64,3,5,8,0.13,108,3,https://www.eliteprospects.com/player/8830/brad-winchester,2009-2010,nhl,Brad Winchester,LW,FW
Luca Caputi (LW),totals,23,2,6,8,0.35,12,-2,https://www.eliteprospects.com/player/11313/luca-caputi,2009-2010,nhl,Luca Caputi,LW,FW
Rostislav Klesla (D),Columbus Blue Jackets,26,2,6,8,0.31,26,-7,https://www.eliteprospects.com/player/8622/rostislav-klesla,2009-2010,nhl,Rostislav Klesla,D,DEF
Anssi Salmela (D),totals,38,2,6,8,0.21,22,-1,https://www.eliteprospects.com/player/7556/anssi-salmela,2009-2010,nhl,Anssi Salmela,D,DEF
Jason Garrison (D),Florida Panthers,39,2,6,8,0.21,23,-8,https://www.eliteprospects.com/player/24173/jason-garrison,2009-2010,nhl,Jason Garrison,D,DEF
Jordan Hendry (D),Chicago Blackhawks,43,2,6,8,0.19,10,5,https://www.eliteprospects.com/player/11348/jordan-hendry,2009-2010,nhl,Jordan Hendry,D,DEF
Marc Methot (D),Columbus Blue Jackets,60,2,6,8,0.13,51,-8,https://www.eliteprospects.com/player/10993/marc-methot,2009-2010,nhl,Marc Methot,D,DEF
Eric Boulton (LW),Atlanta Thrashers,62,2,6,8,0.13,113,-1,https://www.eliteprospects.com/player/8556/eric-boulton,2009-2010,nhl,Eric Boulton,LW,FW
Shane O'Brien (D),Vancouver Canucks,65,2,6,8,0.12,79,15,https://www.eliteprospects.com/player/10228/shane-o-brien,2009-2010,nhl,Shane O'Brien,D,DEF
Davis Drewiske (D),Los Angeles Kings,42,1,7,8,0.19,14,-4,https://www.eliteprospects.com/player/17699/davis-drewiske,2009-2010,nhl,Davis Drewiske,D,DEF
Nick Boynton (D),totals,49,1,7,8,0.16,71,5,https://www.eliteprospects.com/player/8752/nick-boynton,2009-2010,nhl,Nick Boynton,D,DEF
Brett Lebda (D),Detroit Red Wings,63,1,7,8,0.13,24,-2,https://www.eliteprospects.com/player/9447/brett-lebda,2009-2010,nhl,Brett Lebda,D,DEF
Brent Sopel (D),Chicago Blackhawks,73,1,7,8,0.11,34,3,https://www.eliteprospects.com/player/10229/brent-sopel,2009-2010,nhl,Brent Sopel,D,DEF
Paul Mara (D),Montréal Canadiens,42,0,8,8,0.19,48,-16,https://www.eliteprospects.com/player/8566/paul-mara,2009-2010,nhl,Paul Mara,D,DEF
Darryl Sydor (D),St. Louis Blues,47,0,8,8,0.17,15,-6,https://www.eliteprospects.com/player/8899/darryl-sydor,2009-2010,nhl,Darryl Sydor,D,DEF
Andrew Ference (D),Boston Bruins,51,0,8,8,0.16,16,-7,https://www.eliteprospects.com/player/8711/andrew-ference,2009-2010,nhl,Andrew Ference,D,DEF
Mike Brown (RW),Anaheim Ducks,75,6,1,7,0.09,106,1,https://www.eliteprospects.com/player/9412/mike-brown,2009-2010,nhl,Mike Brown,RW,FW
Troy Bodie (RW/LW),Anaheim Ducks,44,5,2,7,0.16,80,-8,https://www.eliteprospects.com/player/11723/troy-bodie,2009-2010,nhl,Troy Bodie,RW/LW,FW
Andrew Murray (C/LW),Columbus Blue Jackets,46,5,2,7,0.15,6,-6,https://www.eliteprospects.com/player/11561/andrew-murray,2009-2010,nhl,Andrew Murray,C/LW,FW
Paul Szczechura (C/RW),Tampa Bay Lightning,52,5,2,7,0.13,18,-15,https://www.eliteprospects.com/player/11424/paul-szczechura,2009-2010,nhl,Paul Szczechura,C/RW,FW
Oscar Möller (LW),Los Angeles Kings,34,4,3,7,0.21,4,-6,https://www.eliteprospects.com/player/5504/oscar-moller,2009-2010,nhl,Oscar Möller,LW,FW
Jared Boll (RW),Columbus Blue Jackets,68,4,3,7,0.10,149,-8,https://www.eliteprospects.com/player/14076/jared-boll,2009-2010,nhl,Jared Boll,RW,FW
Aaron Voros (LW/RW),New York Rangers,41,3,4,7,0.17,89,-2,https://www.eliteprospects.com/player/14109/aaron-voros,2009-2010,nhl,Aaron Voros,LW/RW,FW
Christian Hanson (C/RW),Toronto Maple Leafs,31,2,5,7,0.23,16,-2,https://www.eliteprospects.com/player/31218/christian-hanson,2009-2010,nhl,Christian Hanson,C/RW,FW
Maxime Talbot (C),Pittsburgh Penguins,45,2,5,7,0.16,30,-9,https://www.eliteprospects.com/player/9511/maxime-talbot,2009-2010,nhl,Maxime Talbot,C,FW
Christoph Schubert (D),Atlanta Thrashers,47,2,5,7,0.15,69,-6,https://www.eliteprospects.com/player/8877/christoph-schubert,2009-2010,nhl,Christoph Schubert,D,DEF
Mark Stuart (D),Boston Bruins,56,2,5,7,0.13,80,1,https://www.eliteprospects.com/player/9401/mark-stuart,2009-2010,nhl,Mark Stuart,D,DEF
Milan Jurcina (D),totals,44,1,6,7,0.16,24,2,https://www.eliteprospects.com/player/8677/milan-jurcina,2009-2010,nhl,Milan Jurcina,D,DEF
Andrew MacDonald (D),New York Islanders,46,1,6,7,0.15,20,4,https://www.eliteprospects.com/player/12406/andrew-macdonald,2009-2010,nhl,Andrew MacDonald,D,DEF
Niclas Wallin (D),totals,70,0,7,7,0.10,49,-5,https://www.eliteprospects.com/player/745/niclas-wallin,2009-2010,nhl,Niclas Wallin,D,DEF
Nicklas Grossmann (D),Dallas Stars,71,0,7,7,0.10,32,-3,https://www.eliteprospects.com/player/2439/nicklas-grossmann,2009-2010,nhl,Nicklas Grossmann,D,DEF
Robbie Earl (C/LW),Minnesota Wild,32,6,0,6,0.19,6,1,https://www.eliteprospects.com/player/9414/robbie-earl,2009-2010,nhl,Robbie Earl,C/LW,FW
Kirk Maltby (LW),Detroit Red Wings,52,4,2,6,0.12,32,1,https://www.eliteprospects.com/player/8954/kirk-maltby,2009-2010,nhl,Kirk Maltby,LW,FW
Brian Boyle (C/LW),New York Rangers,71,4,2,6,0.08,47,-6,https://www.eliteprospects.com/player/11429/brian-boyle,2009-2010,nhl,Brian Boyle,C/LW,FW
Colton Orr (RW),Toronto Maple Leafs,82,4,2,6,0.07,239,-4,https://www.eliteprospects.com/player/8941/colton-orr,2009-2010,nhl,Colton Orr,RW,FW
Brad Staubitz (RW),San Jose Sharks,47,3,3,6,0.13,110,0,https://www.eliteprospects.com/player/10642/brad-staubitz,2009-2010,nhl,Brad Staubitz,RW,FW
Justin Abdelkader (LW/RW),Detroit Red Wings,50,3,3,6,0.12,35,-11,https://www.eliteprospects.com/player/10460/justin-abdelkader,2009-2010,nhl,Justin Abdelkader,LW/RW,FW
Todd Fedoruk (LW),Tampa Bay Lightning,50,3,3,6,0.12,54,-12,https://www.eliteprospects.com/player/8528/todd-fedoruk,2009-2010,nhl,Todd Fedoruk,LW,FW
Mark Fraser (D),New Jersey Devils,61,3,3,6,0.10,36,3,https://www.eliteprospects.com/player/11020/mark-fraser,2009-2010,nhl,Mark Fraser,D,DEF
Tyler Sloan (D),Washington Capitals,40,2,4,6,0.15,22,-1,https://www.eliteprospects.com/player/13428/tyler-sloan,2009-2010,nhl,Tyler Sloan,D,DEF
Derek Meech (D),Detroit Red Wings,49,2,4,6,0.12,19,-12,https://www.eliteprospects.com/player/9506/derek-meech,2009-2010,nhl,Derek Meech,D,DEF
Victor Oreskovich (RW),Florida Panthers,50,2,4,6,0.12,26,-8,https://www.eliteprospects.com/player/41101/victor-oreskovich,2009-2010,nhl,Victor Oreskovich,RW,FW
James Sheppard (C/LW),Minnesota Wild,64,2,4,6,0.09,38,-14,https://www.eliteprospects.com/player/11121/james-sheppard,2009-2010,nhl,James Sheppard,C/LW,FW
Ruslan Salei (D),Colorado Avalanche,14,1,5,6,0.43,10,-1,https://www.eliteprospects.com/player/8651/ruslan-salei,2009-2010,nhl,Ruslan Salei,D,DEF
Jiri Tlusty (LW/RW),totals,20,1,5,6,0.30,6,0,https://www.eliteprospects.com/player/8605/jiri-tlusty,2009-2010,nhl,Jiri Tlusty,LW/RW,FW
John Carlson (D),Washington Capitals,22,1,5,6,0.27,8,11,https://www.eliteprospects.com/player/18590/john-carlson,2009-2010,nhl,John Carlson,D,DEF
Frazer McLaren (LW),San Jose Sharks,23,1,5,6,0.26,54,6,https://www.eliteprospects.com/player/14501/frazer-mclaren,2009-2010,nhl,Frazer McLaren,LW,FW
Jay Harrison (D),Carolina Hurricanes,38,1,5,6,0.16,50,-8,https://www.eliteprospects.com/player/9522/jay-harrison,2009-2010,nhl,Jay Harrison,D,DEF
John Erskine (D),Washington Capitals,50,1,5,6,0.12,66,16,https://www.eliteprospects.com/player/9148/john-erskine,2009-2010,nhl,John Erskine,D,DEF
Cory Sarich (D),Calgary Flames,57,1,5,6,0.11,58,4,https://www.eliteprospects.com/player/8867/cory-sarich,2009-2010,nhl,Cory Sarich,D,DEF
Ryan Stone (LW),Edmonton Oilers,27,0,6,6,0.22,48,2,https://www.eliteprospects.com/player/11536/ryan-stone,2009-2010,nhl,Ryan Stone,LW,FW
Krys Barch (RW/LW),Dallas Stars,63,0,6,6,0.10,130,0,https://www.eliteprospects.com/player/10997/krys-barch,2009-2010,nhl,Krys Barch,RW/LW,FW
Jason Strudwick (D),Edmonton Oilers,72,0,6,6,0.08,50,-18,https://www.eliteprospects.com/player/8753/jason-strudwick,2009-2010,nhl,Jason Strudwick,D,DEF
Ryan Vesce (C/RW),San Jose Sharks,9,3,2,5,0.56,0,-1,https://www.eliteprospects.com/player/4342/ryan-vesce,2009-2010,nhl,Ryan Vesce,C/RW,FW
Dave Scatchard (C),Nashville Predators,16,3,2,5,0.31,17,3,https://www.eliteprospects.com/player/8873/dave-scatchard,2009-2010,nhl,Dave Scatchard,C,FW
Michal Řepík (RW),Florida Panthers,19,3,2,5,0.26,6,1,https://www.eliteprospects.com/player/10481/michal-%C5%98epik,2009-2010,nhl,Michal Řepík,RW,FW
Paul Bissonnette (LW/D),Phoenix Coyotes,41,3,2,5,0.12,117,-2,https://www.eliteprospects.com/player/9473/paul-bissonnette,2009-2010,nhl,Paul Bissonnette,LW/D,DEF
Nathan Gerbe (C/LW),Buffalo Sabres,10,2,3,5,0.50,4,1,https://www.eliteprospects.com/player/9216/nathan-gerbe,2009-2010,nhl,Nathan Gerbe,C/LW,FW
Benn Ferriero (RW),San Jose Sharks,24,2,3,5,0.21,8,4,https://www.eliteprospects.com/player/9378/benn-ferriero,2009-2010,nhl,Benn Ferriero,RW,FW
Shean Donovan (RW),Ottawa Senators,30,2,3,5,0.17,40,-4,https://www.eliteprospects.com/player/8571/shean-donovan,2009-2010,nhl,Shean Donovan,RW,FW
Tom Pyatt (C),Montréal Canadiens,40,2,3,5,0.13,10,-5,https://www.eliteprospects.com/player/9199/tom-pyatt,2009-2010,nhl,Tom Pyatt,C,FW
Brendan Witt (D),New York Islanders,42,2,3,5,0.12,45,-18,https://www.eliteprospects.com/player/8831/brendan-witt,2009-2010,nhl,Brendan Witt,D,DEF
James Wright (C/LW),Tampa Bay Lightning,48,2,3,5,0.10,18,-9,https://www.eliteprospects.com/player/18595/james-wright,2009-2010,nhl,James Wright,C/LW,FW
Matt Walker (D),Tampa Bay Lightning,66,2,3,5,0.08,90,-11,https://www.eliteprospects.com/player/8798/matt-walker,2009-2010,nhl,Matt Walker,D,DEF
Zenon Konopka (C),Tampa Bay Lightning,74,2,3,5,0.07,265,-11,https://www.eliteprospects.com/player/10994/zenon-konopka,2009-2010,nhl,Zenon Konopka,C,FW
Keith Aucoin (C/RW),Washington Capitals,9,1,4,5,0.56,2,-2,https://www.eliteprospects.com/player/9069/keith-aucoin,2009-2010,nhl,Keith Aucoin,C/RW,FW
David Schlemko (D),Phoenix Coyotes,17,1,4,5,0.29,8,1,https://www.eliteprospects.com/player/11665/david-schlemko,2009-2010,nhl,David Schlemko,D,DEF
Ryan Johnson (C),Vancouver Canucks,58,1,4,5,0.09,12,-4,https://www.eliteprospects.com/player/9033/ryan-johnson,2009-2010,nhl,Ryan Johnson,C,FW
Anders Eriksson (D),totals,20,0,5,5,0.25,2,2,https://www.eliteprospects.com/player/471/anders-eriksson,2009-2010,nhl,Anders Eriksson,D,DEF
Karl Alzner (D),Washington Capitals,21,0,5,5,0.24,8,-2,https://www.eliteprospects.com/player/10429/karl-alzner,2009-2010,nhl,Karl Alzner,D,DEF
George Parros (RW),Anaheim Ducks,57,4,0,4,0.07,136,4,https://www.eliteprospects.com/player/8907/george-parros,2009-2010,nhl,George Parros,RW,FW
Bryan Bickell (LW),Chicago Blackhawks,16,3,1,4,0.25,5,4,https://www.eliteprospects.com/player/11346/bryan-bickell,2009-2010,nhl,Bryan Bickell,LW,FW
Dylan Reese (D),New York Islanders,19,2,2,4,0.21,14,4,https://www.eliteprospects.com/player/13412/dylan-reese,2009-2010,nhl,Dylan Reese,D,DEF
Danny Syvret (D),Philadelphia Flyers,21,2,2,4,0.19,12,1,https://www.eliteprospects.com/player/8900/danny-syvret,2009-2010,nhl,Danny Syvret,D,DEF
Mika Pyörälä (LW),Philadelphia Flyers,36,2,2,4,0.11,10,-3,https://www.eliteprospects.com/player/7526/mika-pyorala,2009-2010,nhl,Mika Pyörälä,LW,FW
Quintin Laing (LW),Washington Capitals,36,2,2,4,0.11,21,2,https://www.eliteprospects.com/player/11751/quintin-laing,2009-2010,nhl,Quintin Laing,LW,FW
Mark Popovic (D),Atlanta Thrashers,37,2,2,4,0.11,10,0,https://www.eliteprospects.com/player/8569/mark-popovic,2009-2010,nhl,Mark Popovic,D,DEF
