player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,player_name,position,fw_def
Blair Betts (C),Philadelphia Flyers,75,5,7,12,0.16,8,-3,https://www.eliteprospects.com/player/9082/blair-betts,2010-2011,nhl,Blair Betts,C,FW
Matt Halischuk (RW),Nashville Predators,27,4,8,12,0.44,2,5,https://www.eliteprospects.com/player/12560/matt-halischuk,2010-2011,nhl,Matt Halischuk,RW,FW
Jared Spurgeon (D),Minnesota Wild,53,4,8,12,0.23,2,-1,https://www.eliteprospects.com/player/11611/jared-spurgeon,2010-2011,nhl,Jared Spurgeon,D,DEF
Eric Nystrom (LW),Minnesota Wild,82,4,8,12,0.15,30,-16,https://www.eliteprospects.com/player/6669/eric-nystrom,2010-2011,nhl,Eric Nystrom,LW,FW
Nazem Kadri (C/LW),Toronto Maple Leafs,29,3,9,12,0.41,8,-3,https://www.eliteprospects.com/player/14728/nazem-kadri,2010-2011,nhl,Nazem Kadri,C/LW,FW
Roman Polák (D),St. Louis Blues,55,3,9,12,0.22,33,-4,https://www.eliteprospects.com/player/9621/roman-polak,2010-2011,nhl,Roman Polák,D,DEF
Jarkko Ruutu (LW),totals,73,3,9,12,0.16,97,-2,https://www.eliteprospects.com/player/2673/jarkko-ruutu,2010-2011,nhl,Jarkko Ruutu,LW,FW
Keaton Ellerby (D),Florida Panthers,54,2,10,12,0.22,22,-15,https://www.eliteprospects.com/player/9333/keaton-ellerby,2010-2011,nhl,Keaton Ellerby,D,DEF
Karl Alzner (D),Washington Capitals,82,2,10,12,0.15,24,14,https://www.eliteprospects.com/player/10429/karl-alzner,2010-2011,nhl,Karl Alzner,D,DEF
Mike Lundin (D),Tampa Bay Lightning,69,1,11,12,0.17,12,-3,https://www.eliteprospects.com/player/14077/mike-lundin,2010-2011,nhl,Mike Lundin,D,DEF
Erik Condra (RW/LW),Ottawa Senators,26,6,5,11,0.42,12,-1,https://www.eliteprospects.com/player/11419/erik-condra,2010-2011,nhl,Erik Condra,RW/LW,FW
Kris Draper (C),Detroit Red Wings,47,6,5,11,0.23,12,1,https://www.eliteprospects.com/player/9142/kris-draper,2010-2011,nhl,Kris Draper,C,FW
Arron Asham (RW/LW),Pittsburgh Penguins,44,5,6,11,0.25,46,0,https://www.eliteprospects.com/player/8791/arron-asham,2010-2011,nhl,Arron Asham,RW/LW,FW
Kyle Wilson (C),Columbus Blue Jackets,32,4,7,11,0.34,12,-3,https://www.eliteprospects.com/player/11750/kyle-wilson,2010-2011,nhl,Kyle Wilson,C,FW
Rostislav Klesla (D),totals,61,4,7,11,0.18,38,4,https://www.eliteprospects.com/player/8622/rostislav-klesla,2010-2011,nhl,Rostislav Klesla,D,DEF
Matt Bradley (RW/LW),Washington Capitals,61,4,7,11,0.18,68,-3,https://www.eliteprospects.com/player/9093/matt-bradley,2010-2011,nhl,Matt Bradley,RW/LW,FW
John Erskine (D),Washington Capitals,73,4,7,11,0.15,94,1,https://www.eliteprospects.com/player/9148/john-erskine,2010-2011,nhl,John Erskine,D,DEF
Matt Gilroy (D),New York Rangers,58,3,8,11,0.19,14,5,https://www.eliteprospects.com/player/16717/matt-gilroy,2010-2011,nhl,Matt Gilroy,D,DEF
Justin Braun (D),San Jose Sharks,28,2,9,11,0.39,2,-1,https://www.eliteprospects.com/player/15033/justin-braun,2010-2011,nhl,Justin Braun,D,DEF
Michael Del Zotto (D),New York Rangers,47,2,9,11,0.23,20,-5,https://www.eliteprospects.com/player/12112/michael-del-zotto,2010-2011,nhl,Michael Del Zotto,D,DEF
Jeff Woywitka (D),Dallas Stars,63,2,9,11,0.17,24,5,https://www.eliteprospects.com/player/9516/jeff-woywitka,2010-2011,nhl,Jeff Woywitka,D,DEF
Luca Sbisa (D),Anaheim Ducks,68,2,9,11,0.16,43,-11,https://www.eliteprospects.com/player/13946/luca-sbisa,2010-2011,nhl,Luca Sbisa,D,DEF
Matt Greene (D),Los Angeles Kings,71,2,9,11,0.15,70,3,https://www.eliteprospects.com/player/9170/matt-greene,2010-2011,nhl,Matt Greene,D,DEF
Yannick Weber (D),Montréal Canadiens,41,1,10,11,0.27,14,0,https://www.eliteprospects.com/player/10615/yannick-weber,2010-2011,nhl,Yannick Weber,D,DEF
Oliver Ekman Larsson (D),Phoenix Coyotes,48,1,10,11,0.23,24,3,https://www.eliteprospects.com/player/7693/oliver-ekman-larsson,2010-2011,nhl,Oliver Ekman Larsson,D,DEF
Scott Hannan (D),totals,78,1,10,11,0.14,34,4,https://www.eliteprospects.com/player/9041/scott-hannan,2010-2011,nhl,Scott Hannan,D,DEF
Fredrik Modin (LW),totals,40,7,3,10,0.25,14,-14,https://www.eliteprospects.com/player/727/fredrik-modin,2010-2011,nhl,Fredrik Modin,LW,FW
Eric Boulton (LW),Atlanta Thrashers,69,6,4,10,0.14,87,1,https://www.eliteprospects.com/player/8556/eric-boulton,2010-2011,nhl,Eric Boulton,LW,FW
Greg Mauldin (C/W),Colorado Avalanche,29,5,5,10,0.34,8,5,https://www.eliteprospects.com/player/10292/greg-mauldin,2010-2011,nhl,Greg Mauldin,C/W,FW
Steven Kampfer (D),Boston Bruins,38,5,5,10,0.26,12,9,https://www.eliteprospects.com/player/12530/steven-kampfer,2010-2011,nhl,Steven Kampfer,D,DEF
Brandon Segal (RW),Dallas Stars,46,5,5,10,0.22,41,0,https://www.eliteprospects.com/player/14081/brandon-segal,2010-2011,nhl,Brandon Segal,RW,FW
Willie Mitchell (D),Los Angeles Kings,57,5,5,10,0.18,21,4,https://www.eliteprospects.com/player/8548/willie-mitchell,2010-2011,nhl,Willie Mitchell,D,DEF
Steven Reinprecht (C),Florida Panthers,29,4,6,10,0.34,6,-2,https://www.eliteprospects.com/player/8725/steven-reinprecht,2010-2011,nhl,Steven Reinprecht,C,FW
Jacob Josefson (C),New Jersey Devils,28,3,7,10,0.36,6,5,https://www.eliteprospects.com/player/7655/jacob-josefson,2010-2011,nhl,Jacob Josefson,C,FW
Matt Beleskey (LW),Anaheim Ducks,35,3,7,10,0.29,36,-10,https://www.eliteprospects.com/player/9338/matt-beleskey,2010-2011,nhl,Matt Beleskey,LW,FW
Steve Staios (D),Calgary Flames,39,3,7,10,0.26,24,6,https://www.eliteprospects.com/player/5677/steve-staios,2010-2011,nhl,Steve Staios,D,DEF
Deryk Engelland (D),Pittsburgh Penguins,63,3,7,10,0.16,123,-5,https://www.eliteprospects.com/player/13406/deryk-engelland,2010-2011,nhl,Deryk Engelland,D,DEF
Jay Harrison (D),Carolina Hurricanes,72,3,7,10,0.14,72,5,https://www.eliteprospects.com/player/9522/jay-harrison,2010-2011,nhl,Jay Harrison,D,DEF
Tanner Glass (LW),Vancouver Canucks,73,3,7,10,0.14,72,-5,https://www.eliteprospects.com/player/14085/tanner-glass,2010-2011,nhl,Tanner Glass,LW,FW
Rod Pelley (C),New Jersey Devils,74,3,7,10,0.14,27,-9,https://www.eliteprospects.com/player/11019/rod-pelley,2010-2011,nhl,Rod Pelley,C,FW
Niklas Hjalmarsson (D),Chicago Blackhawks,80,3,7,10,0.13,39,13,https://www.eliteprospects.com/player/2640/niklas-hjalmarsson,2010-2011,nhl,Niklas Hjalmarsson,D,DEF
Marc Savard (C),Boston Bruins,25,2,8,10,0.4,29,-7,https://www.eliteprospects.com/player/8574/marc-savard,2010-2011,nhl,Marc Savard,C,FW
Kent Huskins (D),San Jose Sharks,50,2,8,10,0.2,12,8,https://www.eliteprospects.com/player/10507/kent-huskins,2010-2011,nhl,Kent Huskins,D,DEF
Ruslan Salei (D),Detroit Red Wings,75,2,8,10,0.13,48,0,https://www.eliteprospects.com/player/8651/ruslan-salei,2010-2011,nhl,Ruslan Salei,D,DEF
Liam Reddox (LW),Edmonton Oilers,44,1,9,10,0.23,20,-8,https://www.eliteprospects.com/player/9496/liam-reddox,2010-2011,nhl,Liam Reddox,LW,FW
Francis Bouillon (D),Nashville Predators,44,1,9,10,0.23,27,-3,https://www.eliteprospects.com/player/5371/francis-bouillon,2010-2011,nhl,Francis Bouillon,D,DEF
Nicklas Grossmann (D),Dallas Stars,59,1,9,10,0.17,35,7,https://www.eliteprospects.com/player/2439/nicklas-grossmann,2010-2011,nhl,Nicklas Grossmann,D,DEF
Matt Niskanen (D),totals,63,1,9,10,0.16,50,-3,https://www.eliteprospects.com/player/9214/matt-niskanen,2010-2011,nhl,Matt Niskanen,D,DEF
Jeff Schultz (D),Washington Capitals,72,1,9,10,0.14,12,6,https://www.eliteprospects.com/player/9490/jeff-schultz,2010-2011,nhl,Jeff Schultz,D,DEF
Mike Komisarek (D),Toronto Maple Leafs,75,1,9,10,0.13,86,-8,https://www.eliteprospects.com/player/9019/mike-komisarek,2010-2011,nhl,Mike Komisarek,D,DEF
Ryan O'Byrne (D),totals,67,0,10,10,0.15,75,-7,https://www.eliteprospects.com/player/11722/ryan-o-byrne,2010-2011,nhl,Ryan O'Byrne,D,DEF
Ladislav Smid (D),Edmonton Oilers,78,0,10,10,0.13,85,-10,https://www.eliteprospects.com/player/9225/ladislav-smid,2010-2011,nhl,Ladislav Smid,D,DEF
Gilbert Brulé (C/RW),Edmonton Oilers,41,7,2,9,0.22,41,-7,https://www.eliteprospects.com/player/10235/gilbert-brule,2010-2011,nhl,Gilbert Brulé,C/RW,FW
Tom Wandell (C),Dallas Stars,75,7,2,9,0.12,14,-5,https://www.eliteprospects.com/player/2021/tom-wandell,2010-2011,nhl,Tom Wandell,C,FW
Jesse Joensuu (LW),New York Islanders,42,6,3,9,0.21,33,-6,https://www.eliteprospects.com/player/4218/jesse-joensuu,2010-2011,nhl,Jesse Joensuu,LW,FW
Benn Ferriero (RW),San Jose Sharks,33,5,4,9,0.27,9,8,https://www.eliteprospects.com/player/9378/benn-ferriero,2010-2011,nhl,Benn Ferriero,RW,FW
Patrick Kaleta (RW),Buffalo Sabres,51,4,5,9,0.18,78,-4,https://www.eliteprospects.com/player/10990/patrick-kaleta,2010-2011,nhl,Patrick Kaleta,RW,FW
Zack Smith (C/LW),Ottawa Senators,55,4,5,9,0.16,120,-11,https://www.eliteprospects.com/player/14495/zack-smith,2010-2011,nhl,Zack Smith,C/LW,FW
Brad Staubitz (RW),Minnesota Wild,71,4,5,9,0.13,173,-5,https://www.eliteprospects.com/player/10642/brad-staubitz,2010-2011,nhl,Brad Staubitz,RW,FW
Boyd Gordon (C),Washington Capitals,60,3,6,9,0.15,16,-5,https://www.eliteprospects.com/player/9513/boyd-gordon,2010-2011,nhl,Boyd Gordon,C,FW
Ryan Carter (C),totals,62,3,6,9,0.15,66,-1,https://www.eliteprospects.com/player/11746/ryan-carter,2010-2011,nhl,Ryan Carter,C,FW
Doug Weight (C),New York Islanders,18,2,7,9,0.5,10,-3,https://www.eliteprospects.com/player/8733/doug-weight,2010-2011,nhl,Doug Weight,C,FW
Mark Olver (C/LW),Colorado Avalanche,18,2,7,9,0.5,18,-2,https://www.eliteprospects.com/player/15566/mark-olver,2010-2011,nhl,Mark Olver,C/LW,FW
Derek Joslin (D),totals,34,2,7,9,0.26,10,5,https://www.eliteprospects.com/player/11392/derek-joslin,2010-2011,nhl,Derek Joslin,D,DEF
Chris Butler (D),Buffalo Sabres,49,2,7,9,0.18,26,8,https://www.eliteprospects.com/player/9206/chris-butler,2010-2011,nhl,Chris Butler,D,DEF
Clayton Stoner (D),Minnesota Wild,57,2,7,9,0.16,96,5,https://www.eliteprospects.com/player/11361/clayton-stoner,2010-2011,nhl,Clayton Stoner,D,DEF
Hal Gill (D),Montréal Canadiens,75,2,7,9,0.12,43,-9,https://www.eliteprospects.com/player/8718/hal-gill,2010-2011,nhl,Hal Gill,D,DEF
Shane O'Brien (D),Nashville Predators,80,2,7,9,0.11,83,1,https://www.eliteprospects.com/player/10228/shane-o-brien,2010-2011,nhl,Shane O'Brien,D,DEF
Zenon Konopka (C),New York Islanders,82,2,7,9,0.11,307,-14,https://www.eliteprospects.com/player/10994/zenon-konopka,2010-2011,nhl,Zenon Konopka,C,FW
Ryan McDonagh (D),New York Rangers,40,1,8,9,0.23,14,16,https://www.eliteprospects.com/player/11458/ryan-mcdonagh,2010-2011,nhl,Ryan McDonagh,D,DEF
Nikita Nikitin (D),St. Louis Blues,41,1,8,9,0.22,10,1,https://www.eliteprospects.com/player/12241/nikita-nikitin,2010-2011,nhl,Nikita Nikitin,D,DEF
Chris Phillips (D),Ottawa Senators,82,1,8,9,0.11,32,-35,https://www.eliteprospects.com/player/4719/chris-phillips,2010-2011,nhl,Chris Phillips,D,DEF
Blake Geoffrion (C/LW),Nashville Predators,20,6,2,8,0.4,7,3,https://www.eliteprospects.com/player/9312/blake-geoffrion,2010-2011,nhl,Blake Geoffrion,C/LW,FW
Cody McLeod (LW),Colorado Avalanche,71,5,3,8,0.11,189,-7,https://www.eliteprospects.com/player/10411/cody-mcleod,2010-2011,nhl,Cody McLeod,LW,FW
Marek Svatos (RW),totals,28,4,4,8,0.29,10,0,https://www.eliteprospects.com/player/8604/marek-svatos,2010-2011,nhl,Marek Svatos,RW,FW
Andrew Murray (C/LW),Columbus Blue Jackets,29,4,4,8,0.28,4,2,https://www.eliteprospects.com/player/11561/andrew-murray,2010-2011,nhl,Andrew Murray,C/LW,FW
Mattias Ritola (LW/RW),Tampa Bay Lightning,31,4,4,8,0.26,11,-5,https://www.eliteprospects.com/player/2050/mattias-ritola,2010-2011,nhl,Mattias Ritola,LW/RW,FW
Jonathon Blum (D),Nashville Predators,23,3,5,8,0.35,8,8,https://www.eliteprospects.com/player/11597/jonathon-blum,2010-2011,nhl,Jonathon Blum,D,DEF
Alexandre Picard (D),Montréal Canadiens,43,3,5,8,0.19,17,0,https://www.eliteprospects.com/player/8847/alexandre-picard,2010-2011,nhl,Alexandre Picard,D,DEF
Mike Brown (RW),Toronto Maple Leafs,50,3,5,8,0.16,69,1,https://www.eliteprospects.com/player/9412/mike-brown,2010-2011,nhl,Mike Brown,RW,FW
Karlis Skrastins (D),Dallas Stars,74,3,5,8,0.11,38,-1,https://www.eliteprospects.com/player/5531/karlis-skrastins,2010-2011,nhl,Karlis Skrastins,D,DEF
Niclas Wallin (D),San Jose Sharks,74,3,5,8,0.11,46,0,https://www.eliteprospects.com/player/745/niclas-wallin,2010-2011,nhl,Niclas Wallin,D,DEF
Marc-André Bergeron (D),Tampa Bay Lightning,23,2,6,8,0.35,8,-10,https://www.eliteprospects.com/player/5672/marc-andre-bergeron,2010-2011,nhl,Marc-André Bergeron,D,DEF
Patrick O'Sullivan (C),totals,31,2,6,8,0.26,4,-2,https://www.eliteprospects.com/player/7914/patrick-o-sullivan,2010-2011,nhl,Patrick O'Sullivan,C,FW
Michal Řepík (RW),Florida Panthers,31,2,6,8,0.26,22,-6,https://www.eliteprospects.com/player/10481/michal-%C5%98epik,2010-2011,nhl,Michal Řepík,RW,FW
Kyle Cumiskey (D),Colorado Avalanche,18,1,7,8,0.44,10,-3,https://www.eliteprospects.com/player/10405/kyle-cumiskey,2010-2011,nhl,Kyle Cumiskey,D,DEF
Mark Mancari (RW/LW),Buffalo Sabres,20,1,7,8,0.4,12,-1,https://www.eliteprospects.com/player/8955/mark-mancari,2010-2011,nhl,Mark Mancari,RW/LW,FW
Nick Boynton (D),totals,51,1,7,8,0.16,40,-1,https://www.eliteprospects.com/player/8752/nick-boynton,2010-2011,nhl,Nick Boynton,D,DEF
Todd Marchant (C),Anaheim Ducks,79,1,7,8,0.1,26,-18,https://www.eliteprospects.com/player/8532/todd-marchant,2010-2011,nhl,Todd Marchant,C,FW
Jassen Cullimore (D),Chicago Blackhawks,36,0,8,8,0.22,8,4,https://www.eliteprospects.com/player/9127/jassen-cullimore,2010-2011,nhl,Jassen Cullimore,D,DEF
Adam Foote (D),Colorado Avalanche,47,0,8,8,0.17,33,-9,https://www.eliteprospects.com/player/9157/adam-foote,2010-2011,nhl,Adam Foote,D,DEF
Anton Volchenkov (D),New Jersey Devils,57,0,8,8,0.14,36,3,https://www.eliteprospects.com/player/8660/anton-volchenkov,2010-2011,nhl,Anton Volchenkov,D,DEF
David Perron (LW/RW),St. Louis Blues,10,5,2,7,0.7,12,7,https://www.eliteprospects.com/player/11123/david-perron,2010-2011,nhl,David Perron,LW/RW,FW
Tim Stapleton (C/RW),Atlanta Thrashers,45,5,2,7,0.16,12,-10,https://www.eliteprospects.com/player/9709/tim-stapleton,2010-2011,nhl,Tim Stapleton,C/RW,FW
Andrei Loktionov (C),Los Angeles Kings,19,4,3,7,0.37,2,2,https://www.eliteprospects.com/player/11867/andrei-loktionov,2010-2011,nhl,Andrei Loktionov,C,FW
Zach Boychuk (C/LW),Carolina Hurricanes,23,4,3,7,0.3,4,-2,https://www.eliteprospects.com/player/11057/zach-boychuk,2010-2011,nhl,Zach Boychuk,C/LW,FW
Bill Thomas (RW),Florida Panthers,24,4,3,7,0.29,6,1,https://www.eliteprospects.com/player/8853/bill-thomas,2010-2011,nhl,Bill Thomas,RW,FW
Nick Leddy (D),Chicago Blackhawks,46,4,3,7,0.15,4,-3,https://www.eliteprospects.com/player/38067/nick-leddy,2010-2011,nhl,Nick Leddy,D,DEF
Scott Nichol (C),San Jose Sharks,56,4,3,7,0.13,50,-3,https://www.eliteprospects.com/player/8748/scott-nichol,2010-2011,nhl,Scott Nichol,C,FW
Jordan Caron (RW/LW),Boston Bruins,23,3,4,7,0.3,6,3,https://www.eliteprospects.com/player/32870/jordan-caron,2010-2011,nhl,Jordan Caron,RW/LW,FW
Adam Cracknell (RW/C),St. Louis Blues,24,3,4,7,0.29,8,1,https://www.eliteprospects.com/player/14459/adam-cracknell,2010-2011,nhl,Adam Cracknell,RW/C,FW
Sami Salo (D),Vancouver Canucks,27,3,4,7,0.26,14,-3,https://www.eliteprospects.com/player/2672/sami-salo,2010-2011,nhl,Sami Salo,D,DEF
Chris Porter (LW),St. Louis Blues,45,3,4,7,0.16,16,-4,https://www.eliteprospects.com/player/14133/chris-porter,2010-2011,nhl,Chris Porter,LW,FW
Tom Poti (D),Washington Capitals,21,2,5,7,0.33,8,-4,https://www.eliteprospects.com/player/8918/tom-poti,2010-2011,nhl,Tom Poti,D,DEF
Tom Pyatt (C),Montréal Canadiens,61,2,5,7,0.11,9,-1,https://www.eliteprospects.com/player/9199/tom-pyatt,2010-2011,nhl,Tom Pyatt,C,FW
Keith Ballard (D),Vancouver Canucks,65,2,5,7,0.11,53,10,https://www.eliteprospects.com/player/9072/keith-ballard,2010-2011,nhl,Keith Ballard,D,DEF
Brent Sopel (D),totals,71,2,5,7,0.1,16,6,https://www.eliteprospects.com/player/10229/brent-sopel,2010-2011,nhl,Brent Sopel,D,DEF
Adam Pardy (D),Calgary Flames,30,1,6,7,0.23,24,3,https://www.eliteprospects.com/player/11740/adam-pardy,2010-2011,nhl,Adam Pardy,D,DEF
Josh Gorges (D),Montréal Canadiens,36,1,6,7,0.19,18,-3,https://www.eliteprospects.com/player/9164/josh-gorges,2010-2011,nhl,Josh Gorges,D,DEF
Andrew Alberts (D),Vancouver Canucks,42,1,6,7,0.17,41,0,https://www.eliteprospects.com/player/9062/andrew-alberts,2010-2011,nhl,Andrew Alberts,D,DEF
Anssi Salmela (D),New Jersey Devils,48,1,6,7,0.15,14,-11,https://www.eliteprospects.com/player/7556/anssi-salmela,2010-2011,nhl,Anssi Salmela,D,DEF
Matt Carkner (D),Ottawa Senators,50,1,6,7,0.14,136,0,https://www.eliteprospects.com/player/9107/matt-carkner,2010-2011,nhl,Matt Carkner,D,DEF
Andreas Lilja (D),Anaheim Ducks,52,1,6,7,0.13,28,-15,https://www.eliteprospects.com/player/726/andreas-lilja,2010-2011,nhl,Andreas Lilja,D,DEF
Nikita Filatov (LW/RW),Columbus Blue Jackets,23,0,7,7,0.3,8,3,https://www.eliteprospects.com/player/11860/nikita-filatov,2010-2011,nhl,Nikita Filatov,LW/RW,FW
Greg Zanon (D),Minnesota Wild,82,0,7,7,0.09,48,-5,https://www.eliteprospects.com/player/10220/greg-zanon,2010-2011,nhl,Greg Zanon,D,DEF
Ales Kotalik (RW/LW),Calgary Flames,26,4,2,6,0.23,8,-7,https://www.eliteprospects.com/player/8676/ales-kotalik,2010-2011,nhl,Ales Kotalik,RW/LW,FW
Daniel Carcillo (LW),Philadelphia Flyers,57,4,2,6,0.11,127,-14,https://www.eliteprospects.com/player/9468/daniel-carcillo,2010-2011,nhl,Daniel Carcillo,LW,FW
Guillaume Latendresse (LW/RW),Minnesota Wild,11,3,3,6,0.55,8,2,https://www.eliteprospects.com/player/9194/guillaume-latendresse,2010-2011,nhl,Guillaume Latendresse,LW/RW,FW
Zach Parise (LW/RW),New Jersey Devils,13,3,3,6,0.46,6,-1,https://www.eliteprospects.com/player/8903/zach-parise,2010-2011,nhl,Zach Parise,LW/RW,FW
Mike Commodore (D),Columbus Blue Jackets,20,2,4,6,0.3,44,-8,https://www.eliteprospects.com/player/9119/mike-commodore,2010-2011,nhl,Mike Commodore,D,DEF
Mark Stuart (D),totals,54,2,4,6,0.11,47,0,https://www.eliteprospects.com/player/9401/mark-stuart,2010-2011,nhl,Mark Stuart,D,DEF
Toby Petersen (C),Dallas Stars,60,2,4,6,0.1,8,-7,https://www.eliteprospects.com/player/8915/toby-petersen,2010-2011,nhl,Toby Petersen,C,FW
Steve Eminger (D),New York Rangers,65,2,4,6,0.09,22,-5,https://www.eliteprospects.com/player/9147/steve-eminger,2010-2011,nhl,Steve Eminger,D,DEF
Mike Comrie (C),Pittsburgh Penguins,21,1,5,6,0.29,18,-4,https://www.eliteprospects.com/player/4701/mike-comrie,2010-2011,nhl,Mike Comrie,C,FW
Tyler Sloan (D),Washington Capitals,33,1,5,6,0.18,14,-6,https://www.eliteprospects.com/player/13428/tyler-sloan,2010-2011,nhl,Tyler Sloan,D,DEF
Ryan Johnson (C),Chicago Blackhawks,34,1,5,6,0.18,8,-2,https://www.eliteprospects.com/player/9033/ryan-johnson,2010-2011,nhl,Ryan Johnson,C,FW
Ethan Moreau (LW),Columbus Blue Jackets,37,1,5,6,0.16,24,-9,https://www.eliteprospects.com/player/8703/ethan-moreau,2010-2011,nhl,Ethan Moreau,LW,FW
Jamie McGinn (LW),San Jose Sharks,49,1,5,6,0.12,33,-6,https://www.eliteprospects.com/player/9336/jamie-mcginn,2010-2011,nhl,Jamie McGinn,LW,FW
Paul Mara (D),totals,53,1,5,6,0.11,88,1,https://www.eliteprospects.com/player/8566/paul-mara,2010-2011,nhl,Paul Mara,D,DEF
Matthew Corrente (D),New Jersey Devils,22,0,6,6,0.27,44,-5,https://www.eliteprospects.com/player/9331/matthew-corrente,2010-2011,nhl,Matthew Corrente,D,DEF
Dylan Reese (D),New York Islanders,27,0,6,6,0.22,15,-12,https://www.eliteprospects.com/player/13412/dylan-reese,2010-2011,nhl,Dylan Reese,D,DEF
Jonas Holøs (D),Colorado Avalanche,39,0,6,6,0.15,10,-3,https://www.eliteprospects.com/player/15713/jonas-holos,2010-2011,nhl,Jonas Holøs,D,DEF
Bruno Gervais (D),New York Islanders,53,0,6,6,0.11,30,-14,https://www.eliteprospects.com/player/10226/bruno-gervais,2010-2011,nhl,Bruno Gervais,D,DEF
Colin White (D),New Jersey Devils,69,0,6,6,0.09,48,-2,https://www.eliteprospects.com/player/8821/colin-white,2010-2011,nhl,Colin White,D,DEF
Jean-François Jacques (LW/C),Edmonton Oilers,51,4,1,5,0.1,63,-6,https://www.eliteprospects.com/player/9026/jean-francois-jacques,2010-2011,nhl,Jean-François Jacques,LW/C,FW
Brett Sterling (LW/RW),Pittsburgh Penguins,7,3,2,5,0.71,16,1,https://www.eliteprospects.com/player/9408/brett-sterling,2010-2011,nhl,Brett Sterling,LW/RW,FW
Teemu Hartikainen (C/W),Edmonton Oilers,12,3,2,5,0.42,4,-3,https://www.eliteprospects.com/player/11365/teemu-hartikainen,2010-2011,nhl,Teemu Hartikainen,C/W,FW
Clay Wilson (D),Florida Panthers,15,3,2,5,0.33,6,4,https://www.eliteprospects.com/player/11404/clay-wilson,2010-2011,nhl,Clay Wilson,D,DEF
Matt Taormina (D),New Jersey Devils,17,3,2,5,0.29,2,-2,https://www.eliteprospects.com/player/33724/matt-taormina,2010-2011,nhl,Matt Taormina,D,DEF
Colin Fraser (C/LW),Edmonton Oilers,67,3,2,5,0.07,60,-2,https://www.eliteprospects.com/player/9504/colin-fraser,2010-2011,nhl,Colin Fraser,C/LW,FW
Jason Williams (RW/C),Dallas Stars,27,2,3,5,0.19,6,-2,https://www.eliteprospects.com/player/8713/jason-williams,2010-2011,nhl,Jason Williams,RW/C,FW
Ryan White (C/RW),Montréal Canadiens,27,2,3,5,0.19,38,5,https://www.eliteprospects.com/player/11050/ryan-white,2010-2011,nhl,Ryan White,C/RW,FW
Andrew Ebbett (C/LW),Phoenix Coyotes,33,2,3,5,0.15,4,-1,https://www.eliteprospects.com/player/10418/andrew-ebbett,2010-2011,nhl,Andrew Ebbett,C/LW,FW
Mark Fistric (D),Dallas Stars,57,2,3,5,0.09,44,-10,https://www.eliteprospects.com/player/8399/mark-fistric,2010-2011,nhl,Mark Fistric,D,DEF
Fredrik Sjöström (LW),Toronto Maple Leafs,66,2,3,5,0.08,14,-5,https://www.eliteprospects.com/player/473/fredrik-sjostrom,2010-2011,nhl,Fredrik Sjöström,LW,FW
Alexander Vasyunov (LW),New Jersey Devils,18,1,4,5,0.28,0,0,https://www.eliteprospects.com/player/9305/alexander-vasyunov,2010-2011,nhl,Alexander Vasyunov,LW,FW
Ty Wishart (D),New York Islanders,20,1,4,5,0.25,10,5,https://www.eliteprospects.com/player/9332/ty-wishart,2010-2011,nhl,Ty Wishart,D,DEF
Ryan O'Marra (RW/C),Edmonton Oilers,21,1,4,5,0.24,13,-2,https://www.eliteprospects.com/player/9197/ryan-o-marra,2010-2011,nhl,Ryan O'Marra,RW/C,FW
Chris Drury (C),New York Rangers,24,1,4,5,0.21,8,2,https://www.eliteprospects.com/player/8804/chris-drury,2010-2011,nhl,Chris Drury,C,FW
David Hale (D),Ottawa Senators,25,1,4,5,0.2,6,7,https://www.eliteprospects.com/player/9038/david-hale,2010-2011,nhl,David Hale,D,DEF
Jeff Petry (D),Edmonton Oilers,35,1,4,5,0.14,10,-12,https://www.eliteprospects.com/player/12265/jeff-petry,2010-2011,nhl,Jeff Petry,D,DEF
Alexander Sulzer (D),totals,40,1,4,5,0.13,14,-8,https://www.eliteprospects.com/player/12396/alexander-sulzer,2010-2011,nhl,Alexander Sulzer,D,DEF
Cam Barker (D),Minnesota Wild,52,1,4,5,0.1,34,-10,https://www.eliteprospects.com/player/9198/cam-barker,2010-2011,nhl,Cam Barker,D,DEF
Aaron Rome (D),Vancouver Canucks,56,1,4,5,0.09,53,1,https://www.eliteprospects.com/player/10983/aaron-rome,2010-2011,nhl,Aaron Rome,D,DEF
Shaone Morrisonn (D),Buffalo Sabres,62,1,4,5,0.08,32,-2,https://www.eliteprospects.com/player/8961/shaone-morrisonn,2010-2011,nhl,Shaone Morrisonn,D,DEF
Darcy Hordichuk (LW),Florida Panthers,64,1,4,5,0.08,76,-1,https://www.eliteprospects.com/player/9056/darcy-hordichuk,2010-2011,nhl,Darcy Hordichuk,LW,FW
Davis Drewiske (D),Los Angeles Kings,38,0,5,5,0.13,19,-1,https://www.eliteprospects.com/player/17699/davis-drewiske,2010-2011,nhl,Davis Drewiske,D,DEF
Mattias Öhlund (D),Tampa Bay Lightning,72,0,5,5,0.07,70,-7,https://www.eliteprospects.com/player/749/mattias-ohlund,2010-2011,nhl,Mattias Öhlund,D,DEF
Zac Dalpe (C/RW),Carolina Hurricanes,15,3,1,4,0.27,0,0,https://www.eliteprospects.com/player/18240/zac-dalpe,2010-2011,nhl,Zac Dalpe,C/RW,FW
