player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,player_name,position,fw_def
Denis Grebeshkov (D),totals,29,0,5,5,0.17,20,-12,https://www.eliteprospects.com/player/9570/denis-grebeshkov,2005-2006,nhl,Denis Grebeshkov,D,DEF
Steve Poapst (D),totals,62,0,5,5,0.08,47,-26,https://www.eliteprospects.com/player/8916/steve-poapst,2005-2006,nhl,Steve Poapst,D,DEF
Alex Henry (D),Minnesota Wild,63,0,5,5,0.08,73,-4,https://www.eliteprospects.com/player/8746/alex-henry,2005-2006,nhl,Alex Henry,D,DEF
Johnny Pohl (C),Toronto Maple Leafs,7,3,1,4,0.57,4,2,https://www.eliteprospects.com/player/10214/johnny-pohl,2005-2006,nhl,Johnny Pohl,C,FW
Mark Eaton (D),Nashville Predators,69,3,1,4,0.06,44,-2,https://www.eliteprospects.com/player/9143/mark-eaton,2005-2006,nhl,Mark Eaton,D,DEF
Gilbert Brulé (C/RW),Columbus Blue Jackets,7,2,2,4,0.57,0,-2,https://www.eliteprospects.com/player/10235/gilbert-brule,2005-2006,nhl,Gilbert Brulé,C/RW,FW
Petr Sýkora (RW),Washington Capitals,10,2,2,4,0.4,6,0,https://www.eliteprospects.com/player/10858/petr-sykora,2005-2006,nhl,Petr Sýkora,RW,FW
Alexei Semyonov (D),totals,27,2,2,4,0.15,38,-4,https://www.eliteprospects.com/player/8650/alexei-semyonov,2005-2006,nhl,Alexei Semyonov,D,DEF
Jason Wiemer (C),totals,49,2,2,4,0.08,103,-4,https://www.eliteprospects.com/player/8827/jason-wiemer,2005-2006,nhl,Jason Wiemer,C,FW
Dan LaCouture (LW),Boston Bruins,55,2,2,4,0.07,53,-6,https://www.eliteprospects.com/player/8983/dan-lacouture,2005-2006,nhl,Dan LaCouture,LW,FW
Eric Godard (RW),New York Islanders,57,2,2,4,0.07,115,-2,https://www.eliteprospects.com/player/9163/eric-godard,2005-2006,nhl,Eric Godard,RW,FW
Noah Welch (D),Pittsburgh Penguins,5,1,3,4,0.8,2,0,https://www.eliteprospects.com/player/10323/noah-welch,2005-2006,nhl,Noah Welch,D,DEF
Yan Stastny (C),totals,20,1,3,4,0.2,10,-4,https://www.eliteprospects.com/player/8799/yan-stastny,2005-2006,nhl,Yan Stastny,C,FW
Mikhail Yakubov (C),totals,23,1,3,4,0.17,12,-1,https://www.eliteprospects.com/player/8648/mikhail-yakubov,2005-2006,nhl,Mikhail Yakubov,C,FW
Jakub Klepis (C/RW),Washington Capitals,25,1,3,4,0.16,8,-11,https://www.eliteprospects.com/player/9609/jakub-klepis,2005-2006,nhl,Jakub Klepis,C/RW,FW
Jeff Tambellini (LW/RW),totals,25,1,3,4,0.16,10,1,https://www.eliteprospects.com/player/9509/jeff-tambellini,2005-2006,nhl,Jeff Tambellini,LW/RW,FW
Turner Stevenson (RW),Philadelphia Flyers,31,1,3,4,0.13,45,-2,https://www.eliteprospects.com/player/25592/turner-stevenson,2005-2006,nhl,Turner Stevenson,RW,FW
Jason Marshall (D),Mighty Ducks of Anaheim,23,0,4,4,0.17,34,2,https://www.eliteprospects.com/player/8533/jason-marshall,2005-2006,nhl,Jason Marshall,D,DEF
David Hale (D),New Jersey Devils,38,0,4,4,0.11,21,5,https://www.eliteprospects.com/player/9038/david-hale,2005-2006,nhl,David Hale,D,DEF
Cale Hulse (D),totals,39,0,4,4,0.1,63,-8,https://www.eliteprospects.com/player/9059/cale-hulse,2005-2006,nhl,Cale Hulse,D,DEF
Chris Therien (D),Philadelphia Flyers,47,0,4,4,0.09,34,-7,https://www.eliteprospects.com/player/8849/chris-therien,2005-2006,nhl,Chris Therien,D,DEF
Ossi Väänänen (D),Colorado Avalanche,53,0,4,4,0.08,56,10,https://www.eliteprospects.com/player/2685/ossi-vaananen,2005-2006,nhl,Ossi Väänänen,D,DEF
Rob Scuderi (D),Pittsburgh Penguins,57,0,4,4,0.07,36,-18,https://www.eliteprospects.com/player/8878/rob-scuderi,2005-2006,nhl,Rob Scuderi,D,DEF
Anthony Stewart (RW),Florida Panthers,10,2,1,3,0.3,2,2,https://www.eliteprospects.com/player/8893/anthony-stewart,2005-2006,nhl,Anthony Stewart,RW,FW
Andrei Kostitsyn (LW/RW),Montréal Canadiens,12,2,1,3,0.25,2,1,https://www.eliteprospects.com/player/6666/andrei-kostitsyn,2005-2006,nhl,Andrei Kostitsyn,LW/RW,FW
Jiri Novotny (C),Buffalo Sabres,14,2,1,3,0.21,0,-5,https://www.eliteprospects.com/player/8675/jiri-novotny,2005-2006,nhl,Jiri Novotny,C,FW
Norm Milley (RW),Tampa Bay Lightning,14,2,1,3,0.21,4,-2,https://www.eliteprospects.com/player/8981/norm-milley,2005-2006,nhl,Norm Milley,RW,FW
Krys Kolanos (C/W),totals,15,2,1,3,0.2,4,1,https://www.eliteprospects.com/player/8716/krys-kolanos,2005-2006,nhl,Krys Kolanos,C/W,FW
Nathan Perrott (RW),totals,26,2,1,3,0.12,56,-3,https://www.eliteprospects.com/player/8914/nathan-perrott,2005-2006,nhl,Nathan Perrott,RW,FW
André Roy (LW),Pittsburgh Penguins,42,2,1,3,0.07,116,-3,https://www.eliteprospects.com/player/8924/andre-roy,2005-2006,nhl,André Roy,LW,FW
Jamie Pushor (D),Columbus Blue Jackets,4,1,2,3,0.75,0,1,https://www.eliteprospects.com/player/11563/jamie-pushor,2005-2006,nhl,Jamie Pushor,D,DEF
Andy Roach (D),St. Louis Blues,5,1,2,3,0.6,10,0,https://www.eliteprospects.com/player/13957/andy-roach,2005-2006,nhl,Andy Roach,D,DEF
Bill Thomas (RW),Phoenix Coyotes,9,1,2,3,0.33,8,-2,https://www.eliteprospects.com/player/8853/bill-thomas,2005-2006,nhl,Bill Thomas,RW,FW
Kris Beech (C),totals,10,1,2,3,0.3,4,1,https://www.eliteprospects.com/player/8429/kris-beech,2005-2006,nhl,Kris Beech,C,FW
Daniel Paille (LW),Buffalo Sabres,14,1,2,3,0.21,2,5,https://www.eliteprospects.com/player/9510/daniel-paille,2005-2006,nhl,Daniel Paille,LW,FW
Mike Green (D),Washington Capitals,22,1,2,3,0.14,18,-8,https://www.eliteprospects.com/player/9476/mike-green,2005-2006,nhl,Mike Green,D,DEF
Lee Goren (RW),Vancouver Canucks,28,1,2,3,0.11,30,-6,https://www.eliteprospects.com/player/11031/lee-goren,2005-2006,nhl,Lee Goren,RW,FW
Maxim Kondratyev (D),New York Rangers,29,1,2,3,0.1,22,-2,https://www.eliteprospects.com/player/9384/maxim-kondratyev,2005-2006,nhl,Maxim Kondratyev,D,DEF
Wade Brookbank (D/LW),Vancouver Canucks,32,1,2,3,0.09,81,3,https://www.eliteprospects.com/player/8578/wade-brookbank,2005-2006,nhl,Wade Brookbank,D/LW,DEF
Bryan Marchment (D),Calgary Flames,37,1,2,3,0.08,75,8,https://www.eliteprospects.com/player/8966/bryan-marchment,2005-2006,nhl,Bryan Marchment,D,DEF
Todd Simpson (D),totals,51,0,3,3,0.06,130,-2,https://www.eliteprospects.com/player/8712/todd-simpson,2005-2006,nhl,Todd Simpson,D,DEF
Wade Belak (RW/D),Toronto Maple Leafs,55,0,3,3,0.05,109,-13,https://www.eliteprospects.com/player/8749/wade-belak,2005-2006,nhl,Wade Belak,RW/D,DEF
Shane Hnidy (D),Atlanta Thrashers,66,0,3,3,0.05,33,1,https://www.eliteprospects.com/player/8560/shane-hnidy,2005-2006,nhl,Shane Hnidy,D,DEF
Jarkko Immonen (C),New York Rangers,6,2,0,2,0.33,0,-1,https://www.eliteprospects.com/player/3181/jarkko-immonen,2005-2006,nhl,Jarkko Immonen,C,FW
Barry Tallackson (RW),New Jersey Devils,1,1,1,2,2,2,-2,https://www.eliteprospects.com/player/8845/barry-tallackson,2005-2006,nhl,Barry Tallackson,RW,FW
Don MacLean (LW),Detroit Red Wings,3,1,1,2,0.67,0,2,https://www.eliteprospects.com/player/8953/don-maclean,2005-2006,nhl,Don MacLean,LW,FW
Steve Martins (C),Ottawa Senators,4,1,1,2,0.5,0,2,https://www.eliteprospects.com/player/8968/steve-martins,2005-2006,nhl,Steve Martins,C,FW
Joël Perrault (C/RW),Phoenix Coyotes,5,1,1,2,0.4,2,0,https://www.eliteprospects.com/player/8911/joel-perrault,2005-2006,nhl,Joël Perrault,C/RW,FW
Peter Sejna (LW),St. Louis Blues,6,1,1,2,0.33,4,1,https://www.eliteprospects.com/player/9663/peter-sejna,2005-2006,nhl,Peter Sejna,LW,FW
Jason Morgan (C/LW),Chicago Blackhawks,7,1,1,2,0.29,6,1,https://www.eliteprospects.com/player/10398/jason-morgan,2005-2006,nhl,Jason Morgan,C/LW,FW
Rob Collins (RW/C),New York Islanders,8,1,1,2,0.25,0,1,https://www.eliteprospects.com/player/13510/rob-collins,2005-2006,nhl,Rob Collins,RW/C,FW
Thomas Pöck (D),New York Rangers,8,1,1,2,0.25,4,-3,https://www.eliteprospects.com/player/9718/thomas-pock,2005-2006,nhl,Thomas Pöck,D,DEF
Rem Murray (C),Edmonton Oilers,9,1,1,2,0.22,2,1,https://www.eliteprospects.com/player/9668/rem-murray,2005-2006,nhl,Rem Murray,C,FW
Tuomas Pihlman (LW/RW),New Jersey Devils,11,1,1,2,0.18,10,-1,https://www.eliteprospects.com/player/2715/tuomas-pihlman,2005-2006,nhl,Tuomas Pihlman,LW/RW,FW
Ian Moran (D),Boston Bruins,12,1,1,2,0.17,10,0,https://www.eliteprospects.com/player/5085/ian-moran,2005-2006,nhl,Ian Moran,D,DEF
Tyler Bouck (LW),Vancouver Canucks,12,1,1,2,0.17,21,0,https://www.eliteprospects.com/player/8717/tyler-bouck,2005-2006,nhl,Tyler Bouck,LW,FW
Petteri Nokelainen (C),New York Islanders,15,1,1,2,0.13,4,-1,https://www.eliteprospects.com/player/4128/petteri-nokelainen,2005-2006,nhl,Petteri Nokelainen,C,FW
Mark Stuart (D),Boston Bruins,17,1,1,2,0.12,10,-1,https://www.eliteprospects.com/player/9401/mark-stuart,2005-2006,nhl,Mark Stuart,D,DEF
Jeremy Colliton (C),New York Islanders,19,1,1,2,0.11,6,2,https://www.eliteprospects.com/player/9466/jeremy-colliton,2005-2006,nhl,Jeremy Colliton,C,FW
Shane Endicott (C),Pittsburgh Penguins,41,1,1,2,0.05,43,-9,https://www.eliteprospects.com/player/12253/shane-endicott,2005-2006,nhl,Shane Endicott,C,FW
Eric Cairns (D),totals,50,1,1,2,0.04,124,1,https://www.eliteprospects.com/player/8751/eric-cairns,2005-2006,nhl,Eric Cairns,D,DEF
Greg Zanon (D),Nashville Predators,4,0,2,2,0.5,6,0,https://www.eliteprospects.com/player/10220/greg-zanon,2005-2006,nhl,Greg Zanon,D,DEF
Ramzi Abid (LW/C),Atlanta Thrashers,6,0,2,2,0.33,6,1,https://www.eliteprospects.com/player/9685/ramzi-abid,2005-2006,nhl,Ramzi Abid,LW/C,FW
Tomas Fleischmann (LW),Washington Capitals,14,0,2,2,0.14,0,-7,https://www.eliteprospects.com/player/9613/tomas-fleischmann,2005-2006,nhl,Tomas Fleischmann,LW,FW
Richie Regehr (D),Calgary Flames,14,0,2,2,0.14,6,0,https://www.eliteprospects.com/player/8906/richie-regehr,2005-2006,nhl,Richie Regehr,D,DEF
Matt Jones (D),Phoenix Coyotes,16,0,2,2,0.13,14,-2,https://www.eliteprospects.com/player/9444/matt-jones,2005-2006,nhl,Matt Jones,D,DEF
Ryane Clowe (LW),San Jose Sharks,18,0,2,2,0.11,9,-2,https://www.eliteprospects.com/player/9116/ryane-clowe,2005-2006,nhl,Ryane Clowe,LW,FW
Jim Fahey (D),San Jose Sharks,21,0,2,2,0.1,14,-11,https://www.eliteprospects.com/player/9150/jim-fahey,2005-2006,nhl,Jim Fahey,D,DEF
Jeff Woywitka (D),St. Louis Blues,26,0,2,2,0.08,25,-12,https://www.eliteprospects.com/player/9516/jeff-woywitka,2005-2006,nhl,Jeff Woywitka,D,DEF
Matt Greene (D),Edmonton Oilers,27,0,2,2,0.07,43,-6,https://www.eliteprospects.com/player/9170/matt-greene,2005-2006,nhl,Matt Greene,D,DEF
Matt Walker (D),St. Louis Blues,54,0,2,2,0.04,79,-7,https://www.eliteprospects.com/player/8798/matt-walker,2005-2006,nhl,Matt Walker,D,DEF
Bruno St-Jacques (D),Mighty Ducks of Anaheim,1,1,0,1,1,0,1,https://www.eliteprospects.com/player/9386/bruno-st-jacques,2005-2006,nhl,Bruno St-Jacques,D,DEF
Jeremy Williams (RW),Toronto Maple Leafs,1,1,0,1,1,0,0,https://www.eliteprospects.com/player/11175/jeremy-williams,2005-2006,nhl,Jeremy Williams,RW,FW
Alexander Suglobov (RW),totals,3,1,0,1,0.33,0,-3,https://www.eliteprospects.com/player/9602/alexander-suglobov,2005-2006,nhl,Alexander Suglobov,RW,FW
Yanick Lehoux (C/RW),Phoenix Coyotes,3,1,0,1,0.33,2,1,https://www.eliteprospects.com/player/7798/yanick-lehoux,2005-2006,nhl,Yanick Lehoux,C/RW,FW
Denis Hamel (LW),Ottawa Senators,4,1,0,1,0.25,0,1,https://www.eliteprospects.com/player/9039/denis-hamel,2005-2006,nhl,Denis Hamel,LW,FW
Rick Rypien (C),Vancouver Canucks,5,1,0,1,0.2,4,1,https://www.eliteprospects.com/player/11027/rick-rypien,2005-2006,nhl,Rick Rypien,C,FW
Junior Lessard (RW),Dallas Stars,5,1,0,1,0.2,12,0,https://www.eliteprospects.com/player/10996/junior-lessard,2005-2006,nhl,Junior Lessard,RW,FW
Jonathan Ferland (RW),Montréal Canadiens,7,1,0,1,0.14,2,-2,https://www.eliteprospects.com/player/9151/jonathan-ferland,2005-2006,nhl,Jonathan Ferland,RW,FW
Marc-Antoine Pouliot (C/RW),Edmonton Oilers,8,1,0,1,0.13,0,1,https://www.eliteprospects.com/player/8919/marc-antoine-pouliot,2005-2006,nhl,Marc-Antoine Pouliot,C/RW,FW
Petr Kanko (RW),Los Angeles Kings,10,1,0,1,0.1,0,1,https://www.eliteprospects.com/player/9607/petr-kanko,2005-2006,nhl,Petr Kanko,RW,FW
Scott Parker (RW),San Jose Sharks,10,1,0,1,0.1,38,3,https://www.eliteprospects.com/player/8904/scott-parker,2005-2006,nhl,Scott Parker,RW,FW
Josh Gratton (LW),totals,14,1,0,1,0.07,44,-3,https://www.eliteprospects.com/player/10245/josh-gratton,2005-2006,nhl,Josh Gratton,LW,FW
Rob Globke (RW),Florida Panthers,18,1,0,1,0.06,6,0,https://www.eliteprospects.com/player/9389/rob-globke,2005-2006,nhl,Rob Globke,RW,FW
Ryan VandenBussche (RW),Pittsburgh Penguins,20,1,0,1,0.05,42,0,https://www.eliteprospects.com/player/8836/ryan-vandenbussche,2005-2006,nhl,Ryan VandenBussche,RW,FW
Mike Zigomanis (C/RW),totals,23,1,0,1,0.04,4,1,https://www.eliteprospects.com/player/9525/mike-zigomanis,2005-2006,nhl,Mike Zigomanis,C/RW,FW
John Erskine (D),totals,60,1,0,1,0.02,161,-15,https://www.eliteprospects.com/player/9148/john-erskine,2005-2006,nhl,John Erskine,D,DEF
David Gove (LW/C),Carolina Hurricanes,1,0,1,1,1,0,2,https://www.eliteprospects.com/player/9165/david-gove,2005-2006,nhl,David Gove,LW/C,FW
Jozef Balej (RW),Vancouver Canucks,1,0,1,1,1,0,1,https://www.eliteprospects.com/player/9641/jozef-balej,2005-2006,nhl,Jozef Balej,RW,FW
Konstantin Pushkaryov (RW/LW),Los Angeles Kings,1,0,1,1,1,0,0,https://www.eliteprospects.com/player/9657/konstantin-pushkaryov,2005-2006,nhl,Konstantin Pushkaryov,RW/LW,FW
Nathan Paetsch (D),Buffalo Sabres,1,0,1,1,1,0,-1,https://www.eliteprospects.com/player/8902/nathan-paetsch,2005-2006,nhl,Nathan Paetsch,D,DEF
Matt Carkner (D),San Jose Sharks,1,0,1,1,1,2,0,https://www.eliteprospects.com/player/9107/matt-carkner,2005-2006,nhl,Matt Carkner,D,DEF
Chad Wiseman (LW),New York Rangers,1,0,1,1,1,4,2,https://www.eliteprospects.com/player/11753/chad-wiseman,2005-2006,nhl,Chad Wiseman,LW,FW
Ryan Potulny (C),Philadelphia Flyers,2,0,1,1,0.5,0,1,https://www.eliteprospects.com/player/8850/ryan-potulny,2005-2006,nhl,Ryan Potulny,C,FW
Chris Thorburn (RW),Buffalo Sabres,2,0,1,1,0.5,7,-1,https://www.eliteprospects.com/player/8855/chris-thorburn,2005-2006,nhl,Chris Thorburn,RW,FW
Mike Brown (LW),Chicago Blackhawks,2,0,1,1,0.5,9,0,https://www.eliteprospects.com/player/41108/mike-brown,2005-2006,nhl,Mike Brown,LW,FW
Valtteri Filppula (C/LW),Detroit Red Wings,4,0,1,1,0.25,2,1,https://www.eliteprospects.com/player/3197/valtteri-filppula,2005-2006,nhl,Valtteri Filppula,C/LW,FW
Brett Hull (RW),Phoenix Coyotes,5,0,1,1,0.2,0,-3,https://www.eliteprospects.com/player/21341/brett-hull,2005-2006,nhl,Brett Hull,RW,FW
Boyd Kane (LW/C),Washington Capitals,5,0,1,1,0.2,2,1,https://www.eliteprospects.com/player/10206/boyd-kane,2005-2006,nhl,Boyd Kane,LW/C,FW
Al Rourke (D),New York Islanders,6,0,1,1,0.17,0,1,https://www.eliteprospects.com/player/8925/al-rourke,2005-2006,nhl,Al Rourke,D,DEF
Ryan Ready (LW),Philadelphia Flyers,7,0,1,1,0.14,0,0,https://www.eliteprospects.com/player/8930/ryan-ready,2005-2006,nhl,Ryan Ready,LW,FW
Darren Reid (RW),Tampa Bay Lightning,7,0,1,1,0.14,0,-2,https://www.eliteprospects.com/player/8932/darren-reid,2005-2006,nhl,Darren Reid,RW,FW
Keith Aucoin (C/RW),Carolina Hurricanes,7,0,1,1,0.14,4,-4,https://www.eliteprospects.com/player/9069/keith-aucoin,2005-2006,nhl,Keith Aucoin,C/RW,FW
Mark Giordano (D),Calgary Flames,7,0,1,1,0.14,8,2,https://www.eliteprospects.com/player/9161/mark-giordano,2005-2006,nhl,Mark Giordano,D,DEF
Tomas Mojzis (D),Vancouver Canucks,7,0,1,1,0.14,12,2,https://www.eliteprospects.com/player/8610/tomas-mojzis,2005-2006,nhl,Tomas Mojzis,D,DEF
Jay Harrison (D),Toronto Maple Leafs,8,0,1,1,0.13,2,5,https://www.eliteprospects.com/player/9522/jay-harrison,2005-2006,nhl,Jay Harrison,D,DEF
Matthew Spiller (D),Phoenix Coyotes,8,0,1,1,0.13,13,-1,https://www.eliteprospects.com/player/11472/matthew-spiller,2005-2006,nhl,Matthew Spiller,D,DEF
Braydon Coburn (D),Atlanta Thrashers,9,0,1,1,0.11,4,-2,https://www.eliteprospects.com/player/9477/braydon-coburn,2005-2006,nhl,Braydon Coburn,D,DEF
Timo Helbling (D),Tampa Bay Lightning,9,0,1,1,0.11,6,-3,https://www.eliteprospects.com/player/9551/timo-helbling,2005-2006,nhl,Timo Helbling,D,DEF
Erik Westrum (C),Minnesota Wild,10,0,1,1,0.1,2,-1,https://www.eliteprospects.com/player/11040/erik-westrum,2005-2006,nhl,Erik Westrum,C,FW
Greg Jacina (C/RW),Florida Panthers,11,0,1,1,0.09,4,-1,https://www.eliteprospects.com/player/10248/greg-jacina,2005-2006,nhl,Greg Jacina,C/RW,FW
Derek MacKenzie (C/LW),Atlanta Thrashers,11,0,1,1,0.09,8,0,https://www.eliteprospects.com/player/8567/derek-mackenzie,2005-2006,nhl,Derek MacKenzie,C/LW,FW
Matt Ryan (C/LW),Los Angeles Kings,12,0,1,1,0.08,2,-4,https://www.eliteprospects.com/player/14334/matt-ryan,2005-2006,nhl,Matt Ryan,C/LW,FW
Nick Tarnasky (LW/C),Tampa Bay Lightning,12,0,1,1,0.08,4,-3,https://www.eliteprospects.com/player/8846/nick-tarnasky,2005-2006,nhl,Nick Tarnasky,LW/C,FW
Kip Brennan (LW),Mighty Ducks of Anaheim,12,0,1,1,0.08,35,-2,https://www.eliteprospects.com/player/9683/kip-brennan,2005-2006,nhl,Kip Brennan,LW,FW
Matt Hussey (C),Pittsburgh Penguins,13,0,1,1,0.08,0,-5,https://www.eliteprospects.com/player/11000/matt-hussey,2005-2006,nhl,Matt Hussey,C,FW
Andy Wozniewski (D),Toronto Maple Leafs,13,0,1,1,0.08,13,-8,https://www.eliteprospects.com/player/8543/andy-wozniewski,2005-2006,nhl,Andy Wozniewski,D,DEF
Darren Langdon (LW),New Jersey Devils,14,0,1,1,0.07,22,-3,https://www.eliteprospects.com/player/66990/darren-langdon,2005-2006,nhl,Darren Langdon,LW,FW
Branislav Mezei (D),Florida Panthers,16,0,1,1,0.06,37,3,https://www.eliteprospects.com/player/8653/branislav-mezei,2005-2006,nhl,Branislav Mezei,D,DEF
Brad Winchester (LW),Edmonton Oilers,19,0,1,1,0.05,21,-2,https://www.eliteprospects.com/player/8830/brad-winchester,2005-2006,nhl,Brad Winchester,LW,FW
Steve Gainey (LW),Phoenix Coyotes,20,0,1,1,0.05,20,-3,https://www.eliteprospects.com/player/8726/steve-gainey,2005-2006,nhl,Steve Gainey,LW,FW
Danny Richmond (D),totals,20,0,1,1,0.05,25,-6,https://www.eliteprospects.com/player/9441/danny-richmond,2005-2006,nhl,Danny Richmond,D,DEF
Boyd Gordon (C),Washington Capitals,25,0,1,1,0.04,4,-4,https://www.eliteprospects.com/player/9513/boyd-gordon,2005-2006,nhl,Boyd Gordon,C,FW
Michal Barinka (D),Chicago Blackhawks,25,0,1,1,0.04,20,-7,https://www.eliteprospects.com/player/9611/michal-barinka,2005-2006,nhl,Michal Barinka,D,DEF
Lyle Odelein (D),Pittsburgh Penguins,27,0,1,1,0.04,50,-10,https://www.eliteprospects.com/player/8937/lyle-odelein,2005-2006,nhl,Lyle Odelein,D,DEF
Jamie Allison (D),totals,27,0,1,1,0.04,56,-6,https://www.eliteprospects.com/player/9063/jamie-allison,2005-2006,nhl,Jamie Allison,D,DEF
Staffan Kronwall (D),Toronto Maple Leafs,34,0,1,1,0.03,14,-3,https://www.eliteprospects.com/player/543/staffan-kronwall,2005-2006,nhl,Staffan Kronwall,D,DEF
Chris Dingman (LW),Tampa Bay Lightning,34,0,1,1,0.03,22,-10,https://www.eliteprospects.com/player/9136/chris-dingman,2005-2006,nhl,Chris Dingman,LW,FW
Douglas Murray (D),San Jose Sharks,34,0,1,1,0.03,27,3,https://www.eliteprospects.com/player/2616/douglas-murray,2005-2006,nhl,Douglas Murray,D,DEF
Colton Orr (RW),totals,35,0,1,1,0.03,71,1,https://www.eliteprospects.com/player/8941/colton-orr,2005-2006,nhl,Colton Orr,RW,FW
Toby Petersen (C),Edmonton Oilers,0,0,0,0,0,0,-,https://www.eliteprospects.com/player/8915/toby-petersen,2005-2006,nhl,Toby Petersen,C,FW
Valeri Bure (RW),Los Angeles Kings,0,0,0,0,0,0,-,https://www.eliteprospects.com/player/9675/valeri-bure,2005-2006,nhl,Valeri Bure,RW,FW
Doug Janik (D),Buffalo Sabres,0,0,0,0,0,0,-,https://www.eliteprospects.com/player/9027/doug-janik,2005-2006,nhl,Doug Janik,D,DEF
Maxim Lapierre (C),Montréal Canadiens,1,0,0,0,0,0,-1,https://www.eliteprospects.com/player/8988/maxim-lapierre,2005-2006,nhl,Maxim Lapierre,C,FW
Mathieu Roy (D),Edmonton Oilers,1,0,0,0,0,0,-1,https://www.eliteprospects.com/player/8923/mathieu-roy,2005-2006,nhl,Mathieu Roy,D,DEF
Éric Chouinard (W/C),Philadelphia Flyers,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/8707/eric-chouinard,2005-2006,nhl,Éric Chouinard,W/C,FW
Alexandre Giroux (LW/RW),New York Rangers,1,0,0,0,0,0,-1,https://www.eliteprospects.com/player/7963/alexandre-giroux,2005-2006,nhl,Alexandre Giroux,LW/RW,FW
Masi Marjamäki (LW),New York Islanders,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/3209/masi-marjamaki,2005-2006,nhl,Masi Marjamäki,LW,FW
David Printz (D),Philadelphia Flyers,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/18/david-printz,2005-2006,nhl,David Printz,D,DEF
Lynn Loyns (LW),Calgary Flames,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/12843/lynn-loyns,2005-2006,nhl,Lynn Loyns,LW,FW
Cole Jarrett (D),New York Islanders,1,0,0,0,0,0,1,https://www.eliteprospects.com/player/12563/cole-jarrett,2005-2006,nhl,Cole Jarrett,D,DEF
Joey Tenute (C),Washington Capitals,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/11557/joey-tenute,2005-2006,nhl,Joey Tenute,C,FW
Nathan Smith (C),Vancouver Canucks,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/11028/nathan-smith,2005-2006,nhl,Nathan Smith,C,FW
Peter Sarno (C),Columbus Blue Jackets,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/10826/peter-sarno,2005-2006,nhl,Peter Sarno,C,FW
Patrick Traverse (D),Dallas Stars,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/10639/patrick-traverse,2005-2006,nhl,Patrick Traverse,D,DEF
Ben Guité (C),Boston Bruins,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/10407/ben-guite,2005-2006,nhl,Ben Guité,C,FW
Kyle Quincey (D),Detroit Red Wings,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/10366/kyle-quincey,2005-2006,nhl,Kyle Quincey,D,DEF
Brendan Bell (D),Toronto Maple Leafs,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/9514/brendan-bell,2005-2006,nhl,Brendan Bell,D,DEF
Cam Barker (D),Chicago Blackhawks,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/9198/cam-barker,2005-2006,nhl,Cam Barker,D,DEF
Mike Stuart (D),St. Louis Blues,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/11734/mike-stuart,2005-2006,nhl,Mike Stuart,D,DEF
Tomas Kopecky (W/C),Detroit Red Wings,1,0,0,0,0,2,1,https://www.eliteprospects.com/player/9642/tomas-kopecky,2005-2006,nhl,Tomas Kopecky,W/C,FW
Jim Campbell (RW),Tampa Bay Lightning,1,0,0,0,0,2,0,https://www.eliteprospects.com/player/27208/jim-campbell,2005-2006,nhl,Jim Campbell,RW,FW
Prestin Ryan (D),Vancouver Canucks,1,0,0,0,0,2,-1,https://www.eliteprospects.com/player/12619/prestin-ryan,2005-2006,nhl,Prestin Ryan,D,DEF
Wade Skolney (D),Philadelphia Flyers,1,0,0,0,0,2,0,https://www.eliteprospects.com/player/11034/wade-skolney,2005-2006,nhl,Wade Skolney,D,DEF
David Liffiton (D),New York Rangers,1,0,0,0,0,2,0,https://www.eliteprospects.com/player/11022/david-liffiton,2005-2006,nhl,David Liffiton,D,DEF
Stephen Peat (RW),Washington Capitals,1,0,0,0,0,2,-2,https://www.eliteprospects.com/player/9739/stephen-peat,2005-2006,nhl,Stephen Peat,RW,FW
Tomas Kloucek (D),Atlanta Thrashers,1,0,0,0,0,2,0,https://www.eliteprospects.com/player/9686/tomas-kloucek,2005-2006,nhl,Tomas Kloucek,D,DEF
Bryce Lampman (D),New York Rangers,1,0,0,0,0,2,-1,https://www.eliteprospects.com/player/9450/bryce-lampman,2005-2006,nhl,Bryce Lampman,D,DEF
Éric Dazé (LW),Chicago Blackhawks,1,0,0,0,0,2,-2,https://www.eliteprospects.com/player/9131/eric-daze,2005-2006,nhl,Éric Dazé,LW,FW
Stefan Ruzicka (RW),Philadelphia Flyers,1,0,0,0,0,2,0,https://www.eliteprospects.com/player/8682/stefan-ruzicka,2005-2006,nhl,Stefan Ruzicka,RW,FW
Jonas Johansson (RW),Washington Capitals,1,0,0,0,0,2,0,https://www.eliteprospects.com/player/133/jonas-johansson,2005-2006,nhl,Jonas Johansson,RW,FW
