player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def
John Erskine (D),Washington Capitals,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9148/john-erskine,2014-2015,nhl,John Erskine,D,DEF
Rich Clune (LW),Nashville Predators,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9364/rich-clune,2014-2015,nhl,Rich Clune,LW,FW
Colton Orr (RW),Toronto Maple Leafs,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/8941/colton-orr,2014-2015,nhl,Colton Orr,RW,FW
Bogdan Yakimov (C),Edmonton Oilers,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/117749/bogdan-yakimov,2014-2015,nhl,Bogdan Yakimov,C,FW
Kevin Fiala (W/C),Nashville Predators,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/87971/kevin-fiala,2014-2015,nhl,Kevin Fiala,W/C,FW
Mark Alt (D),Philadelphia Flyers,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/74998/mark-alt,2014-2015,nhl,Mark Alt,D,DEF
Scott Wilson (LW),Pittsburgh Penguins,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/62534/scott-wilson,2014-2015,nhl,Scott Wilson,LW,FW
Stefan Noesen (RW/LW),Anaheim Ducks,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/45567/stefan-noesen,2014-2015,nhl,Stefan Noesen,RW/LW,FW
Joel Armia (RW/LW),Buffalo Sabres,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/40624/joel-armia,2014-2015,nhl,Joel Armia,RW/LW,FW
Duncan Siemens (D),Colorado Avalanche,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/37238/duncan-siemens,2014-2015,nhl,Duncan Siemens,D,DEF
Tyler Wotherspoon (D),Calgary Flames,1,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/37182/tyler-wotherspoon,2014-2015,nhl,Tyler Wotherspoon,D,DEF
Steve Oleksy (D),Washington Capitals,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/33848/steve-oleksy,2014-2015,nhl,Steve Oleksy,D,DEF
Jesse Blacker (D),Anaheim Ducks,1,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/33754/jesse-blacker,2014-2015,nhl,Jesse Blacker,D,DEF
John Ramage (D),Calgary Flames,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/31270/john-ramage,2014-2015,nhl,John Ramage,D,DEF
Colin Smith (C/RW),Colorado Avalanche,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/26388/colin-smith,2014-2015,nhl,Colin Smith,C/RW,FW
Brendan Ranford (C/LW),Dallas Stars,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/24082/brendan-ranford,2014-2015,nhl,Brendan Ranford,C/LW,FW
Oscar Lindberg (C/LW),New York Rangers,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/10711/oscar-lindberg,2014-2015,nhl,Oscar Lindberg,C/LW,FW
David Van Der Gulik (LW/RW),Los Angeles Kings,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/11743/david-van-der-gulik,2014-2015,nhl,David Van Der Gulik,LW/RW,FW
Julien Brouillette (D),Winnipeg Jets,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/12123/julien-brouillette,2014-2015,nhl,Julien Brouillette,D,DEF
Patrick Bordeleau (LW),Colorado Avalanche,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/12141/patrick-bordeleau,2014-2015,nhl,Patrick Bordeleau,LW,FW
Dylan Reese (D),Arizona Coyotes,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/13412/dylan-reese,2014-2015,nhl,Dylan Reese,D,DEF
Max Friberg (RW),Anaheim Ducks,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/13766/max-friberg,2014-2015,nhl,Max Friberg,RW,FW
Ryan Bourque (C/LW),New York Rangers,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/17500/ryan-bourque,2014-2015,nhl,Ryan Bourque,C/LW,FW
Roman Graborenko (D),New Jersey Devils,1,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/17658/roman-graborenko,2014-2015,nhl,Roman Graborenko,D,DEF
Patrice Cormier (C),Winnipeg Jets,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/19042/patrice-cormier,2014-2015,nhl,Patrice Cormier,C,FW
Colin Fraser (C/LW),St. Louis Blues,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/9504/colin-fraser,2014-2015,nhl,Colin Fraser,C/LW,FW
Brett Kulak (D),Calgary Flames,1,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/88617/brett-kulak,2014-2015,nhl,Brett Kulak,D,DEF
Joe Piskula (D),Nashville Predators,1,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/14335/joe-piskula,2014-2015,nhl,Joe Piskula,D,DEF
Curtis Hamilton (LW/RW),Edmonton Oilers,1,0,0,0,0.00,5,0,https://www.eliteprospects.com/player/31288/curtis-hamilton,2014-2015,nhl,Curtis Hamilton,LW/RW,FW
Dylan McIlrath (D),New York Rangers,1,0,0,0,0.00,9,0,https://www.eliteprospects.com/player/37170/dylan-mcilrath,2014-2015,nhl,Dylan McIlrath,D,DEF
Oliver Lauridsen (D),Philadelphia Flyers,1,0,0,0,0.00,10,-1,https://www.eliteprospects.com/player/6660/oliver-lauridsen,2014-2015,nhl,Oliver Lauridsen,D,DEF
Brandon DeFazio (LW/RW),Vancouver Canucks,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/39097/brandon-defazio,2014-2015,nhl,Brandon DeFazio,LW/RW,FW
Shayne Gostisbehere (D),Philadelphia Flyers,2,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/122787/shayne-gostisbehere,2014-2015,nhl,Shayne Gostisbehere,D,DEF
Darnell Nurse (D),Edmonton Oilers,2,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/97352/darnell-nurse,2014-2015,nhl,Darnell Nurse,D,DEF
Tyler Gaudet (C),Arizona Coyotes,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/96052/tyler-gaudet,2014-2015,nhl,Tyler Gaudet,C,FW
Brendan Woods (LW/C),Carolina Hurricanes,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/45678/brendan-woods,2014-2015,nhl,Brendan Woods,LW/C,FW
Jake McCabe (D),Buffalo Sabres,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/45419/jake-mccabe,2014-2015,nhl,Jake McCabe,D,DEF
Phillip Danault (C/LW),Chicago Blackhawks,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/45282/phillip-danault,2014-2015,nhl,Phillip Danault,C/LW,FW
Dominik Uher (C),Pittsburgh Penguins,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/41098/dominik-uher,2014-2015,nhl,Dominik Uher,C,FW
Harry Zolnierczyk (LW/RW),New York Islanders,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/39068/harry-zolnierczyk,2014-2015,nhl,Harry Zolnierczyk,LW/RW,FW
Aaron Volpatti (LW/RW),Washington Capitals,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/39059/aaron-volpatti,2014-2015,nhl,Aaron Volpatti,LW/RW,FW
Corban Knight (C),Calgary Flames,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/38063/corban-knight,2014-2015,nhl,Corban Knight,C,FW
Matt Lindblad (C/LW),Boston Bruins,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/37746/matt-lindblad,2014-2015,nhl,Matt Lindblad,C/LW,FW
Garrett Wilson (LW/RW),Florida Panthers,2,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/23809/garrett-wilson,2014-2015,nhl,Garrett Wilson,LW/RW,FW
Carl Klingberg (RW),Winnipeg Jets,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/9791/carl-klingberg,2014-2015,nhl,Carl Klingberg,RW,FW
Ryan Craig (C/LW),Columbus Blue Jackets,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9126/ryan-craig,2014-2015,nhl,Ryan Craig,C/LW,FW
Mike Blunden (RW),Tampa Bay Lightning,2,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/9195/mike-blunden,2014-2015,nhl,Mike Blunden,RW,FW
Chris Conner (LW),Washington Capitals,2,0,0,0,0.00,4,1,https://www.eliteprospects.com/player/10995/chris-conner,2014-2015,nhl,Chris Conner,LW,FW
Keegan Lowe (D),Carolina Hurricanes,2,0,0,0,0.00,10,-2,https://www.eliteprospects.com/player/45485/keegan-lowe,2014-2015,nhl,Keegan Lowe,D,DEF
Greg McKegg (C/W),Toronto Maple Leafs,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/31283/greg-mckegg,2014-2015,nhl,Greg McKegg,C/W,FW
Ryan Wilson (D),Colorado Avalanche,3,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/13843/ryan-wilson,2014-2015,nhl,Ryan Wilson,D,DEF
Drayson Bowman (W/C),Montréal Canadiens,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/12521/drayson-bowman,2014-2015,nhl,Drayson Bowman,W/C,FW
Ben Street (C/LW),Colorado Avalanche,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/12378/ben-street,2014-2015,nhl,Ben Street,C/LW,FW
Dana Tyrell (C/W),Columbus Blue Jackets,3,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/11638/dana-tyrell,2014-2015,nhl,Dana Tyrell,C/W,FW
Kyle Baun (RW),Chicago Blackhawks,3,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/76818/kyle-baun,2014-2015,nhl,Kyle Baun,RW,FW
Tyler Graovac (C),Minnesota Wild,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/45582/tyler-graovac,2014-2015,nhl,Tyler Graovac,C,FW
Alexander Khokhlachyov (RW/C),Boston Bruins,3,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/41925/alexander-khokhlachyov,2014-2015,nhl,Alexander Khokhlachyov,RW/C,FW
Gabriel Dumont (C/RW),Montréal Canadiens,3,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/36736/gabriel-dumont,2014-2015,nhl,Gabriel Dumont,C/RW,FW
Slater Koekkoek (D),Tampa Bay Lightning,3,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/84723/slater-koekkoek,2014-2015,nhl,Slater Koekkoek,D,DEF
Henrik Samuelsson (C/RW),Arizona Coyotes,3,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/33217/henrik-samuelsson,2014-2015,nhl,Henrik Samuelsson,C/RW,FW
Justin Shugg (RW/LW),Carolina Hurricanes,3,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/13670/justin-shugg,2014-2015,nhl,Justin Shugg,RW/LW,FW
David Wolf (LW/RW),Calgary Flames,3,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/28745/david-wolf,2014-2015,nhl,David Wolf,LW/RW,FW
Alexandre Bolduc (C),Arizona Coyotes,3,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/9472/alexandre-bolduc,2014-2015,nhl,Alexandre Bolduc,C,FW
Luke Adam (C/LW),Columbus Blue Jackets,3,0,0,0,0.00,4,0,https://www.eliteprospects.com/player/13785/luke-adam,2014-2015,nhl,Luke Adam,C/LW,FW
Will Acton (C/LW),Edmonton Oilers,3,0,0,0,0.00,5,-2,https://www.eliteprospects.com/player/32173/will-acton,2014-2015,nhl,Will Acton,C/LW,FW
Mike Angelidis (LW/C),Tampa Bay Lightning,3,0,0,0,0.00,12,0,https://www.eliteprospects.com/player/14040/mike-angelidis,2014-2015,nhl,Mike Angelidis,LW/C,FW
Bobby Robins (RW),Boston Bruins,3,0,0,0,0.00,14,0,https://www.eliteprospects.com/player/10502/bobby-robins,2014-2015,nhl,Bobby Robins,RW,FW
Philip Samuelsson (D),Arizona Coyotes,4,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/10809/philip-samuelsson,2014-2015,nhl,Philip Samuelsson,D,DEF
Brody Sutter (C/RW),Carolina Hurricanes,4,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/29016/brody-sutter,2014-2015,nhl,Brody Sutter,C/RW,FW
Max Reinhart (C),Calgary Flames,4,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/30443/max-reinhart,2014-2015,nhl,Max Reinhart,C,FW
Eriah Hayes (RW),San Jose Sharks,4,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/31604/eriah-hayes,2014-2015,nhl,Eriah Hayes,RW,FW
Blair Jones (F/D),Philadelphia Flyers,4,0,0,0,0.00,2,-4,https://www.eliteprospects.com/player/11041/blair-jones,2014-2015,nhl,Blair Jones,F/D,DEF
Cameron Schilling (D),Washington Capitals,4,0,0,0,0.00,4,1,https://www.eliteprospects.com/player/38226/cameron-schilling,2014-2015,nhl,Cameron Schilling,D,DEF
Conor Allen (D),New York Rangers,4,0,0,0,0.00,4,-1,https://www.eliteprospects.com/player/37994/conor-allen,2014-2015,nhl,Conor Allen,D,DEF
Micheal Haley (C/W),San Jose Sharks,4,0,0,0,0.00,11,-1,https://www.eliteprospects.com/player/14655/micheal-haley,2014-2015,nhl,Micheal Haley,C/W,FW
Nicklas Jensen (RW/LW),Vancouver Canucks,5,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/32422/nicklas-jensen,2014-2015,nhl,Nicklas Jensen,RW/LW,FW
Ryan Hartman (RW/C),Chicago Blackhawks,5,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/90345/ryan-hartman,2014-2015,nhl,Ryan Hartman,RW/C,FW
Stefan Elliott (D),Colorado Avalanche,5,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/15735/stefan-elliott,2014-2015,nhl,Stefan Elliott,D,DEF
Troy Bodie (RW/LW),Toronto Maple Leafs,5,0,0,0,0.00,5,0,https://www.eliteprospects.com/player/11723/troy-bodie,2014-2015,nhl,Troy Bodie,RW/LW,FW
Dany Heatley (LW/RW),Anaheim Ducks,6,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/3664/dany-heatley,2014-2015,nhl,Dany Heatley,LW/RW,FW
Corey Potter (D),Calgary Flames,6,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/9404/corey-potter,2014-2015,nhl,Corey Potter,D,DEF
Travis Morin (C),Dallas Stars,6,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/11446/travis-morin,2014-2015,nhl,Travis Morin,C,FW
Viktor Arvidsson (LW/RW),Nashville Predators,6,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/27484/viktor-arvidsson,2014-2015,nhl,Viktor Arvidsson,LW/RW,FW
Rasmus Rissanen (D),Carolina Hurricanes,6,0,0,0,0.00,4,-5,https://www.eliteprospects.com/player/17287/rasmus-rissanen,2014-2015,nhl,Rasmus Rissanen,D,DEF
Ryan Malone (LW),New York Rangers,6,0,0,0,0.00,4,-4,https://www.eliteprospects.com/player/8721/ryan-malone,2014-2015,nhl,Ryan Malone,LW,FW
Taylor Chorney (D),Pittsburgh Penguins,7,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/9204/taylor-chorney,2014-2015,nhl,Taylor Chorney,D,DEF
Kyle Cumiskey (D),Chicago Blackhawks,7,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/10405/kyle-cumiskey,2014-2015,nhl,Kyle Cumiskey,D,DEF
Carter Ashton (RW/LW),Toronto Maple Leafs,7,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/21033/carter-ashton,2014-2015,nhl,Carter Ashton,RW/LW,FW
Patrick Brown (C/RW),Carolina Hurricanes,7,0,0,0,0.00,4,-4,https://www.eliteprospects.com/player/75038/patrick-brown,2014-2015,nhl,Patrick Brown,C/RW,FW
Petter Granberg (D),Toronto Maple Leafs,7,0,0,0,0.00,6,1,https://www.eliteprospects.com/player/13901/petter-granberg,2014-2015,nhl,Petter Granberg,D,DEF
Anthony Bitetto (D),Nashville Predators,7,0,0,0,0.00,7,-1,https://www.eliteprospects.com/player/37758/anthony-bitetto,2014-2015,nhl,Anthony Bitetto,D,DEF
Eric Tangradi (LW),Montréal Canadiens,7,0,0,0,0.00,17,-3,https://www.eliteprospects.com/player/12514/eric-tangradi,2014-2015,nhl,Eric Tangradi,LW,FW
Brian McGrattan (RW),Calgary Flames,8,0,0,0,0.00,4,-2,https://www.eliteprospects.com/player/8976/brian-mcgrattan,2014-2015,nhl,Brian McGrattan,RW,FW
Jerry D'Amigo (RW/LW),Buffalo Sabres,9,0,0,0,0.00,2,-4,https://www.eliteprospects.com/player/31274/jerry-d-amigo,2014-2015,nhl,Jerry D'Amigo,RW/LW,FW
Chris Wagner (RW/C),Anaheim Ducks,9,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/39429/chris-wagner,2014-2015,nhl,Chris Wagner,RW/C,FW
Matt Frattin (RW/LW),Toronto Maple Leafs,9,0,0,0,0.00,4,0,https://www.eliteprospects.com/player/12534/matt-frattin,2014-2015,nhl,Matt Frattin,RW/LW,FW
Mark Fistric (D),Anaheim Ducks,9,0,0,0,0.00,4,-3,https://www.eliteprospects.com/player/8399/mark-fistric,2014-2015,nhl,Mark Fistric,D,DEF
Scott Harrington (D),Pittsburgh Penguins,10,0,0,0,0.00,4,-10,https://www.eliteprospects.com/player/39653/scott-harrington,2014-2015,nhl,Scott Harrington,D,DEF
Karl Stollery (D),totals,10,0,0,0,0.00,6,-1,https://www.eliteprospects.com/player/19292/karl-stollery,2014-2015,nhl,Karl Stollery,D,DEF
Nick Cousins (C/LW),Philadelphia Flyers,11,0,0,0,0.00,2,1,https://www.eliteprospects.com/player/45550/nick-cousins,2014-2015,nhl,Nick Cousins,C/LW,FW
Bobby Farnham (RW/LW),Pittsburgh Penguins,11,0,0,0,0.00,24,0,https://www.eliteprospects.com/player/38084/bobby-farnham,2014-2015,nhl,Bobby Farnham,RW/LW,FW
Devin Setoguchi (RW),Calgary Flames,12,0,0,0,0.00,4,-7,https://www.eliteprospects.com/player/9360/devin-setoguchi,2014-2015,nhl,Devin Setoguchi,RW,FW
Mike Brown (RW),San Jose Sharks,12,0,0,0,0.00,22,0,https://www.eliteprospects.com/player/9412/mike-brown,2014-2015,nhl,Mike Brown,RW,FW
Jason Akeson (RW/LW),Philadelphia Flyers,13,0,0,0,0.00,8,-1,https://www.eliteprospects.com/player/18628/jason-akeson,2014-2015,nhl,Jason Akeson,RW/LW,FW
Kimmo Timonen (D),totals,16,0,0,0,0.00,2,-3,https://www.eliteprospects.com/player/2664/kimmo-timonen,2014-2015,nhl,Kimmo Timonen,D,DEF
Luke Witkowski (D/RW),Tampa Bay Lightning,16,0,0,0,0.00,15,0,https://www.eliteprospects.com/player/19227/luke-witkowski,2014-2015,nhl,Luke Witkowski,D/RW,DEF
Greg Pateryn (D),Montréal Canadiens,17,0,0,0,0.00,6,0,https://www.eliteprospects.com/player/15526/greg-pateryn,2014-2015,nhl,Greg Pateryn,D,DEF
Jordan Caron (RW/LW),totals,30,0,0,0,0.00,18,-2,https://www.eliteprospects.com/player/32870/jordan-caron,2014-2015,nhl,Jordan Caron,RW/LW,FW
