player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,player_name,position,fw_def
Dana Tyrell (C/W),Tampa Bay Lightning,26,0,5,5,0.19,6,-5,https://www.eliteprospects.com/player/11638/dana-tyrell,2011-2012,nhl,Dana Tyrell,C/W,FW
Keaton Ellerby (D),Florida Panthers,40,0,5,5,0.13,10,-3,https://www.eliteprospects.com/player/9333/keaton-ellerby,2011-2012,nhl,Keaton Ellerby,D,DEF
Ryan Reaves (RW/LW),St. Louis Blues,60,3,1,4,0.07,124,0,https://www.eliteprospects.com/player/14003/ryan-reaves,2011-2012,nhl,Ryan Reaves,RW/LW,FW
Peter Regin (C),Ottawa Senators,10,2,2,4,0.4,2,3,https://www.eliteprospects.com/player/4104/peter-regin,2011-2012,nhl,Peter Regin,C,FW
Patrick O'Sullivan (C),Phoenix Coyotes,23,2,2,4,0.17,2,-4,https://www.eliteprospects.com/player/7914/patrick-o-sullivan,2011-2012,nhl,Patrick O'Sullivan,C,FW
Jordan Nolan (C/LW),Los Angeles Kings,26,2,2,4,0.15,28,2,https://www.eliteprospects.com/player/23805/jordan-nolan,2011-2012,nhl,Jordan Nolan,C/LW,FW
Mike Blunden (RW),Montréal Canadiens,39,2,2,4,0.1,27,-1,https://www.eliteprospects.com/player/9195/mike-blunden,2011-2012,nhl,Mike Blunden,RW,FW
Derek Joslin (D),Carolina Hurricanes,44,2,2,4,0.09,35,-15,https://www.eliteprospects.com/player/11392/derek-joslin,2011-2012,nhl,Derek Joslin,D,DEF
Mike Brown (RW),Toronto Maple Leafs,50,2,2,4,0.08,74,-8,https://www.eliteprospects.com/player/9412/mike-brown,2011-2012,nhl,Mike Brown,RW,FW
Paul Szczechura (C/RW),Buffalo Sabres,9,1,3,4,0.44,4,0,https://www.eliteprospects.com/player/11424/paul-szczechura,2011-2012,nhl,Paul Szczechura,C/RW,FW
Byron Bitz (RW),Vancouver Canucks,10,1,3,4,0.4,14,2,https://www.eliteprospects.com/player/14041/byron-bitz,2011-2012,nhl,Byron Bitz,RW,FW
Simon Després (D),Pittsburgh Penguins,18,1,3,4,0.22,10,5,https://www.eliteprospects.com/player/30902/simon-despres,2011-2012,nhl,Simon Després,D,DEF
Jim Vandermeer (D),San Jose Sharks,25,1,3,4,0.16,33,3,https://www.eliteprospects.com/player/8838/jim-vandermeer,2011-2012,nhl,Jim Vandermeer,D,DEF
Yevgeni Grachyov (C),St. Louis Blues,26,1,3,4,0.15,2,-4,https://www.eliteprospects.com/player/16752/yevgeni-grachyov,2011-2012,nhl,Yevgeni Grachyov,C,FW
Ethan Moreau (LW),Los Angeles Kings,28,1,3,4,0.14,20,-3,https://www.eliteprospects.com/player/8703/ethan-moreau,2011-2012,nhl,Ethan Moreau,LW,FW
Maxime Macenauer (C/LW),Anaheim Ducks,29,1,3,4,0.14,18,-4,https://www.eliteprospects.com/player/12518/maxime-macenauer,2011-2012,nhl,Maxime Macenauer,C/LW,FW
Brett Lebda (D),Columbus Blue Jackets,30,1,3,4,0.13,14,-1,https://www.eliteprospects.com/player/9447/brett-lebda,2011-2012,nhl,Brett Lebda,D,DEF
Andrew Murray (C/LW),San Jose Sharks,39,1,3,4,0.1,4,3,https://www.eliteprospects.com/player/11561/andrew-murray,2011-2012,nhl,Andrew Murray,C/LW,FW
George Parros (RW),Anaheim Ducks,46,1,3,4,0.09,85,1,https://www.eliteprospects.com/player/8907/george-parros,2011-2012,nhl,George Parros,RW,FW
Cody McCormick (C/W),Buffalo Sabres,50,1,3,4,0.08,56,-7,https://www.eliteprospects.com/player/8975/cody-mccormick,2011-2012,nhl,Cody McCormick,C/W,FW
Colin White (D),San Jose Sharks,54,1,3,4,0.07,21,-5,https://www.eliteprospects.com/player/8821/colin-white,2011-2012,nhl,Colin White,D,DEF
Mark Eaton (D),New York Islanders,62,1,3,4,0.06,10,-17,https://www.eliteprospects.com/player/9143/mark-eaton,2011-2012,nhl,Mark Eaton,D,DEF
Marc-Antoine Pouliot (C/RW),Phoenix Coyotes,13,0,4,4,0.31,2,-2,https://www.eliteprospects.com/player/8919/marc-antoine-pouliot,2011-2012,nhl,Marc-Antoine Pouliot,C/RW,FW
Casey Cizikas (C),New York Islanders,15,0,4,4,0.27,6,1,https://www.eliteprospects.com/player/14960/casey-cizikas,2011-2012,nhl,Casey Cizikas,C,FW
Alexandre Picard (D),Pittsburgh Penguins,17,0,4,4,0.24,4,4,https://www.eliteprospects.com/player/8847/alexandre-picard,2011-2012,nhl,Alexandre Picard,D,DEF
Brandon McMillan (C/LW),Anaheim Ducks,25,0,4,4,0.16,20,-10,https://www.eliteprospects.com/player/14741/brandon-mcmillan,2011-2012,nhl,Brandon McMillan,C/LW,FW
Douglas Murray (D),San Jose Sharks,60,0,4,4,0.07,31,3,https://www.eliteprospects.com/player/2616/douglas-murray,2011-2012,nhl,Douglas Murray,D,DEF
Sven Bärtschi (LW/RW),Calgary Flames,5,3,0,3,0.6,4,2,https://www.eliteprospects.com/player/33591/sven-bartschi,2011-2012,nhl,Sven Bärtschi,LW/RW,FW
Linus Omark (LW),Edmonton Oilers,14,3,0,3,0.21,8,-5,https://www.eliteprospects.com/player/4008/linus-omark,2011-2012,nhl,Linus Omark,LW,FW
Sean Avery (LW/C),New York Rangers,15,3,0,3,0.2,21,2,https://www.eliteprospects.com/player/8720/sean-avery,2011-2012,nhl,Sean Avery,LW/C,FW
John Madden (C),Florida Panthers,31,3,0,3,0.1,4,-4,https://www.eliteprospects.com/player/8723/john-madden,2011-2012,nhl,John Madden,C,FW
Akim Aliu (W/C/D),Calgary Flames,2,2,1,3,1.5,12,3,https://www.eliteprospects.com/player/11116/akim-aliu,2011-2012,nhl,Akim Aliu,W/C/D,DEF
Jaden Schwartz (LW),St. Louis Blues,7,2,1,3,0.43,0,1,https://www.eliteprospects.com/player/33907/jaden-schwartz,2011-2012,nhl,Jaden Schwartz,LW,FW
Mats Zuccarello (RW/LW),New York Rangers,10,2,1,3,0.3,6,0,https://www.eliteprospects.com/player/10881/mats-zuccarello,2011-2012,nhl,Mats Zuccarello,RW/LW,FW
Yevgeni Dadonov (RW/LW),Florida Panthers,15,2,1,3,0.2,2,-4,https://www.eliteprospects.com/player/11859/yevgeni-dadonov,2011-2012,nhl,Yevgeni Dadonov,RW/LW,FW
Ryan Garbutt (W/C),Dallas Stars,20,2,1,3,0.15,22,-1,https://www.eliteprospects.com/player/39057/ryan-garbutt,2011-2012,nhl,Ryan Garbutt,W/C,FW
Eric Fehr (C),Winnipeg Jets,35,2,1,3,0.09,12,-6,https://www.eliteprospects.com/player/10352/eric-fehr,2011-2012,nhl,Eric Fehr,C,FW
Andrew Alberts (D),Vancouver Canucks,44,2,1,3,0.07,40,4,https://www.eliteprospects.com/player/9062/andrew-alberts,2011-2012,nhl,Andrew Alberts,D,DEF
Rod Pelley (C),totals,52,2,1,3,0.06,16,-3,https://www.eliteprospects.com/player/11019/rod-pelley,2011-2012,nhl,Rod Pelley,C,FW
Jared Boll (RW),Columbus Blue Jackets,54,2,1,3,0.06,126,-8,https://www.eliteprospects.com/player/14076/jared-boll,2011-2012,nhl,Jared Boll,RW,FW
Chris Conner (LW),Detroit Red Wings,8,1,2,3,0.38,0,2,https://www.eliteprospects.com/player/10995/chris-conner,2011-2012,nhl,Chris Conner,LW,FW
Carson McMillan (RW/C),Minnesota Wild,11,1,2,3,0.27,11,1,https://www.eliteprospects.com/player/13595/carson-mcmillan,2011-2012,nhl,Carson McMillan,RW/C,FW
Michael Stone (D),Phoenix Coyotes,13,1,2,3,0.23,2,7,https://www.eliteprospects.com/player/11708/michael-stone,2011-2012,nhl,Michael Stone,D,DEF
Tyson Strachan (D),Florida Panthers,15,1,2,3,0.2,5,1,https://www.eliteprospects.com/player/15420/tyson-strachan,2011-2012,nhl,Tyson Strachan,D,DEF
Zac Dalpe (C/RW),Carolina Hurricanes,16,1,2,3,0.19,4,-3,https://www.eliteprospects.com/player/18240/zac-dalpe,2011-2012,nhl,Zac Dalpe,C/RW,FW
Frédéric St-Denis (D),Montréal Canadiens,17,1,2,3,0.18,10,3,https://www.eliteprospects.com/player/23512/frederic-st-denis,2011-2012,nhl,Frédéric St-Denis,D,DEF
Michael Sauer (D),New York Rangers,19,1,2,3,0.16,21,9,https://www.eliteprospects.com/player/12385/michael-sauer,2011-2012,nhl,Michael Sauer,D,DEF
Jan Mursak (C/RW),Detroit Red Wings,25,1,2,3,0.12,0,2,https://www.eliteprospects.com/player/11112/jan-mursak,2011-2012,nhl,Jan Mursak,C/RW,FW
Sami Lepistö (D),Chicago Blackhawks,26,1,2,3,0.12,4,3,https://www.eliteprospects.com/player/4127/sami-lepisto,2011-2012,nhl,Sami Lepistö,D,DEF
Lance Bouma (LW),Calgary Flames,27,1,2,3,0.11,11,-5,https://www.eliteprospects.com/player/16499/lance-bouma,2011-2012,nhl,Lance Bouma,LW,FW
Colby Armstrong (RW/LW),Toronto Maple Leafs,29,1,2,3,0.1,9,-8,https://www.eliteprospects.com/player/9067/colby-armstrong,2011-2012,nhl,Colby Armstrong,RW/LW,FW
Matt Carkner (D),Ottawa Senators,29,1,2,3,0.1,33,0,https://www.eliteprospects.com/player/9107/matt-carkner,2011-2012,nhl,Matt Carkner,D,DEF
B.J. Crombeen (RW),St. Louis Blues,40,1,2,3,0.08,71,-2,https://www.eliteprospects.com/player/9149/b.j.-crombeen,2011-2012,nhl,B.J. Crombeen,RW,FW
Brendan Mikkelson (D),Tampa Bay Lightning,41,1,2,3,0.07,13,-4,https://www.eliteprospects.com/player/9355/brendan-mikkelson,2011-2012,nhl,Brendan Mikkelson,D,DEF
Darcy Hordichuk (LW),Edmonton Oilers,43,1,2,3,0.07,64,-3,https://www.eliteprospects.com/player/9056/darcy-hordichuk,2011-2012,nhl,Darcy Hordichuk,LW,FW
Theo Peckham (D),Edmonton Oilers,54,1,2,3,0.06,80,0,https://www.eliteprospects.com/player/11266/theo-peckham,2011-2012,nhl,Theo Peckham,D,DEF
Jay Pandolfo (LW),New York Islanders,62,1,2,3,0.05,8,-14,https://www.eliteprospects.com/player/8704/jay-pandolfo,2011-2012,nhl,Jay Pandolfo,LW,FW
Brett Bulmer (RW/LW),Minnesota Wild,9,0,3,3,0.33,6,1,https://www.eliteprospects.com/player/36711/brett-bulmer,2011-2012,nhl,Brett Bulmer,RW/LW,FW
Andrei Markov (D),Montréal Canadiens,13,0,3,3,0.23,4,-4,https://www.eliteprospects.com/player/8579/andrei-markov,2011-2012,nhl,Andrei Markov,D,DEF
Matt Calvert (LW/RW),Columbus Blue Jackets,13,0,3,3,0.23,16,-5,https://www.eliteprospects.com/player/17025/matt-calvert,2011-2012,nhl,Matt Calvert,LW/RW,FW
Brett Sutter (LW/C),Carolina Hurricanes,15,0,3,3,0.2,11,-1,https://www.eliteprospects.com/player/11630/brett-sutter,2011-2012,nhl,Brett Sutter,LW/C,FW
Ryan White (C/RW),Montréal Canadiens,20,0,3,3,0.15,61,-7,https://www.eliteprospects.com/player/11050/ryan-white,2011-2012,nhl,Ryan White,C/RW,FW
Chris Summers (D),Phoenix Coyotes,21,0,3,3,0.14,11,-4,https://www.eliteprospects.com/player/9317/chris-summers,2011-2012,nhl,Chris Summers,D,DEF
Adam Pardy (D),Dallas Stars,36,0,3,3,0.08,16,-5,https://www.eliteprospects.com/player/11740/adam-pardy,2011-2012,nhl,Adam Pardy,D,DEF
Keith Aulie (D),totals,36,0,3,3,0.08,29,-7,https://www.eliteprospects.com/player/12561/keith-aulie,2011-2012,nhl,Keith Aulie,D,DEF
Chad Rau (C/LW),Minnesota Wild,9,2,0,2,0.22,0,-1,https://www.eliteprospects.com/player/9371/chad-rau,2011-2012,nhl,Chad Rau,C/LW,FW
Davis Drewiske (D),Los Angeles Kings,9,2,0,2,0.22,2,0,https://www.eliteprospects.com/player/17699/davis-drewiske,2011-2012,nhl,Davis Drewiske,D,DEF
Scott Parse (RW/LW),Los Angeles Kings,9,2,0,2,0.22,14,1,https://www.eliteprospects.com/player/11414/scott-parse,2011-2012,nhl,Scott Parse,RW/LW,FW
Ben Smith (RW/C),Chicago Blackhawks,13,2,0,2,0.15,0,-5,https://www.eliteprospects.com/player/15068/ben-smith,2011-2012,nhl,Ben Smith,RW/C,FW
Nate Guenin (D),Anaheim Ducks,15,2,0,2,0.13,6,6,https://www.eliteprospects.com/player/10810/nate-guenin,2011-2012,nhl,Nate Guenin,D,DEF
Matt Kassian (LW),Minnesota Wild,24,2,0,2,0.08,55,-2,https://www.eliteprospects.com/player/12387/matt-kassian,2011-2012,nhl,Matt Kassian,LW,FW
Cam Barker (D),Edmonton Oilers,25,2,0,2,0.08,23,0,https://www.eliteprospects.com/player/9198/cam-barker,2011-2012,nhl,Cam Barker,D,DEF
Ryan Russell (LW/RW),Columbus Blue Jackets,41,2,0,2,0.05,2,-7,https://www.eliteprospects.com/player/11056/ryan-russell,2011-2012,nhl,Ryan Russell,LW/RW,FW
David McIntyre (C/W),Minnesota Wild,7,1,1,2,0.29,2,-1,https://www.eliteprospects.com/player/12282/david-mcintyre,2011-2012,nhl,David McIntyre,C/W,FW
Josh Green (C/LW),Edmonton Oilers,7,1,1,2,0.29,7,-6,https://www.eliteprospects.com/player/10223/josh-green,2011-2012,nhl,Josh Green,C/LW,FW
Jason Williams (RW/C),Pittsburgh Penguins,8,1,1,2,0.25,4,1,https://www.eliteprospects.com/player/8713/jason-williams,2011-2012,nhl,Jason Williams,RW/C,FW
Tomas Kubalik (RW),Columbus Blue Jackets,8,1,1,2,0.25,6,-3,https://www.eliteprospects.com/player/11834/tomas-kubalik,2011-2012,nhl,Tomas Kubalik,RW,FW
Maxim Mayorov (LW/RW),Columbus Blue Jackets,10,1,1,2,0.2,2,-3,https://www.eliteprospects.com/player/12466/maxim-mayorov,2011-2012,nhl,Maxim Mayorov,LW/RW,FW
Niclas Bergfors (RW),Nashville Predators,11,1,1,2,0.18,2,-2,https://www.eliteprospects.com/player/2045/niclas-bergfors,2011-2012,nhl,Niclas Bergfors,RW,FW
Kevin Westgarth (RW),Los Angeles Kings,25,1,1,2,0.08,39,-3,https://www.eliteprospects.com/player/14333/kevin-westgarth,2011-2012,nhl,Kevin Westgarth,RW,FW
Tim Kennedy (C/LW),Florida Panthers,27,1,1,2,0.07,4,-11,https://www.eliteprospects.com/player/11412/tim-kennedy,2011-2012,nhl,Tim Kennedy,C/LW,FW
Jed Ortmeyer (RW),Minnesota Wild,35,1,1,2,0.06,14,-8,https://www.eliteprospects.com/player/8942/jed-ortmeyer,2011-2012,nhl,Jed Ortmeyer,RW,FW
Randy Jones (D),Winnipeg Jets,39,1,1,2,0.05,8,4,https://www.eliteprospects.com/player/10326/randy-jones,2011-2012,nhl,Randy Jones,D,DEF
Jordie Benn (D),Dallas Stars,3,0,2,2,0.67,0,1,https://www.eliteprospects.com/player/19742/jordie-benn,2011-2012,nhl,Jordie Benn,D,DEF
Jeff Taffe (C),Minnesota Wild,5,0,2,2,0.4,0,2,https://www.eliteprospects.com/player/9385/jeff-taffe,2011-2012,nhl,Jeff Taffe,C,FW
Brandon Pirri (C/LW),Chicago Blackhawks,5,0,2,2,0.4,0,2,https://www.eliteprospects.com/player/33898/brandon-pirri,2011-2012,nhl,Brandon Pirri,C/LW,FW
Brett MacLean (RW),Winnipeg Jets,5,0,2,2,0.4,2,1,https://www.eliteprospects.com/player/11108/brett-maclean,2011-2012,nhl,Brett MacLean,RW,FW
Jason Zucker (LW/RW),Minnesota Wild,6,0,2,2,0.33,2,-2,https://www.eliteprospects.com/player/20726/jason-zucker,2011-2012,nhl,Jason Zucker,LW/RW,FW
Mike Duco (W/C),Vancouver Canucks,6,0,2,2,0.33,5,1,https://www.eliteprospects.com/player/18616/mike-duco,2011-2012,nhl,Mike Duco,W/C,FW
Brad Malone (C/LW),Colorado Avalanche,9,0,2,2,0.22,0,1,https://www.eliteprospects.com/player/12188/brad-malone,2011-2012,nhl,Brad Malone,C/LW,FW
Peter Harrold (D/W),New Jersey Devils,11,0,2,2,0.18,0,0,https://www.eliteprospects.com/player/9043/peter-harrold,2011-2012,nhl,Peter Harrold,D/W,DEF
Pierre-Cédric Labrie (LW),Tampa Bay Lightning,14,0,2,2,0.14,15,-2,https://www.eliteprospects.com/player/14332/pierre-cedric-labrie,2011-2012,nhl,Pierre-Cédric Labrie,LW,FW
Rob Klinkhammer (W/C),Ottawa Senators,15,0,2,2,0.13,2,0,https://www.eliteprospects.com/player/14517/rob-klinkhammer,2011-2012,nhl,Rob Klinkhammer,W/C,FW
Zach Boychuk (C/LW),Carolina Hurricanes,16,0,2,2,0.13,0,-3,https://www.eliteprospects.com/player/11057/zach-boychuk,2011-2012,nhl,Zach Boychuk,C/LW,FW
Zach Hamill (C/RW),Boston Bruins,16,0,2,2,0.13,4,3,https://www.eliteprospects.com/player/11053/zach-hamill,2011-2012,nhl,Zach Hamill,C/RW,FW
Mike Lundin (D),Minnesota Wild,17,0,2,2,0.12,4,-1,https://www.eliteprospects.com/player/14077/mike-lundin,2011-2012,nhl,Mike Lundin,D,DEF
Tim Erixon (D),New York Rangers,18,0,2,2,0.11,8,-2,https://www.eliteprospects.com/player/6051/tim-erixon,2011-2012,nhl,Tim Erixon,D,DEF
Stéphane Veilleux (LW),totals,22,0,2,2,0.09,15,-2,https://www.eliteprospects.com/player/8839/stephane-veilleux,2011-2012,nhl,Stéphane Veilleux,LW,FW
Eric Tangradi (LW),Pittsburgh Penguins,24,0,2,2,0.08,16,-4,https://www.eliteprospects.com/player/12514/eric-tangradi,2011-2012,nhl,Eric Tangradi,LW,FW
Christopher Tanev (D),Vancouver Canucks,25,0,2,2,0.08,2,10,https://www.eliteprospects.com/player/39601/christopher-tanev,2011-2012,nhl,Christopher Tanev,D,DEF
John Erskine (D),Washington Capitals,28,0,2,2,0.07,51,3,https://www.eliteprospects.com/player/9148/john-erskine,2011-2012,nhl,John Erskine,D,DEF
Mike Commodore (D),totals,30,0,2,2,0.07,38,7,https://www.eliteprospects.com/player/9119/mike-commodore,2011-2012,nhl,Mike Commodore,D,DEF
Brian McGrattan (RW),Nashville Predators,30,0,2,2,0.07,61,-1,https://www.eliteprospects.com/player/8976/brian-mcgrattan,2011-2012,nhl,Brian McGrattan,RW,FW
Mike Mottau (D),totals,35,0,2,2,0.06,15,-11,https://www.eliteprospects.com/player/13951/mike-mottau,2011-2012,nhl,Mike Mottau,D,DEF
Mark Fistric (D),Dallas Stars,60,0,2,2,0.03,41,-3,https://www.eliteprospects.com/player/8399/mark-fistric,2011-2012,nhl,Mark Fistric,D,DEF
Stephen Gionta (C/RW),New Jersey Devils,1,1,0,1,1,0,1,https://www.eliteprospects.com/player/9397/stephen-gionta,2011-2012,nhl,Stephen Gionta,C/RW,FW
Adam Cracknell (RW/C),St. Louis Blues,2,1,0,1,0.5,0,1,https://www.eliteprospects.com/player/14459/adam-cracknell,2011-2012,nhl,Adam Cracknell,RW/C,FW
Carter Camper (C/RW),Boston Bruins,3,1,0,1,0.33,0,1,https://www.eliteprospects.com/player/15070/carter-camper,2011-2012,nhl,Carter Camper,C/RW,FW
Travis Turnbull (C),Buffalo Sabres,3,1,0,1,0.33,5,0,https://www.eliteprospects.com/player/33251/travis-turnbull,2011-2012,nhl,Travis Turnbull,C,FW
Peter Holland (C),Anaheim Ducks,4,1,0,1,0.25,2,0,https://www.eliteprospects.com/player/24654/peter-holland,2011-2012,nhl,Peter Holland,C,FW
Chris VandeVelde (C/LW),Edmonton Oilers,5,1,0,1,0.2,2,2,https://www.eliteprospects.com/player/14870/chris-vandevelde,2011-2012,nhl,Chris VandeVelde,C/LW,FW
Colton Orr (RW),Toronto Maple Leafs,5,1,0,1,0.2,5,1,https://www.eliteprospects.com/player/8941/colton-orr,2011-2012,nhl,Colton Orr,RW,FW
Alexander Urbom (D),New Jersey Devils,5,1,0,1,0.2,9,1,https://www.eliteprospects.com/player/7045/alexander-urbom,2011-2012,nhl,Alexander Urbom,D,DEF
Jarod Palmer (C/RW),Minnesota Wild,6,1,0,1,0.17,4,-2,https://www.eliteprospects.com/player/9429/jarod-palmer,2011-2012,nhl,Jarod Palmer,C/RW,FW
Mike Angelidis (LW/C),Tampa Bay Lightning,6,1,0,1,0.17,5,-1,https://www.eliteprospects.com/player/14040/mike-angelidis,2011-2012,nhl,Mike Angelidis,LW/C,FW
Mark Scheifele (C),Winnipeg Jets,7,1,0,1,0.14,0,0,https://www.eliteprospects.com/player/75379/mark-scheifele,2011-2012,nhl,Mark Scheifele,C,FW
Radek Martínek (D),Columbus Blue Jackets,7,1,0,1,0.14,0,-3,https://www.eliteprospects.com/player/8694/radek-martinek,2011-2012,nhl,Radek Martínek,D,DEF
Bill Thomas (RW),Florida Panthers,7,1,0,1,0.14,0,0,https://www.eliteprospects.com/player/8853/bill-thomas,2011-2012,nhl,Bill Thomas,RW,FW
Alexandre Giroux (LW/RW),Columbus Blue Jackets,9,1,0,1,0.11,8,-2,https://www.eliteprospects.com/player/7963/alexandre-giroux,2011-2012,nhl,Alexandre Giroux,LW/RW,FW
Cody Almond (C/LW),Minnesota Wild,10,1,0,1,0.1,15,-5,https://www.eliteprospects.com/player/11683/cody-almond,2011-2012,nhl,Cody Almond,C/LW,FW
T.J. Brennan (D),Buffalo Sabres,11,1,0,1,0.09,6,0,https://www.eliteprospects.com/player/12169/t.j.-brennan,2011-2012,nhl,T.J. Brennan,D,DEF
Aaron Volpatti (LW/RW),Vancouver Canucks,23,1,0,1,0.04,37,-2,https://www.eliteprospects.com/player/39059/aaron-volpatti,2011-2012,nhl,Aaron Volpatti,LW/RW,FW
Paul Bissonnette (LW/D),Phoenix Coyotes,31,1,0,1,0.03,41,-4,https://www.eliteprospects.com/player/9473/paul-bissonnette,2011-2012,nhl,Paul Bissonnette,LW/D,DEF
Nino Niederreiter (RW/LW),New York Islanders,55,1,0,1,0.02,12,-29,https://www.eliteprospects.com/player/17679/nino-niederreiter,2011-2012,nhl,Nino Niederreiter,RW/LW,FW
Brad Staubitz (RW),totals,62,1,0,1,0.02,121,-5,https://www.eliteprospects.com/player/10642/brad-staubitz,2011-2012,nhl,Brad Staubitz,RW,FW
Carl Sneep (D),Pittsburgh Penguins,1,0,1,1,1,0,1,https://www.eliteprospects.com/player/11431/carl-sneep,2011-2012,nhl,Carl Sneep,D,DEF
Chay Genoway (D),Minnesota Wild,1,0,1,1,1,0,0,https://www.eliteprospects.com/player/24398/chay-genoway,2011-2012,nhl,Chay Genoway,D,DEF
Philippe Cornet (W/C),Edmonton Oilers,2,0,1,1,0.5,0,0,https://www.eliteprospects.com/player/19051/philippe-cornet,2011-2012,nhl,Philippe Cornet,W/C,FW
Torey Krug (D),Boston Bruins,2,0,1,1,0.5,0,0,https://www.eliteprospects.com/player/37747/torey-krug,2011-2012,nhl,Torey Krug,D,DEF
Ryan Hamilton (LW),Toronto Maple Leafs,2,0,1,1,0.5,2,-1,https://www.eliteprospects.com/player/11769/ryan-hamilton,2011-2012,nhl,Ryan Hamilton,LW,FW
Alex Plante (D),Edmonton Oilers,3,0,1,1,0.33,2,0,https://www.eliteprospects.com/player/11706/alex-plante,2011-2012,nhl,Alex Plante,D,DEF
J.T. Brown (RW),Tampa Bay Lightning,5,0,1,1,0.2,0,2,https://www.eliteprospects.com/player/37802/j.t.-brown,2011-2012,nhl,J.T. Brown,RW,FW
Cade Fairchild (D),St. Louis Blues,5,0,1,1,0.2,0,-1,https://www.eliteprospects.com/player/9309/cade-fairchild,2011-2012,nhl,Cade Fairchild,D,DEF
Riley Nash (C),Carolina Hurricanes,5,0,1,1,0.2,2,1,https://www.eliteprospects.com/player/12507/riley-nash,2011-2012,nhl,Riley Nash,C,FW
Fabian Brunnström (RW),Detroit Red Wings,5,0,1,1,0.2,4,-2,https://www.eliteprospects.com/player/6659/fabian-brunnstrom,2011-2012,nhl,Fabian Brunnström,RW,FW
Mark Cullen (C/LW),Florida Panthers,6,0,1,1,0.17,2,2,https://www.eliteprospects.com/player/8851/mark-cullen,2011-2012,nhl,Mark Cullen,C/LW,FW
Mika Zibanejad (C/RW),Ottawa Senators,9,0,1,1,0.11,2,-3,https://www.eliteprospects.com/player/23856/mika-zibanejad,2011-2012,nhl,Mika Zibanejad,C/RW,FW
Nikita Filatov (LW/RW),Ottawa Senators,9,0,1,1,0.11,4,1,https://www.eliteprospects.com/player/11860/nikita-filatov,2011-2012,nhl,Nikita Filatov,LW/RW,FW
Ryan O'Marra (RW/C),totals,9,0,1,1,0.11,4,-1,https://www.eliteprospects.com/player/9197/ryan-o-marra,2011-2012,nhl,Ryan O'Marra,RW/C,FW
Brian Strait (D),Pittsburgh Penguins,9,0,1,1,0.11,4,-2,https://www.eliteprospects.com/player/9313/brian-strait,2011-2012,nhl,Brian Strait,D,DEF
Doug Janik (D),Detroit Red Wings,9,0,1,1,0.11,6,2,https://www.eliteprospects.com/player/9027/doug-janik,2011-2012,nhl,Doug Janik,D,DEF
André Deveaux (RW/C),New York Rangers,9,0,1,1,0.11,29,3,https://www.eliteprospects.com/player/11755/andre-deveaux,2011-2012,nhl,André Deveaux,RW/C,FW
Patrick Eaves (RW/LW),Detroit Red Wings,10,0,1,1,0.1,2,0,https://www.eliteprospects.com/player/9144/patrick-eaves,2011-2012,nhl,Patrick Eaves,RW/LW,FW
Krys Kolanos (C/W),Calgary Flames,13,0,1,1,0.08,2,-1,https://www.eliteprospects.com/player/8716/krys-kolanos,2011-2012,nhl,Krys Kolanos,C/W,FW
Jason Jaffray (LW/C),Winnipeg Jets,13,0,1,1,0.08,7,-1,https://www.eliteprospects.com/player/11509/jason-jaffray,2011-2012,nhl,Jason Jaffray,LW/C,FW
Cody Bass (C),Columbus Blue Jackets,14,0,1,1,0.07,32,0,https://www.eliteprospects.com/player/9358/cody-bass,2011-2012,nhl,Cody Bass,C,FW
Tom Sestito (LW),Philadelphia Flyers,14,0,1,1,0.07,83,-3,https://www.eliteprospects.com/player/12269/tom-sestito,2011-2012,nhl,Tom Sestito,LW,FW
Colten Teubert (D),Edmonton Oilers,24,0,1,1,0.04,25,-5,https://www.eliteprospects.com/player/13625/colten-teubert,2011-2012,nhl,Colten Teubert,D,DEF
Brad Mills (C/RW),New Jersey Devils,27,0,1,1,0.04,32,-10,https://www.eliteprospects.com/player/14948/brad-mills,2011-2012,nhl,Brad Mills,C/RW,FW
Dylan Olsen (D),Chicago Blackhawks,28,0,1,1,0.04,6,-5,https://www.eliteprospects.com/player/19294/dylan-olsen,2011-2012,nhl,Dylan Olsen,D,DEF
Jody Shelley (LW),Philadelphia Flyers,30,0,1,1,0.03,64,-6,https://www.eliteprospects.com/player/8722/jody-shelley,2011-2012,nhl,Jody Shelley,LW,FW
John Scott (LW),totals,35,0,1,1,0.03,53,-1,https://www.eliteprospects.com/player/11774/john-scott,2011-2012,nhl,John Scott,LW,FW
Cam Janssen (RW),New Jersey Devils,48,0,1,1,0.02,75,-8,https://www.eliteprospects.com/player/9028/cam-janssen,2011-2012,nhl,Cam Janssen,RW,FW
Ian Laperrière (RW),Philadelphia Flyers,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/8987/ian-laperriere,2011-2012,nhl,Ian Laperrière,RW,FW
Chris Kreider (LW/RW),New York Rangers,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/37998/chris-kreider,2011-2012,nhl,Chris Kreider,LW/RW,FW
Mark Stone (RW),Ottawa Senators,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/32806/mark-stone,2011-2012,nhl,Mark Stone,RW,FW
Steve Pinizzotto (RW),Vancouver Canucks,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/15479/steve-pinizzotto,2011-2012,nhl,Steve Pinizzotto,RW,FW
