player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,player_name,position,fw_def
Mike Fisher (C),Ottawa Senators,74,18,20,38,0.51,54,13,https://www.eliteprospects.com/player/8771/mike-fisher,2002-2003,nhl,Mike Fisher,C,FW
Jaroslav Modrý (D),Los Angeles Kings,82,13,25,38,0.46,68,-13,https://www.eliteprospects.com/player/8593/jaroslav-modry,2002-2003,nhl,Jaroslav Modrý,D,DEF
Derek Armstrong (C/RW),Los Angeles Kings,66,12,26,38,0.58,30,5,https://www.eliteprospects.com/player/8774/derek-armstrong,2002-2003,nhl,Derek Armstrong,C/RW,FW
Bryan Berard (D),Boston Bruins,80,10,28,38,0.48,64,-4,https://www.eliteprospects.com/player/9078/bryan-berard,2002-2003,nhl,Bryan Berard,D,DEF
Petr Cajanek (C),St. Louis Blues,51,9,29,38,0.75,20,16,https://www.eliteprospects.com/player/8609/petr-cajanek,2002-2003,nhl,Petr Cajanek,C,FW
Andreas Johansson (LW),Nashville Predators,56,20,17,37,0.66,22,-4,https://www.eliteprospects.com/player/696/andreas-johansson,2002-2003,nhl,Andreas Johansson,LW,FW
Ulf Dahlén (RW),Dallas Stars,63,17,20,37,0.59,14,11,https://www.eliteprospects.com/player/692/ulf-dahlen,2002-2003,nhl,Ulf Dahlén,RW,FW
Rod Brind'Amour (C),Carolina Hurricanes,48,14,23,37,0.77,37,-9,https://www.eliteprospects.com/player/8784/rod-brind-amour,2002-2003,nhl,Rod Brind'Amour,C,FW
Kirk Maltby (LW),Detroit Red Wings,82,14,23,37,0.45,91,17,https://www.eliteprospects.com/player/8954/kirk-maltby,2002-2003,nhl,Kirk Maltby,LW,FW
Andrei Markov (D),Montréal Canadiens,79,13,24,37,0.47,34,13,https://www.eliteprospects.com/player/8579/andrei-markov,2002-2003,nhl,Andrei Markov,D,DEF
Brent Sopel (D),Vancouver Canucks,81,7,30,37,0.46,23,-15,https://www.eliteprospects.com/player/10229/brent-sopel,2002-2003,nhl,Brent Sopel,D,DEF
Per-Johan Axelsson (LW),Boston Bruins,66,17,19,36,0.55,24,8,https://www.eliteprospects.com/player/694/per-johan-axelsson,2002-2003,nhl,Per-Johan Axelsson,LW,FW
Magnus Arvedson (LW),Ottawa Senators,80,16,20,36,0.45,48,13,https://www.eliteprospects.com/player/705/magnus-arvedson,2002-2003,nhl,Magnus Arvedson,LW,FW
Matthew Barnaby (RW/LW),New York Rangers,79,14,22,36,0.46,142,9,https://www.eliteprospects.com/player/9073/matthew-barnaby,2002-2003,nhl,Matthew Barnaby,RW/LW,FW
Darcy Tucker (LW),Toronto Maple Leafs,77,10,26,36,0.47,119,-7,https://www.eliteprospects.com/player/8859/darcy-tucker,2002-2003,nhl,Darcy Tucker,LW,FW
Darryl Sydor (D),Dallas Stars,81,5,31,36,0.44,40,22,https://www.eliteprospects.com/player/8899/darryl-sydor,2002-2003,nhl,Darryl Sydor,D,DEF
Jaroslav Bednar (LW/RW),totals,82,5,31,36,0.44,22,1,https://www.eliteprospects.com/player/10863/jaroslav-bednar,2002-2003,nhl,Jaroslav Bednar,LW/RW,FW
Ales Kotalik (RW/LW),Buffalo Sabres,68,21,14,35,0.51,30,-2,https://www.eliteprospects.com/player/8676/ales-kotalik,2002-2003,nhl,Ales Kotalik,RW/LW,FW
Éric Bélanger (C),Los Angeles Kings,62,16,19,35,0.56,26,-5,https://www.eliteprospects.com/player/8758/eric-belanger,2002-2003,nhl,Éric Bélanger,C,FW
Bobby Holík (C),New York Rangers,64,16,19,35,0.55,50,-1,https://www.eliteprospects.com/player/8545/bobby-holik,2002-2003,nhl,Bobby Holík,C,FW
Radim Vrbata (RW/LW),totals,76,16,19,35,0.46,18,-7,https://www.eliteprospects.com/player/8626/radim-vrbata,2002-2003,nhl,Radim Vrbata,RW/LW,FW
Mikael Renberg (RW),Toronto Maple Leafs,67,14,21,35,0.52,36,5,https://www.eliteprospects.com/player/734/mikael-renberg,2002-2003,nhl,Mikael Renberg,RW,FW
Jean-Pierre Dumont (RW),Buffalo Sabres,76,14,21,35,0.46,44,-14,https://www.eliteprospects.com/player/8783/jean-pierre-dumont,2002-2003,nhl,Jean-Pierre Dumont,RW,FW
Kris Draper (C),Detroit Red Wings,82,14,21,35,0.43,82,6,https://www.eliteprospects.com/player/9142/kris-draper,2002-2003,nhl,Kris Draper,C,FW
Dainius Zubrus (W/C),Washington Capitals,63,13,22,35,0.56,43,15,https://www.eliteprospects.com/player/8632/dainius-zubrus,2002-2003,nhl,Dainius Zubrus,W/C,FW
Denis Arkhipov (C/LW),Nashville Predators,79,11,24,35,0.44,32,-18,https://www.eliteprospects.com/player/9595/denis-arkhipov,2002-2003,nhl,Denis Arkhipov,C/LW,FW
Radek Dvorak (RW),totals,75,10,25,35,0.47,30,-6,https://www.eliteprospects.com/player/8599/radek-dvorak,2002-2003,nhl,Radek Dvorak,RW,FW
Adrian Aucoin (D),New York Islanders,73,8,27,35,0.48,70,-5,https://www.eliteprospects.com/player/5530/adrian-aucoin,2002-2003,nhl,Adrian Aucoin,D,DEF
Dave Andreychuk (LW/RW),Tampa Bay Lightning,72,20,14,34,0.47,34,-12,https://www.eliteprospects.com/player/21425/dave-andreychuk,2002-2003,nhl,Dave Andreychuk,LW/RW,FW
Andy Delmore (D),Nashville Predators,71,18,16,34,0.48,28,-17,https://www.eliteprospects.com/player/11566/andy-delmore,2002-2003,nhl,Andy Delmore,D,DEF
Arron Asham (RW/LW),New York Islanders,78,15,19,34,0.44,57,1,https://www.eliteprospects.com/player/8791/arron-asham,2002-2003,nhl,Arron Asham,RW/LW,FW
Marcus Nilson (W/C),Florida Panthers,82,15,19,34,0.41,31,2,https://www.eliteprospects.com/player/728/marcus-nilson,2002-2003,nhl,Marcus Nilson,W/C,FW
Patrik Stefan (C),Atlanta Thrashers,71,13,21,34,0.48,12,-10,https://www.eliteprospects.com/player/3666/patrik-stefan,2002-2003,nhl,Patrik Stefan,C,FW
Jeff Halpern (C),Washington Capitals,82,13,21,34,0.41,88,6,https://www.eliteprospects.com/player/8776/jeff-halpern,2002-2003,nhl,Jeff Halpern,C,FW
Scott Hartnell (LW),Nashville Predators,82,12,22,34,0.41,101,-3,https://www.eliteprospects.com/player/8764/scott-hartnell,2002-2003,nhl,Scott Hartnell,LW,FW
Mike Ricci (C),San Jose Sharks,75,11,23,34,0.45,53,-12,https://www.eliteprospects.com/player/8909/mike-ricci,2002-2003,nhl,Mike Ricci,C,FW
Janne Niinimaa (D),totals,76,5,29,34,0.45,80,-9,https://www.eliteprospects.com/player/2658/janne-niinimaa,2002-2003,nhl,Janne Niinimaa,D,DEF
Niko Kapanen (C),Dallas Stars,82,5,29,34,0.41,44,25,https://www.eliteprospects.com/player/2688/niko-kapanen,2002-2003,nhl,Niko Kapanen,C,FW
Scott Walker (RW),Nashville Predators,60,15,18,33,0.55,58,2,https://www.eliteprospects.com/player/8801/scott-walker,2002-2003,nhl,Scott Walker,RW,FW
Matt Cullen (C),totals,80,13,20,33,0.41,34,-8,https://www.eliteprospects.com/player/8754/matt-cullen,2002-2003,nhl,Matt Cullen,C,FW
Theo Fleury (RW),Chicago Blackhawks,54,12,21,33,0.61,77,-7,https://www.eliteprospects.com/player/21306/theo-fleury,2002-2003,nhl,Theo Fleury,RW,FW
Shawn Horcoff (C),Edmonton Oilers,78,12,21,33,0.42,55,10,https://www.eliteprospects.com/player/4375/shawn-horcoff,2002-2003,nhl,Shawn Horcoff,C,FW
Niclas Hävelid (D),Mighty Ducks of Anaheim,82,11,22,33,0.4,30,5,https://www.eliteprospects.com/player/713/niclas-havelid,2002-2003,nhl,Niclas Hävelid,D,DEF
Alexander Khavanov (D),St. Louis Blues,81,8,25,33,0.41,48,-1,https://www.eliteprospects.com/player/8659/alexander-khavanov,2002-2003,nhl,Alexander Khavanov,D,DEF
Ruslan Fedotenko (LW),Tampa Bay Lightning,76,19,13,32,0.42,44,-7,https://www.eliteprospects.com/player/8638/ruslan-fedotenko,2002-2003,nhl,Ruslan Fedotenko,LW,FW
Vladimír Országh (RW),Nashville Predators,78,16,16,32,0.41,38,-1,https://www.eliteprospects.com/player/1648/vladimir-orszagh,2002-2003,nhl,Vladimír Országh,RW,FW
Mike Grier (RW),Washington Capitals,82,15,17,32,0.39,36,-14,https://www.eliteprospects.com/player/9171/mike-grier,2002-2003,nhl,Mike Grier,RW,FW
Jonas Höglund (W),Toronto Maple Leafs,79,13,19,32,0.41,12,2,https://www.eliteprospects.com/player/468/jonas-hoglund,2002-2003,nhl,Jonas Höglund,W,FW
Wes Walz (C),Minnesota Wild,80,13,19,32,0.4,63,11,https://www.eliteprospects.com/player/8803/wes-walz,2002-2003,nhl,Wes Walz,C,FW
Shaun Van Allen (C),Ottawa Senators,78,12,20,32,0.41,66,17,https://www.eliteprospects.com/player/42653/shaun-van-allen,2002-2003,nhl,Shaun Van Allen,C,FW
Grant Marshall (RW),totals,76,9,23,32,0.42,78,-11,https://www.eliteprospects.com/player/8967/grant-marshall,2002-2003,nhl,Grant Marshall,RW,FW
Éric Desjardins (D),Philadelphia Flyers,79,8,24,32,0.41,35,30,https://www.eliteprospects.com/player/9133/eric-desjardins,2002-2003,nhl,Éric Desjardins,D,DEF
Greg de Vries (D),Colorado Avalanche,82,6,26,32,0.39,70,15,https://www.eliteprospects.com/player/8557/greg-de-vries,2002-2003,nhl,Greg de Vries,D,DEF
Curtis Brown (C/LW),Buffalo Sabres,74,15,16,31,0.42,40,4,https://www.eliteprospects.com/player/9098/curtis-brown,2002-2003,nhl,Curtis Brown,C/LW,FW
Antti Laaksonen (LW),Minnesota Wild,82,15,16,31,0.38,26,4,https://www.eliteprospects.com/player/2675/antti-laaksonen,2002-2003,nhl,Antti Laaksonen,LW,FW
Ethan Moreau (LW),Edmonton Oilers,78,14,17,31,0.4,112,-7,https://www.eliteprospects.com/player/8703/ethan-moreau,2002-2003,nhl,Ethan Moreau,LW,FW
Daniel Sedin (LW),Vancouver Canucks,79,14,17,31,0.39,34,8,https://www.eliteprospects.com/player/737/daniel-sedin,2002-2003,nhl,Daniel Sedin,LW,FW
Alexander Frolov (LW),Los Angeles Kings,79,14,17,31,0.39,34,12,https://www.eliteprospects.com/player/8591/alexander-frolov,2002-2003,nhl,Alexander Frolov,LW,FW
Rem Murray (C),totals,85,12,19,31,0.36,22,-2,https://www.eliteprospects.com/player/9668/rem-murray,2002-2003,nhl,Rem Murray,C,FW
Marty Reasoner (C),Edmonton Oilers,70,11,20,31,0.44,28,19,https://www.eliteprospects.com/player/8708/marty-reasoner,2002-2003,nhl,Marty Reasoner,C,FW
Adam Foote (D),Colorado Avalanche,78,11,20,31,0.4,88,30,https://www.eliteprospects.com/player/9157/adam-foote,2002-2003,nhl,Adam Foote,D,DEF
Luc Robitaille (LW),Detroit Red Wings,81,11,20,31,0.38,50,4,https://www.eliteprospects.com/player/21334/luc-robitaille,2002-2003,nhl,Luc Robitaille,LW,FW
Sami Kapanen (LW),totals,71,10,21,31,0.44,18,-18,https://www.eliteprospects.com/player/2657/sami-kapanen,2002-2003,nhl,Sami Kapanen,LW,FW
Dallas Drake (LW),St. Louis Blues,80,20,10,30,0.38,66,-7,https://www.eliteprospects.com/player/9141/dallas-drake,2002-2003,nhl,Dallas Drake,LW,FW
Pavel Bure (RW),New York Rangers,39,19,11,30,0.77,16,4,https://www.eliteprospects.com/player/16140/pavel-bure,2002-2003,nhl,Pavel Bure,RW,FW
Tyler Wright (C),Columbus Blue Jackets,70,19,11,30,0.43,113,-25,https://www.eliteprospects.com/player/9669/tyler-wright,2002-2003,nhl,Tyler Wright,C,FW
Martin Ručinský (LW),St. Louis Blues,61,16,14,30,0.49,38,-1,https://www.eliteprospects.com/player/8688/martin-rucinsky,2002-2003,nhl,Martin Ručinský,LW,FW
Steve Konowalchuk (LW),Washington Capitals,77,15,15,30,0.39,71,3,https://www.eliteprospects.com/player/9020/steve-konowalchuk,2002-2003,nhl,Steve Konowalchuk,LW,FW
Steve Thomas (RW),totals,81,14,16,30,0.37,53,10,https://www.eliteprospects.com/player/30687/steve-thomas,2002-2003,nhl,Steve Thomas,RW,FW
Brian Leetch (D),New York Rangers,51,12,18,30,0.59,20,-3,https://www.eliteprospects.com/player/8994/brian-leetch,2002-2003,nhl,Brian Leetch,D,DEF
Stanislav Chistov (LW),Mighty Ducks of Anaheim,79,12,18,30,0.38,54,4,https://www.eliteprospects.com/player/8520/stanislav-chistov,2002-2003,nhl,Stanislav Chistov,LW,FW
Doug Gilmour (C),totals,62,11,19,30,0.48,36,-6,https://www.eliteprospects.com/player/20597/doug-gilmour,2002-2003,nhl,Doug Gilmour,C,FW
Sami Salo (D),Vancouver Canucks,79,9,21,30,0.38,10,9,https://www.eliteprospects.com/player/2672/sami-salo,2002-2003,nhl,Sami Salo,D,DEF
Yannick Tremblay (D),Atlanta Thrashers,75,8,22,30,0.4,32,-27,https://www.eliteprospects.com/player/11032/yannick-tremblay,2002-2003,nhl,Yannick Tremblay,D,DEF
Derian Hatcher (D),Dallas Stars,82,8,22,30,0.37,106,37,https://www.eliteprospects.com/player/8842/derian-hatcher,2002-2003,nhl,Derian Hatcher,D,DEF
Ales Hemsky (RW),Edmonton Oilers,59,6,24,30,0.51,14,5,https://www.eliteprospects.com/player/8600/ales-hemsky,2002-2003,nhl,Ales Hemsky,RW,FW
Teppo Numminen (D),Phoenix Coyotes,78,6,24,30,0.38,30,0,https://www.eliteprospects.com/player/2684/teppo-numminen,2002-2003,nhl,Teppo Numminen,D,DEF
Trent Klatt (RW),Vancouver Canucks,82,16,13,29,0.35,8,10,https://www.eliteprospects.com/player/69566/trent-klatt,2002-2003,nhl,Trent Klatt,RW,FW
Tie Domi (RW),Toronto Maple Leafs,79,15,14,29,0.37,171,-1,https://www.eliteprospects.com/player/9138/tie-domi,2002-2003,nhl,Tie Domi,RW,FW
Mark Bell (C/LW),Chicago Blackhawks,82,14,15,29,0.35,113,0,https://www.eliteprospects.com/player/8765/mark-bell,2002-2003,nhl,Mark Bell,C/LW,FW
Filip Kuba (D),Minnesota Wild,78,8,21,29,0.37,29,0,https://www.eliteprospects.com/player/8639/filip-kuba,2002-2003,nhl,Filip Kuba,D,DEF
Eric Brewer (D),Edmonton Oilers,80,8,21,29,0.36,45,-11,https://www.eliteprospects.com/player/9095/eric-brewer,2002-2003,nhl,Eric Brewer,D,DEF
Mike Rathje (D),San Jose Sharks,82,7,22,29,0.35,48,-19,https://www.eliteprospects.com/player/8844/mike-rathje,2002-2003,nhl,Mike Rathje,D,DEF
Phil Housley (D),totals,58,6,23,29,0.5,26,6,https://www.eliteprospects.com/player/21377/phil-housley,2002-2003,nhl,Phil Housley,D,DEF
Sean Hill (D),Carolina Hurricanes,82,5,24,29,0.35,141,4,https://www.eliteprospects.com/player/9054/sean-hill,2002-2003,nhl,Sean Hill,D,DEF
Karel Rachunek (D),Ottawa Senators,58,4,25,29,0.5,30,23,https://www.eliteprospects.com/player/9629/karel-rachunek,2002-2003,nhl,Karel Rachunek,D,DEF
Patrice Brisebois (D),Montréal Canadiens,73,4,25,29,0.4,32,-14,https://www.eliteprospects.com/player/8781/patrice-brisebois,2002-2003,nhl,Patrice Brisebois,D,DEF
Mattias Öhlund (D),Vancouver Canucks,59,2,27,29,0.49,42,1,https://www.eliteprospects.com/player/749/mattias-ohlund,2002-2003,nhl,Mattias Öhlund,D,DEF
John LeClair (LW),Philadelphia Flyers,35,18,10,28,0.8,16,10,https://www.eliteprospects.com/player/8992/john-leclair,2002-2003,nhl,John LeClair,LW,FW
Adam Hall (RW),Nashville Predators,79,16,12,28,0.35,31,-8,https://www.eliteprospects.com/player/8724/adam-hall,2002-2003,nhl,Adam Hall,RW,FW
Taylor Pyatt (LW),Buffalo Sabres,78,14,14,28,0.36,38,-8,https://www.eliteprospects.com/player/5372/taylor-pyatt,2002-2003,nhl,Taylor Pyatt,LW,FW
Brad Isbister (LW),totals,66,13,15,28,0.42,43,-9,https://www.eliteprospects.com/player/8705/brad-isbister,2002-2003,nhl,Brad Isbister,LW,FW
Mike Leclerc (LW),Mighty Ducks of Anaheim,57,9,19,28,0.49,34,-8,https://www.eliteprospects.com/player/8993/mike-leclerc,2002-2003,nhl,Mike Leclerc,LW,FW
Jason Wiemer (C),New York Islanders,81,9,19,28,0.35,116,5,https://www.eliteprospects.com/player/8827/jason-wiemer,2002-2003,nhl,Jason Wiemer,C,FW
Jason Allison (C/RW),Los Angeles Kings,26,6,22,28,1.08,22,9,https://www.eliteprospects.com/player/9064/jason-allison,2002-2003,nhl,Jason Allison,C/RW,FW
Valeri Bure (RW),totals,51,5,23,28,0.55,10,-13,https://www.eliteprospects.com/player/9675/valeri-bure,2002-2003,nhl,Valeri Bure,RW,FW
Nathan Dempsey (D),Chicago Blackhawks,67,5,23,28,0.42,26,-7,https://www.eliteprospects.com/player/8741/nathan-dempsey,2002-2003,nhl,Nathan Dempsey,D,DEF
Erik Cole (LW),Carolina Hurricanes,53,14,13,27,0.51,72,1,https://www.eliteprospects.com/player/8732/erik-cole,2002-2003,nhl,Erik Cole,LW,FW
Branko Radivojevic (RW),Phoenix Coyotes,79,12,15,27,0.34,63,-2,https://www.eliteprospects.com/player/5676/branko-radivojevic,2002-2003,nhl,Branko Radivojevic,RW,FW
Ivan Novoseltsev (LW),Florida Panthers,78,10,17,27,0.35,30,-16,https://www.eliteprospects.com/player/12236/ivan-novoseltsev,2002-2003,nhl,Ivan Novoseltsev,LW,FW
Simon Gagné (LW),Philadelphia Flyers,46,9,18,27,0.59,16,20,https://www.eliteprospects.com/player/8828/simon-gagne,2002-2003,nhl,Simon Gagné,LW,FW
Oleg Petrov (LW),totals,70,9,18,27,0.39,18,-6,https://www.eliteprospects.com/player/10844/oleg-petrov,2002-2003,nhl,Oleg Petrov,LW,FW
Philippe Boucher (D),Dallas Stars,80,7,20,27,0.34,94,28,https://www.eliteprospects.com/player/9087/philippe-boucher,2002-2003,nhl,Philippe Boucher,D,DEF
Oleg Kvasha (LW),New York Islanders,69,12,14,26,0.38,44,4,https://www.eliteprospects.com/player/8587/oleg-kvasha,2002-2003,nhl,Oleg Kvasha,LW,FW
Marty Murray (C),Philadelphia Flyers,76,11,15,26,0.34,13,-1,https://www.eliteprospects.com/player/8835/marty-murray,2002-2003,nhl,Marty Murray,C,FW
Shawn McEachern (LW),Atlanta Thrashers,46,10,16,26,0.57,28,-27,https://www.eliteprospects.com/player/5675/shawn-mceachern,2002-2003,nhl,Shawn McEachern,LW,FW
Jochen Hecht (C/LW),Buffalo Sabres,49,10,16,26,0.53,30,4,https://www.eliteprospects.com/player/8674/jochen-hecht,2002-2003,nhl,Jochen Hecht,C/LW,FW
Jan Hlavac (LW/RW),totals,61,10,16,26,0.43,28,-10,https://www.eliteprospects.com/player/8709/jan-hlavac,2002-2003,nhl,Jan Hlavac,LW/RW,FW
Tony Hrkac (C),Atlanta Thrashers,80,9,17,26,0.33,14,-16,https://www.eliteprospects.com/player/33755/tony-hrkac,2002-2003,nhl,Tony Hrkac,C,FW
Kenny Jönsson (D),New York Islanders,71,8,18,26,0.37,24,-8,https://www.eliteprospects.com/player/717/kenny-jonsson,2002-2003,nhl,Kenny Jönsson,D,DEF
Frantisek Kaberle (D),Atlanta Thrashers,79,7,19,26,0.33,32,-19,https://www.eliteprospects.com/player/1919/frantisek-kaberle,2002-2003,nhl,Frantisek Kaberle,D,DEF
Niklas Sundström (C),totals,80,7,19,26,0.33,30,-1,https://www.eliteprospects.com/player/740/niklas-sundstrom,2002-2003,nhl,Niklas Sundström,C,FW
Jason Woolley (D),totals,76,6,20,26,0.34,51,11,https://www.eliteprospects.com/player/8833/jason-woolley,2002-2003,nhl,Jason Woolley,D,DEF
Toni Lydman (D),Calgary Flames,81,6,20,26,0.32,28,-7,https://www.eliteprospects.com/player/2678/toni-lydman,2002-2003,nhl,Toni Lydman,D,DEF
Steve Staios (D),Edmonton Oilers,76,5,21,26,0.34,96,13,https://www.eliteprospects.com/player/5677/steve-staios,2002-2003,nhl,Steve Staios,D,DEF
Brian Gionta (RW),New Jersey Devils,58,12,13,25,0.43,23,5,https://www.eliteprospects.com/player/9048/brian-gionta,2002-2003,nhl,Brian Gionta,RW,FW
Tim Connolly (C),Buffalo Sabres,80,12,13,25,0.31,32,-28,https://www.eliteprospects.com/player/8775/tim-connolly,2002-2003,nhl,Tim Connolly,C,FW
Trevor Letowski (RW),Vancouver Canucks,78,11,14,25,0.32,36,8,https://www.eliteprospects.com/player/8777/trevor-letowski,2002-2003,nhl,Trevor Letowski,RW,FW
Jason Krog (C),Mighty Ducks of Anaheim,67,10,15,25,0.37,12,1,https://www.eliteprospects.com/player/7305/jason-krog,2002-2003,nhl,Jason Krog,C,FW
Paul Mara (D),Phoenix Coyotes,73,10,15,25,0.34,78,-7,https://www.eliteprospects.com/player/8566/paul-mara,2002-2003,nhl,Paul Mara,D,DEF
Stéphane Yelle (C),Calgary Flames,82,10,15,25,0.3,50,-10,https://www.eliteprospects.com/player/8795/stephane-yelle,2002-2003,nhl,Stéphane Yelle,C,FW
Alexei Morozov (RW),Pittsburgh Penguins,27,9,16,25,0.93,16,-3,https://www.eliteprospects.com/player/11044/alexei-morozov,2002-2003,nhl,Alexei Morozov,RW,FW
Alyn McCauley (C/LW),totals,80,9,16,25,0.31,20,1,https://www.eliteprospects.com/player/8974/alyn-mccauley,2002-2003,nhl,Alyn McCauley,C/LW,FW
Jim Dowd (C),Minnesota Wild,78,8,17,25,0.32,31,-1,https://www.eliteprospects.com/player/8739/jim-dowd,2002-2003,nhl,Jim Dowd,C,FW
Donald Brashear (LW),Philadelphia Flyers,80,8,17,25,0.31,161,5,https://www.eliteprospects.com/player/9094/donald-brashear,2002-2003,nhl,Donald Brashear,LW,FW
Andreas Dackell (LW),Montréal Canadiens,73,7,18,25,0.34,24,-5,https://www.eliteprospects.com/player/709/andreas-dackell,2002-2003,nhl,Andreas Dackell,LW,FW
Bates Battaglia (LW),totals,83,6,19,25,0.3,100,-19,https://www.eliteprospects.com/player/10213/bates-battaglia,2002-2003,nhl,Bates Battaglia,LW,FW
Martin Skoula (D),Colorado Avalanche,81,4,21,25,0.31,68,11,https://www.eliteprospects.com/player/8598/martin-skoula,2002-2003,nhl,Martin Skoula,D,DEF
Richard Park (RW/C),Minnesota Wild,81,14,10,24,0.3,16,-3,https://www.eliteprospects.com/player/5214/richard-park,2002-2003,nhl,Richard Park,RW/C,FW
Travis Green (C),Toronto Maple Leafs,75,12,12,24,0.32,67,2,https://www.eliteprospects.com/player/9168/travis-green,2002-2003,nhl,Travis Green,C,FW
Mikael Samuelsson (RW),totals,80,10,14,24,0.3,40,-21,https://www.eliteprospects.com/player/736/mikael-samuelsson,2002-2003,nhl,Mikael Samuelsson,RW,FW
Justin Williams (RW),Philadelphia Flyers,41,8,16,24,0.59,22,15,https://www.eliteprospects.com/player/4506/justin-williams,2002-2003,nhl,Justin Williams,RW,FW
Lubomir Visnovsky (D),Los Angeles Kings,57,8,16,24,0.42,28,2,https://www.eliteprospects.com/player/8592/lubomir-visnovsky,2002-2003,nhl,Lubomir Visnovsky,D,DEF
Nick Boynton (D),Boston Bruins,78,7,17,24,0.31,99,8,https://www.eliteprospects.com/player/8752/nick-boynton,2002-2003,nhl,Nick Boynton,D,DEF
Bryan McCabe (D),Toronto Maple Leafs,75,6,18,24,0.32,135,9,https://www.eliteprospects.com/player/4727/bryan-mccabe,2002-2003,nhl,Bryan McCabe,D,DEF
Jason Chimera (LW/RW),Edmonton Oilers,66,14,9,23,0.35,36,-2,https://www.eliteprospects.com/player/8762/jason-chimera,2002-2003,nhl,Jason Chimera,LW/RW,FW
Donald Audette (RW),Montréal Canadiens,54,11,12,23,0.43,19,-7,https://www.eliteprospects.com/player/52329/donald-audette,2002-2003,nhl,Donald Audette,RW,FW
Oleg Saprykin (LW),Calgary Flames,52,8,15,23,0.44,46,5,https://www.eliteprospects.com/player/8589/oleg-saprykin,2002-2003,nhl,Oleg Saprykin,LW,FW
Niklas Hagman (LW),Florida Panthers,80,8,15,23,0.29,20,-8,https://www.eliteprospects.com/player/2680/niklas-hagman,2002-2003,nhl,Niklas Hagman,LW,FW
Mattias Weinhandl (RW),New York Islanders,47,6,17,23,0.49,10,-2,https://www.eliteprospects.com/player/236/mattias-weinhandl,2002-2003,nhl,Mattias Weinhandl,RW,FW
Peter Schaefer (LW),Ottawa Senators,75,6,17,23,0.31,32,11,https://www.eliteprospects.com/player/8757/peter-schaefer,2002-2003,nhl,Peter Schaefer,LW,FW
Darren McCarty (RW),Detroit Red Wings,73,13,9,22,0.3,138,10,https://www.eliteprospects.com/player/8973/darren-mccarty,2002-2003,nhl,Darren McCarty,RW,FW
Rob Niedermayer (RW/C),totals,66,10,12,22,0.33,57,-10,https://www.eliteprospects.com/player/8536/rob-niedermayer,2002-2003,nhl,Rob Niedermayer,RW/C,FW
Chris Clark (RW),Calgary Flames,81,10,12,22,0.27,126,-11,https://www.eliteprospects.com/player/8766/chris-clark,2002-2003,nhl,Chris Clark,RW,FW
Craig Rivet (D),Montréal Canadiens,82,7,15,22,0.27,71,1,https://www.eliteprospects.com/player/8719/craig-rivet,2002-2003,nhl,Craig Rivet,D,DEF
Joé Juneau (C),Montréal Canadiens,72,6,16,22,0.31,20,-10,https://www.eliteprospects.com/player/21390/joe-juneau,2002-2003,nhl,Joé Juneau,C,FW
Jonathan Girard (D),Boston Bruins,73,6,16,22,0.3,21,4,https://www.eliteprospects.com/player/67360/jonathan-girard,2002-2003,nhl,Jonathan Girard,D,DEF
Keith Carney (D),Mighty Ducks of Anaheim,81,4,18,22,0.27,65,8,https://www.eliteprospects.com/player/9109/keith-carney,2002-2003,nhl,Keith Carney,D,DEF
Pavel Kubina (D),Tampa Bay Lightning,75,3,19,22,0.29,78,-7,https://www.eliteprospects.com/player/5519/pavel-kubina,2002-2003,nhl,Pavel Kubina,D,DEF
Scott Hannan (D),San Jose Sharks,81,3,19,22,0.27,61,0,https://www.eliteprospects.com/player/9041/scott-hannan,2002-2003,nhl,Scott Hannan,D,DEF
Lasse Pirjetä (C),Columbus Blue Jackets,51,11,10,21,0.41,12,-4,https://www.eliteprospects.com/player/1798/lasse-pirjeta,2002-2003,nhl,Lasse Pirjetä,C,FW
Andy McDonald (C),Mighty Ducks of Anaheim,46,10,11,21,0.46,14,-1,https://www.eliteprospects.com/player/8527/andy-mcdonald,2002-2003,nhl,Andy McDonald,C,FW
Scott Thornton (LW),San Jose Sharks,41,9,12,21,0.51,41,-7,https://www.eliteprospects.com/player/5638/scott-thornton,2002-2003,nhl,Scott Thornton,LW,FW
