player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,player_name,position,fw_def
Maxim Kuznetsov (D),Los Angeles Kings,16,0,1,1,0.06,20,-5,https://www.eliteprospects.com/player/20554/maxim-kuznetsov,2003-2004,nhl,Maxim Kuznetsov,D,DEF
Bryan Helmer (D),Phoenix Coyotes,17,0,1,1,0.06,10,-5,https://www.eliteprospects.com/player/11481/bryan-helmer,2003-2004,nhl,Bryan Helmer,D,DEF
Riku Hahl (C),Colorado Avalanche,28,0,1,1,0.04,12,-7,https://www.eliteprospects.com/player/2671/riku-hahl,2003-2004,nhl,Riku Hahl,C,FW
Eric Godard (RW),New York Islanders,31,0,1,1,0.03,97,-2,https://www.eliteprospects.com/player/9163/eric-godard,2003-2004,nhl,Eric Godard,RW,FW
John Erskine (D),Dallas Stars,32,0,1,1,0.03,84,-9,https://www.eliteprospects.com/player/9148/john-erskine,2003-2004,nhl,John Erskine,D,DEF
Doug Doull (LW),Boston Bruins,35,0,1,1,0.03,132,2,https://www.eliteprospects.com/player/52008/doug-doull,2003-2004,nhl,Doug Doull,LW,FW
Johnathan Aitken (D),Chicago Blackhawks,41,0,1,1,0.02,70,-9,https://www.eliteprospects.com/player/31008/johnathan-aitken,2003-2004,nhl,Johnathan Aitken,D,DEF
Tomas Kloucek (D),totals,42,0,1,1,0.02,35,-5,https://www.eliteprospects.com/player/9686/tomas-kloucek,2003-2004,nhl,Tomas Kloucek,D,DEF
Chris McAllister (D),totals,46,0,1,1,0.02,74,-6,https://www.eliteprospects.com/player/12803/chris-mcallister,2003-2004,nhl,Chris McAllister,D,DEF
Jeff Finley (D),St. Louis Blues,53,0,1,1,0.02,34,-9,https://www.eliteprospects.com/player/44026/jeff-finley,2003-2004,nhl,Jeff Finley,D,DEF
Brennan Evans (D),Calgary Flames,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/10638/brennan-evans,2003-2004,nhl,Brennan Evans,D,DEF
Adam Deadmarsh (RW),Los Angeles Kings,0,0,0,0,0,0,-,https://www.eliteprospects.com/player/21314/adam-deadmarsh,2003-2004,nhl,Adam Deadmarsh,RW,FW
Jonathan Girard (D),Boston Bruins,0,0,0,0,0,0,-,https://www.eliteprospects.com/player/67360/jonathan-girard,2003-2004,nhl,Jonathan Girard,D,DEF
Marcel Goc (C),San Jose Sharks,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/8583/marcel-goc,2003-2004,nhl,Marcel Goc,C,FW
Tim Connolly (C),Buffalo Sabres,0,0,0,0,0,0,-,https://www.eliteprospects.com/player/8775/tim-connolly,2003-2004,nhl,Tim Connolly,C,FW
Jason Allison (C/RW),Los Angeles Kings,0,0,0,0,0,0,0,https://www.eliteprospects.com/player/9064/jason-allison,2003-2004,nhl,Jason Allison,C/RW,FW
Jeff Hamilton (C/RW),New York Islanders,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/10191/jeff-hamilton,2003-2004,nhl,Jeff Hamilton,C/RW,FW
Libor Pivko (LW),Nashville Predators,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/10217/libor-pivko,2003-2004,nhl,Libor Pivko,LW,FW
Mike Siklenka (D),New York Rangers,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/10243/mike-siklenka,2003-2004,nhl,Mike Siklenka,D,DEF
Josh Holden (C),Toronto Maple Leafs,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/10825/josh-holden,2003-2004,nhl,Josh Holden,C,FW
Dennis Bonvie (RW),Colorado Avalanche,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/11814/dennis-bonvie,2003-2004,nhl,Dennis Bonvie,RW,FW
Mike Peluso (RW),Philadelphia Flyers,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/31336/mike-peluso,2003-2004,nhl,Mike Peluso,RW,FW
Jody Hull (RW),Ottawa Senators,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/54340/jody-hull,2003-2004,nhl,Jody Hull,RW,FW
P.J. Stock (D/C),Boston Bruins,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/67426/p.j.-stock,2003-2004,nhl,P.J. Stock,D/C,DEF
Mike Farrell (D/RW),Nashville Predators,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/69860/mike-farrell,2003-2004,nhl,Mike Farrell,D/RW,DEF
Johnny Pohl (C),St. Louis Blues,1,0,0,0,0,0,-2,https://www.eliteprospects.com/player/10214/johnny-pohl,2003-2004,nhl,Johnny Pohl,C,FW
Layne Ulmer (C),New York Rangers,1,0,0,0,0,0,-1,https://www.eliteprospects.com/player/9905/layne-ulmer,2003-2004,nhl,Layne Ulmer,C,FW
Mark Popovic (D),Mighty Ducks of Anaheim,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/8569/mark-popovic,2003-2004,nhl,Mark Popovic,D,DEF
Nolan Yonkman (D),Washington Capitals,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/8796/nolan-yonkman,2003-2004,nhl,Nolan Yonkman,D,DEF
Jason Pominville (RW),Buffalo Sabres,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/8809/jason-pominville,2003-2004,nhl,Jason Pominville,RW,FW
Mike Weaver (D),Atlanta Thrashers,1,0,0,0,0,0,-1,https://www.eliteprospects.com/player/8814/mike-weaver,2003-2004,nhl,Mike Weaver,D,DEF
Kyle Wellwood (C),Toronto Maple Leafs,1,0,0,0,0,0,-1,https://www.eliteprospects.com/player/8818/kyle-wellwood,2003-2004,nhl,Kyle Wellwood,C,FW
Freddy Meyer (D),Philadelphia Flyers,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/8837/freddy-meyer,2003-2004,nhl,Freddy Meyer,D,DEF
Colton Orr (RW),Boston Bruins,1,0,0,0,0,0,-1,https://www.eliteprospects.com/player/8941/colton-orr,2003-2004,nhl,Colton Orr,RW,FW
Brad Leeb (RW),Toronto Maple Leafs,1,0,0,0,0,0,-1,https://www.eliteprospects.com/player/9529/brad-leeb,2003-2004,nhl,Brad Leeb,RW,FW
Alexander Suglobov (RW),New Jersey Devils,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/9602/alexander-suglobov,2003-2004,nhl,Alexander Suglobov,RW,FW
Julien Vauclair (D),Ottawa Senators,1,0,0,0,0,2,1,https://www.eliteprospects.com/player/12688/julien-vauclair,2003-2004,nhl,Julien Vauclair,D,DEF
Brad Boyes (RW),San Jose Sharks,1,0,0,0,0,2,-2,https://www.eliteprospects.com/player/9092/brad-boyes,2003-2004,nhl,Brad Boyes,RW,FW
Jeremy Yablonski (RW/LW),St. Louis Blues,1,0,0,0,0,5,-1,https://www.eliteprospects.com/player/14184/jeremy-yablonski,2003-2004,nhl,Jeremy Yablonski,RW/LW,FW
Craig Darby (C),New Jersey Devils,2,0,0,0,0,0,-1,https://www.eliteprospects.com/player/14735/craig-darby,2003-2004,nhl,Craig Darby,C,FW
Jean-François Fortin (D),Washington Capitals,2,0,0,0,0,0,0,https://www.eliteprospects.com/player/14511/jean-francois-fortin,2003-2004,nhl,Jean-François Fortin,D,DEF
Zenith Komarniski (D),Columbus Blue Jackets,2,0,0,0,0,0,0,https://www.eliteprospects.com/player/29022/zenith-komarniski,2003-2004,nhl,Zenith Komarniski,D,DEF
Joey Tetarenko (RW),Carolina Hurricanes,2,0,0,0,0,0,0,https://www.eliteprospects.com/player/68941/joey-tetarenko,2003-2004,nhl,Joey Tetarenko,RW,FW
Ryan Barnes (LW),Detroit Red Wings,2,0,0,0,0,0,0,https://www.eliteprospects.com/player/69491/ryan-barnes,2003-2004,nhl,Ryan Barnes,LW,FW
Jani Rita (LW/RW),Edmonton Oilers,2,0,0,0,0,0,0,https://www.eliteprospects.com/player/2676/jani-rita,2003-2004,nhl,Jani Rita,LW/RW,FW
Miroslav Zalesak (RW),San Jose Sharks,2,0,0,0,0,0,-1,https://www.eliteprospects.com/player/6664/miroslav-zalesak,2003-2004,nhl,Miroslav Zalesak,RW,FW
Chris Higgins (LW),Montréal Canadiens,2,0,0,0,0,0,0,https://www.eliteprospects.com/player/9051/chris-higgins,2003-2004,nhl,Chris Higgins,LW,FW
Tomas Plekanec (C),Montréal Canadiens,2,0,0,0,0,0,0,https://www.eliteprospects.com/player/8668/tomas-plekanec,2003-2004,nhl,Tomas Plekanec,C,FW
Andrej Podkonicky (LW/C),Washington Capitals,2,0,0,0,0,0,-1,https://www.eliteprospects.com/player/12448/andrej-podkonicky,2003-2004,nhl,Andrej Podkonicky,LW/C,FW
Colin Forbes (C),Washington Capitals,2,0,0,0,0,0,0,https://www.eliteprospects.com/player/12799/colin-forbes,2003-2004,nhl,Colin Forbes,C,FW
Timofei Shishkanov (LW),Nashville Predators,2,0,0,0,0,0,-1,https://www.eliteprospects.com/player/9390/timofei-shishkanov,2003-2004,nhl,Timofei Shishkanov,LW,FW
Denis Shvidki (RW),Florida Panthers,2,0,0,0,0,0,0,https://www.eliteprospects.com/player/9600/denis-shvidki,2003-2004,nhl,Denis Shvidki,RW,FW
Mathieu Darche (LW),Nashville Predators,2,0,0,0,0,0,-1,https://www.eliteprospects.com/player/10621/mathieu-darche,2003-2004,nhl,Mathieu Darche,LW,FW
Joe Motzko (RW),Columbus Blue Jackets,2,0,0,0,0,0,0,https://www.eliteprospects.com/player/10670/joe-motzko,2003-2004,nhl,Joe Motzko,RW,FW
Nathan Smith (C),Vancouver Canucks,2,0,0,0,0,0,-1,https://www.eliteprospects.com/player/11028/nathan-smith,2003-2004,nhl,Nathan Smith,C,FW
Mike Stuart (D),St. Louis Blues,2,0,0,0,0,0,0,https://www.eliteprospects.com/player/11734/mike-stuart,2003-2004,nhl,Mike Stuart,D,DEF
Doug Lynch (D),Edmonton Oilers,2,0,0,0,0,0,0,https://www.eliteprospects.com/player/11735/doug-lynch,2003-2004,nhl,Doug Lynch,D,DEF
Zdenek Kutlak (D),Boston Bruins,2,0,0,0,0,0,-1,https://www.eliteprospects.com/player/10849/zdenek-kutlak,2003-2004,nhl,Zdenek Kutlak,D,DEF
Ken Gernander (RW),New York Rangers,2,0,0,0,0,2,-1,https://www.eliteprospects.com/player/69927/ken-gernander,2003-2004,nhl,Ken Gernander,RW,FW
Mel Angelstad (LW),Washington Capitals,2,0,0,0,0,2,0,https://www.eliteprospects.com/player/69066/mel-angelstad,2003-2004,nhl,Mel Angelstad,LW,FW
Scott Pellerin (LW),St. Louis Blues,2,0,0,0,0,2,-3,https://www.eliteprospects.com/player/39224/scott-pellerin,2003-2004,nhl,Scott Pellerin,LW,FW
Brett Lysak (RW/C),Carolina Hurricanes,2,0,0,0,0,2,0,https://www.eliteprospects.com/player/12812/brett-lysak,2003-2004,nhl,Brett Lysak,RW/C,FW
Graham Mink (RW),Washington Capitals,2,0,0,0,0,2,-1,https://www.eliteprospects.com/player/10624/graham-mink,2003-2004,nhl,Graham Mink,RW,FW
Tomas Malec (D),Carolina Hurricanes,2,0,0,0,0,2,-1,https://www.eliteprospects.com/player/10219/tomas-malec,2003-2004,nhl,Tomas Malec,D,DEF
Norm Milley (RW),Buffalo Sabres,2,0,0,0,0,2,0,https://www.eliteprospects.com/player/8981/norm-milley,2003-2004,nhl,Norm Milley,RW,FW
Kristian Kudroc (D),Florida Panthers,2,0,0,0,0,2,0,https://www.eliteprospects.com/player/5527/kristian-kudroc,2003-2004,nhl,Kristian Kudroc,D,DEF
Tuomas Pihlman (LW/RW),New Jersey Devils,2,0,0,0,0,2,0,https://www.eliteprospects.com/player/2715/tuomas-pihlman,2003-2004,nhl,Tuomas Pihlman,LW/RW,FW
Gregory Campbell (C),Florida Panthers,2,0,0,0,0,5,-1,https://www.eliteprospects.com/player/9105/gregory-campbell,2003-2004,nhl,Gregory Campbell,C,FW
Gordie Dwyer (LW),Montréal Canadiens,2,0,0,0,0,7,0,https://www.eliteprospects.com/player/10375/gordie-dwyer,2003-2004,nhl,Gordie Dwyer,LW,FW
Reid Simpson (LW),Pittsburgh Penguins,2,0,0,0,0,17,0,https://www.eliteprospects.com/player/64714/reid-simpson,2003-2004,nhl,Reid Simpson,LW,FW
Kris Vernarsky (C),Boston Bruins,3,0,0,0,0,0,-1,https://www.eliteprospects.com/player/9446/kris-vernarsky,2003-2004,nhl,Kris Vernarsky,C,FW
Jakub Cutta (D),Washington Capitals,3,0,0,0,0,0,-1,https://www.eliteprospects.com/player/9632/jakub-cutta,2003-2004,nhl,Jakub Cutta,D,DEF
Mike Pandolfo (LW),Columbus Blue Jackets,3,0,0,0,0,0,-2,https://www.eliteprospects.com/player/14421/mike-pandolfo,2003-2004,nhl,Mike Pandolfo,LW,FW
Mikhail Kuleshov (F),Colorado Avalanche,3,0,0,0,0,0,-1,https://www.eliteprospects.com/player/39446/mikhail-kuleshov,2003-2004,nhl,Mikhail Kuleshov,F,FW
Steve Kelly (C),Los Angeles Kings,3,0,0,0,0,0,0,https://www.eliteprospects.com/player/7115/steve-kelly,2003-2004,nhl,Steve Kelly,C,FW
Tomáš Kůrka (LW/RW),Carolina Hurricanes,3,0,0,0,0,0,0,https://www.eliteprospects.com/player/7503/toma%C5%A1-k%C5%AFrka,2003-2004,nhl,Tomáš Kůrka,LW/RW,FW
Benoit Dusablon (C),New York Rangers,3,0,0,0,0,2,-1,https://www.eliteprospects.com/player/60357/benoit-dusablon,2003-2004,nhl,Benoit Dusablon,C,FW
Jason Jaspers (C),Phoenix Coyotes,3,0,0,0,0,2,-1,https://www.eliteprospects.com/player/9029/jason-jaspers,2003-2004,nhl,Jason Jaspers,C,FW
Peter White (C),Philadelphia Flyers,3,0,0,0,0,2,-1,https://www.eliteprospects.com/player/8470/peter-white,2003-2004,nhl,Peter White,C,FW
Goran Bezina (D),Phoenix Coyotes,3,0,0,0,0,2,-1,https://www.eliteprospects.com/player/12299/goran-bezina,2003-2004,nhl,Goran Bezina,D,DEF
Grant McNeill (D),Florida Panthers,3,0,0,0,0,5,0,https://www.eliteprospects.com/player/11715/grant-mcneill,2003-2004,nhl,Grant McNeill,D,DEF
Garret Stroshein (RW),Washington Capitals,3,0,0,0,0,14,-1,https://www.eliteprospects.com/player/70116/garret-stroshein,2003-2004,nhl,Garret Stroshein,RW,FW
Paul Healey (RW),New York Rangers,4,0,0,0,0,0,0,https://www.eliteprospects.com/player/9893/paul-healey,2003-2004,nhl,Paul Healey,RW,FW
Éric Perrin (C),Tampa Bay Lightning,4,0,0,0,0,0,-1,https://www.eliteprospects.com/player/10222/eric-perrin,2003-2004,nhl,Éric Perrin,C,FW
Jeff MacMillan (D),Dallas Stars,4,0,0,0,0,0,-2,https://www.eliteprospects.com/player/12759/jeff-macmillan,2003-2004,nhl,Jeff MacMillan,D,DEF
Derek Bekar (C/LW),New York Islanders,4,0,0,0,0,0,0,https://www.eliteprospects.com/player/12781/derek-bekar,2003-2004,nhl,Derek Bekar,C/LW,FW
Patrick Rissmiller (LW/RW),San Jose Sharks,4,0,0,0,0,0,0,https://www.eliteprospects.com/player/8934/patrick-rissmiller,2003-2004,nhl,Patrick Rissmiller,LW/RW,FW
Chris Kelly (C/LW),Ottawa Senators,4,0,0,0,0,0,-2,https://www.eliteprospects.com/player/9013/chris-kelly,2003-2004,nhl,Chris Kelly,C/LW,FW
Tomi Pettinen (D),New York Islanders,4,0,0,0,0,2,-2,https://www.eliteprospects.com/player/2659/tomi-pettinen,2003-2004,nhl,Tomi Pettinen,D,DEF
Domenic Pittis (C),Buffalo Sabres,4,0,0,0,0,4,-1,https://www.eliteprospects.com/player/10655/domenic-pittis,2003-2004,nhl,Domenic Pittis,C,FW
Casey Hankinson (LW),Mighty Ducks of Anaheim,4,0,0,0,0,4,0,https://www.eliteprospects.com/player/67106/casey-hankinson,2003-2004,nhl,Casey Hankinson,LW,FW
Doug Janik (D),Buffalo Sabres,4,0,0,0,0,19,0,https://www.eliteprospects.com/player/9027/doug-janik,2003-2004,nhl,Doug Janik,D,DEF
Jason MacDonald (RW),New York Rangers,4,0,0,0,0,19,-1,https://www.eliteprospects.com/player/69975/jason-macdonald,2003-2004,nhl,Jason MacDonald,RW,FW
Denis Hamel (LW),Ottawa Senators,5,0,0,0,0,0,-3,https://www.eliteprospects.com/player/9039/denis-hamel,2003-2004,nhl,Denis Hamel,LW,FW
Randy Jones (D),Philadelphia Flyers,5,0,0,0,0,0,1,https://www.eliteprospects.com/player/10326/randy-jones,2003-2004,nhl,Randy Jones,D,DEF
Darren Rumble (D),Tampa Bay Lightning,5,0,0,0,0,0,-2,https://www.eliteprospects.com/player/54427/darren-rumble,2003-2004,nhl,Darren Rumble,D,DEF
Chris Hajt (D),Washington Capitals,5,0,0,0,0,2,0,https://www.eliteprospects.com/player/10726/chris-hajt,2003-2004,nhl,Chris Hajt,D,DEF
Nathan Robinson (RW/C),Detroit Red Wings,5,0,0,0,0,2,-1,https://www.eliteprospects.com/player/13399/nathan-robinson,2003-2004,nhl,Nathan Robinson,RW/C,FW
Martin Sonnenberg (LW),Calgary Flames,5,0,0,0,0,2,-2,https://www.eliteprospects.com/player/8495/martin-sonnenberg,2003-2004,nhl,Martin Sonnenberg,LW,FW
Dennis Seidenberg (D),Philadelphia Flyers,5,0,0,0,0,2,-4,https://www.eliteprospects.com/player/8590/dennis-seidenberg,2003-2004,nhl,Dennis Seidenberg,D,DEF
Richard Scott (LW),New York Rangers,5,0,0,0,0,23,0,https://www.eliteprospects.com/player/69973/richard-scott,2003-2004,nhl,Richard Scott,LW,FW
Martin Samuelsson (RW),Boston Bruins,6,0,0,0,0,0,-1,https://www.eliteprospects.com/player/461/martin-samuelsson,2003-2004,nhl,Martin Samuelsson,RW,FW
Pat Leahy (RW),Boston Bruins,6,0,0,0,0,0,1,https://www.eliteprospects.com/player/8991/pat-leahy,2003-2004,nhl,Pat Leahy,RW,FW
Greg Mauldin (C/W),Columbus Blue Jackets,6,0,0,0,0,4,-2,https://www.eliteprospects.com/player/10292/greg-mauldin,2003-2004,nhl,Greg Mauldin,C/W,FW
Ty Jones (LW),Florida Panthers,6,0,0,0,0,7,0,https://www.eliteprospects.com/player/41106/ty-jones,2003-2004,nhl,Ty Jones,LW,FW
Gavin Morgan (C),Dallas Stars,6,0,0,0,0,21,0,https://www.eliteprospects.com/player/14380/gavin-morgan,2003-2004,nhl,Gavin Morgan,C,FW
Steve McLaren (LW),St. Louis Blues,6,0,0,0,0,25,0,https://www.eliteprospects.com/player/24039/steve-mclaren,2003-2004,nhl,Steve McLaren,LW,FW
Maxim Kondratyev (D),Toronto Maple Leafs,7,0,0,0,0,2,0,https://www.eliteprospects.com/player/9384/maxim-kondratyev,2003-2004,nhl,Maxim Kondratyev,D,DEF
Rob Valicevic (RW),Dallas Stars,7,0,0,0,0,2,-1,https://www.eliteprospects.com/player/12676/rob-valicevic,2003-2004,nhl,Rob Valicevic,RW,FW
Ivan Huml (W/C),Boston Bruins,7,0,0,0,0,6,-3,https://www.eliteprospects.com/player/7605/ivan-huml,2003-2004,nhl,Ivan Huml,W/C,FW
Steve Gainey (LW),Dallas Stars,7,0,0,0,0,7,1,https://www.eliteprospects.com/player/8726/steve-gainey,2003-2004,nhl,Steve Gainey,LW,FW
Boyd Kane (LW/C),Philadelphia Flyers,7,0,0,0,0,7,-4,https://www.eliteprospects.com/player/10206/boyd-kane,2003-2004,nhl,Boyd Kane,LW/C,FW
Bryce Lampman (D),New York Rangers,8,0,0,0,0,0,-4,https://www.eliteprospects.com/player/9450/bryce-lampman,2003-2004,nhl,Bryce Lampman,D,DEF
Mike Stutzel (LW),Phoenix Coyotes,9,0,0,0,0,0,-4,https://www.eliteprospects.com/player/7591/mike-stutzel,2003-2004,nhl,Mike Stutzel,LW,FW
Karl Dykhuis (D),Montréal Canadiens,9,0,0,0,0,2,-2,https://www.eliteprospects.com/player/54584/karl-dykhuis,2003-2004,nhl,Karl Dykhuis,D,DEF
Lawrence Nycholat (D),New York Rangers,9,0,0,0,0,6,-2,https://www.eliteprospects.com/player/10899/lawrence-nycholat,2003-2004,nhl,Lawrence Nycholat,D,DEF
Jame Pollock (D),St. Louis Blues,9,0,0,0,0,6,-1,https://www.eliteprospects.com/player/10961/jame-pollock,2003-2004,nhl,Jame Pollock,D,DEF
Steve Webb (RW),totals,10,0,0,0,0,4,-4,https://www.eliteprospects.com/player/59367/steve-webb,2003-2004,nhl,Steve Webb,RW,FW
Clarke Wilm (C),Toronto Maple Leafs,10,0,0,0,0,7,0,https://www.eliteprospects.com/player/8829/clarke-wilm,2003-2004,nhl,Clarke Wilm,C,FW
Dan Bylsma (RW),Mighty Ducks of Anaheim,11,0,0,0,0,0,-3,https://www.eliteprospects.com/player/32585/dan-bylsma,2003-2004,nhl,Dan Bylsma,RW,FW
Mike Commodore (D),Calgary Flames,12,0,0,0,0,25,-4,https://www.eliteprospects.com/player/9119/mike-commodore,2003-2004,nhl,Mike Commodore,D,DEF
Aris Brimanis (D),St. Louis Blues,13,0,0,0,0,4,0,https://www.eliteprospects.com/player/10830/aris-brimanis,2003-2004,nhl,Aris Brimanis,D,DEF
Jordan Krestanovich (C),Colorado Avalanche,14,0,0,0,0,0,0,https://www.eliteprospects.com/player/6606/jordan-krestanovich,2003-2004,nhl,Jordan Krestanovich,C,FW
Jamie Pushor (D),totals,14,0,0,0,0,2,-5,https://www.eliteprospects.com/player/11563/jamie-pushor,2003-2004,nhl,Jamie Pushor,D,DEF
Vernon Fiddler (C/LW),Nashville Predators,17,0,0,0,0,23,-6,https://www.eliteprospects.com/player/9152/vernon-fiddler,2003-2004,nhl,Vernon Fiddler,C/LW,FW
Bill Lindsay (LW),Atlanta Thrashers,24,0,0,0,0,25,-6,https://www.eliteprospects.com/player/27298/bill-lindsay,2003-2004,nhl,Bill Lindsay,LW,FW
Blake Sloan (D),Dallas Stars,28,0,0,0,0,7,-1,https://www.eliteprospects.com/player/6811/blake-sloan,2003-2004,nhl,Blake Sloan,D,DEF
Matthew Spiller (D),Phoenix Coyotes,51,0,0,0,0,54,-11,https://www.eliteprospects.com/player/11472/matthew-spiller,2003-2004,nhl,Matthew Spiller,D,DEF
