player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def
Bryan Little (C),Winnipeg Jets,7,2,3,5,0.71,2,4,https://www.eliteprospects.com/player/10426/bryan-little,2019-2020,nhl,Bryan Little,C,FW
Stephen Johns (D),Dallas Stars,17,2,3,5,0.29,10,0,https://www.eliteprospects.com/player/20711/stephen-johns,2019-2020,nhl,Stephen Johns,D,DEF
Joseph Blandisi (C/LW),Pittsburgh Penguins,21,2,3,5,0.24,10,-3,https://www.eliteprospects.com/player/99041/joseph-blandisi,2019-2020,nhl,Joseph Blandisi,C/LW,FW
Jakob Lilja (LW),Columbus Blue Jackets,37,2,3,5,0.14,2,5,https://www.eliteprospects.com/player/16800/jakob-lilja,2019-2020,nhl,Jakob Lilja,LW,FW
Adam Erne (LW/RW),Detroit Red Wings,56,2,3,5,0.09,28,-24,https://www.eliteprospects.com/player/90359/adam-erne,2019-2020,nhl,Adam Erne,LW/RW,FW
Ville Heinola (D),Winnipeg Jets,8,1,4,5,0.63,4,3,https://www.eliteprospects.com/player/428795/ville-heinola,2019-2020,nhl,Ville Heinola,D,DEF
Micheal Ferland (LW/RW),Vancouver Canucks,14,1,4,5,0.36,7,-3,https://www.eliteprospects.com/player/45473/micheal-ferland,2019-2020,nhl,Micheal Ferland,LW/RW,FW
Matt Luff (RW/LW),Los Angeles Kings,18,1,4,5,0.28,2,-5,https://www.eliteprospects.com/player/238487/matt-luff,2019-2020,nhl,Matt Luff,RW/LW,FW
Dale Weise (RW),Montréal Canadiens,23,1,4,5,0.22,16,1,https://www.eliteprospects.com/player/15727/dale-weise,2019-2020,nhl,Dale Weise,RW,FW
Niklas Hjalmarsson (D),Arizona Coyotes,27,1,4,5,0.19,14,-2,https://www.eliteprospects.com/player/2640/niklas-hjalmarsson,2019-2020,nhl,Niklas Hjalmarsson,D,DEF
Jarred Tinordi (D),Nashville Predators,28,1,4,5,0.18,34,-1,https://www.eliteprospects.com/player/20706/jarred-tinordi,2019-2020,nhl,Jarred Tinordi,D,DEF
Dean Kukan (D),Columbus Blue Jackets,33,1,4,5,0.15,12,-9,https://www.eliteprospects.com/player/66177/dean-kukan,2019-2020,nhl,Dean Kukan,D,DEF
Joakim Ryan (D),Los Angeles Kings,35,1,4,5,0.14,10,-10,https://www.eliteprospects.com/player/51926/joakim-ryan,2019-2020,nhl,Joakim Ryan,D,DEF
Tim Heed (D),San Jose Sharks,38,1,4,5,0.13,2,-10,https://www.eliteprospects.com/player/10065/tim-heed,2019-2020,nhl,Tim Heed,D,DEF
Sami Niku (D),Winnipeg Jets,17,0,5,5,0.29,12,-2,https://www.eliteprospects.com/player/92502/sami-niku,2019-2020,nhl,Sami Niku,D,DEF
Libor Hájek (D),New York Rangers,28,0,5,5,0.18,12,-4,https://www.eliteprospects.com/player/195023/libor-hajek,2019-2020,nhl,Libor Hájek,D,DEF
Riley Stillman (D),Florida Panthers,34,0,5,5,0.15,14,-3,https://www.eliteprospects.com/player/252469/riley-stillman,2019-2020,nhl,Riley Stillman,D,DEF
Patrick Russell (RW/C),Edmonton Oilers,45,0,5,5,0.11,12,-11,https://www.eliteprospects.com/player/29181/patrick-russell,2019-2020,nhl,Patrick Russell,RW/C,FW
Jesper Boqvist (C/LW),New Jersey Devils,35,4,0,4,0.11,8,-11,https://www.eliteprospects.com/player/212690/jesper-boqvist,2019-2020,nhl,Jesper Boqvist,C/LW,FW
Morgan Geekie (C/W),Carolina Hurricanes,2,3,1,4,2.00,2,3,https://www.eliteprospects.com/player/247912/morgan-geekie,2019-2020,nhl,Morgan Geekie,C/W,FW
Brent Seabrook (D),Chicago Blackhawks,32,3,1,4,0.13,8,1,https://www.eliteprospects.com/player/8879/brent-seabrook,2019-2020,nhl,Brent Seabrook,D,DEF
Ross Johnston (LW/RW),New York Islanders,32,3,1,4,0.13,78,1,https://www.eliteprospects.com/player/106154/ross-johnston,2019-2020,nhl,Ross Johnston,LW/RW,FW
Markus Granlund (C/LW),Edmonton Oilers,34,3,1,4,0.12,14,-1,https://www.eliteprospects.com/player/19426/markus-granlund,2019-2020,nhl,Markus Granlund,C/LW,FW
John Hayden (RW/C),New Jersey Devils,43,3,1,4,0.09,77,-2,https://www.eliteprospects.com/player/151828/john-hayden,2019-2020,nhl,John Hayden,RW/C,FW
Aleksi Saarela (C/LW),Florida Panthers,9,2,2,4,0.44,0,2,https://www.eliteprospects.com/player/94117/aleksi-saarela,2019-2020,nhl,Aleksi Saarela,C/LW,FW
Mikkel Bødker (LW),Ottawa Senators,20,2,2,4,0.20,0,-1,https://www.eliteprospects.com/player/5996/mikkel-bodker,2019-2020,nhl,Mikkel Bødker,LW,FW
Christoffer Ehn (C/LW),Detroit Red Wings,54,2,2,4,0.07,2,-21,https://www.eliteprospects.com/player/115020/christoffer-ehn,2019-2020,nhl,Christoffer Ehn,C/LW,FW
Cameron Gaunce (D),Tampa Bay Lightning,3,1,3,4,1.33,4,2,https://www.eliteprospects.com/player/16591/cameron-gaunce,2019-2020,nhl,Cameron Gaunce,D,DEF
Dakota Mermis (D),New Jersey Devils,10,1,3,4,0.40,4,7,https://www.eliteprospects.com/player/56311/dakota-mermis,2019-2020,nhl,Dakota Mermis,D,DEF
Josh Mahura (D),Anaheim Ducks,11,1,3,4,0.36,2,-3,https://www.eliteprospects.com/player/166669/josh-mahura,2019-2020,nhl,Josh Mahura,D,DEF
Valentin Zykov (LW/RW),Vegas Golden Knights,15,1,3,4,0.27,6,-2,https://www.eliteprospects.com/player/155382/valentin-zykov,2019-2020,nhl,Valentin Zykov,LW/RW,FW
Phil Di Giuseppe (LW/RW),New York Rangers,20,1,3,4,0.20,2,1,https://www.eliteprospects.com/player/62746/phil-di-giuseppe,2019-2020,nhl,Phil Di Giuseppe,LW/RW,FW
Barrett Hayton (C/LW),Arizona Coyotes,20,1,3,4,0.20,14,2,https://www.eliteprospects.com/player/317885/barrett-hayton,2019-2020,nhl,Barrett Hayton,C/LW,FW
Martin Marincin (D),Toronto Maple Leafs,26,1,3,4,0.15,14,-1,https://www.eliteprospects.com/player/34750/martin-marincin,2019-2020,nhl,Martin Marincin,D,DEF
Josh Anderson (RW/LW),Columbus Blue Jackets,26,1,3,4,0.15,17,-8,https://www.eliteprospects.com/player/95853/josh-anderson,2019-2020,nhl,Josh Anderson,RW/LW,FW
Brendan Perlini (LW),totals,40,1,3,4,0.10,10,-18,https://www.eliteprospects.com/player/186992/brendan-perlini,2019-2020,nhl,Brendan Perlini,LW,FW
Braydon Coburn (D),Tampa Bay Lightning,40,1,3,4,0.10,16,5,https://www.eliteprospects.com/player/9477/braydon-coburn,2019-2020,nhl,Braydon Coburn,D,DEF
Korbinian Holzer (D),totals,49,1,3,4,0.08,37,-2,https://www.eliteprospects.com/player/12276/korbinian-holzer,2019-2020,nhl,Korbinian Holzer,D,DEF
Danny DeKeyser (D),Detroit Red Wings,8,0,4,4,0.50,4,0,https://www.eliteprospects.com/player/46947/danny-dekeyser,2019-2020,nhl,Danny DeKeyser,D,DEF
Colin Wilson (LW/C),Colorado Avalanche,9,0,4,4,0.44,0,6,https://www.eliteprospects.com/player/9325/colin-wilson,2019-2020,nhl,Colin Wilson,LW/C,FW
Alexander True (C),San Jose Sharks,12,0,4,4,0.33,2,1,https://www.eliteprospects.com/player/207313/alexander-true,2019-2020,nhl,Alexander True,C,FW
Carl Grundström (LW/RW),Los Angeles Kings,13,0,4,4,0.31,8,2,https://www.eliteprospects.com/player/113516/carl-grundstrom,2019-2020,nhl,Carl Grundström,LW/RW,FW
Isac Lundeström (C/LW),Anaheim Ducks,15,0,4,4,0.27,0,-2,https://www.eliteprospects.com/player/265570/isac-lundestrom,2019-2020,nhl,Isac Lundeström,C/LW,FW
Dryden Hunt (LW/RW),Florida Panthers,21,0,4,4,0.19,24,0,https://www.eliteprospects.com/player/84609/dryden-hunt,2019-2020,nhl,Dryden Hunt,LW/RW,FW
Erik Brännström (D),Ottawa Senators,31,0,4,4,0.13,16,-9,https://www.eliteprospects.com/player/255167/erik-brannstrom,2019-2020,nhl,Erik Brännström,D,DEF
Roman Polák (D),Dallas Stars,41,0,4,4,0.10,24,-6,https://www.eliteprospects.com/player/9621/roman-polak,2019-2020,nhl,Roman Polák,D,DEF
Ilya Lyubushkin (D),Arizona Coyotes,51,0,4,4,0.08,18,4,https://www.eliteprospects.com/player/123109/ilya-lyubushkin,2019-2020,nhl,Ilya Lyubushkin,D,DEF
Austin Czarnik (C/RW),Calgary Flames,8,2,1,3,0.38,0,1,https://www.eliteprospects.com/player/20707/austin-czarnik,2019-2020,nhl,Austin Czarnik,C/RW,FW
Kieffer Bellows (LW),New York Islanders,8,2,1,3,0.38,2,3,https://www.eliteprospects.com/player/247945/kieffer-bellows,2019-2020,nhl,Kieffer Bellows,LW,FW
Martin Kaut (RW),Colorado Avalanche,9,2,1,3,0.33,2,-1,https://www.eliteprospects.com/player/237068/martin-kaut,2019-2020,nhl,Martin Kaut,RW,FW
Stefan Matteau (C/LW),Columbus Blue Jackets,9,2,1,3,0.33,5,0,https://www.eliteprospects.com/player/77561/stefan-matteau,2019-2020,nhl,Stefan Matteau,C/LW,FW
Jake Evans (C/RW),Montréal Canadiens,13,2,1,3,0.23,0,1,https://www.eliteprospects.com/player/152048/jake-evans,2019-2020,nhl,Jake Evans,C/RW,FW
Givani Smith (RW/LW),Detroit Red Wings,21,2,1,3,0.14,9,-2,https://www.eliteprospects.com/player/252472/givani-smith,2019-2020,nhl,Givani Smith,RW/LW,FW
John Moore (D),Boston Bruins,24,2,1,3,0.13,11,-2,https://www.eliteprospects.com/player/30901/john-moore,2019-2020,nhl,John Moore,D,DEF
Dylan Sikura (LW/RW),Chicago Blackhawks,9,1,2,3,0.33,0,1,https://www.eliteprospects.com/player/146580/dylan-sikura,2019-2020,nhl,Dylan Sikura,LW/RW,FW
Christian Djoos (D),totals,11,1,2,3,0.27,0,3,https://www.eliteprospects.com/player/33201/christian-djoos,2019-2020,nhl,Christian Djoos,D,DEF
Luke Witkowski (D/RW),Tampa Bay Lightning,12,1,2,3,0.25,13,-4,https://www.eliteprospects.com/player/19227/luke-witkowski,2019-2020,nhl,Luke Witkowski,D/RW,DEF
Rudolfs Balcers (LW/RW),Ottawa Senators,15,1,2,3,0.20,0,-2,https://www.eliteprospects.com/player/153652/rudolfs-balcers,2019-2020,nhl,Rudolfs Balcers,LW/RW,FW
Vladimír Sobotka (C/LW),Buffalo Sabres,16,1,2,3,0.19,4,2,https://www.eliteprospects.com/player/9227/vladimir-sobotka,2019-2020,nhl,Vladimír Sobotka,C/LW,FW
Mikhail Vorobyov (C),Philadelphia Flyers,20,1,2,3,0.15,6,-5,https://www.eliteprospects.com/player/285679/mikhail-vorobyov,2019-2020,nhl,Mikhail Vorobyov,C,FW
Dennis Gilbert (D),Chicago Blackhawks,21,1,2,3,0.14,38,-8,https://www.eliteprospects.com/player/267396/dennis-gilbert,2019-2020,nhl,Dennis Gilbert,D,DEF
Andrew Peeke (D),Columbus Blue Jackets,22,1,2,3,0.14,4,1,https://www.eliteprospects.com/player/291905/andrew-peeke,2019-2020,nhl,Andrew Peeke,D,DEF
Andrew Agozzino (LW/C),totals,22,1,2,3,0.14,4,3,https://www.eliteprospects.com/player/23816/andrew-agozzino,2019-2020,nhl,Andrew Agozzino,LW/C,FW
Luke Schenn (D),Tampa Bay Lightning,25,1,2,3,0.12,23,-8,https://www.eliteprospects.com/player/11400/luke-schenn,2019-2020,nhl,Luke Schenn,D,DEF
Rasmus Asplund (C/W),Buffalo Sabres,29,1,2,3,0.10,6,-4,https://www.eliteprospects.com/player/139616/rasmus-asplund,2019-2020,nhl,Rasmus Asplund,C/W,FW
Yannick Weber (D),Nashville Predators,41,1,2,3,0.07,14,-1,https://www.eliteprospects.com/player/10615/yannick-weber,2019-2020,nhl,Yannick Weber,D,DEF
Adam Brooks (C/LW),Toronto Maple Leafs,7,0,3,3,0.43,0,1,https://www.eliteprospects.com/player/120202/adam-brooks,2019-2020,nhl,Adam Brooks,C/LW,FW
Calle Rosén (D),totals,12,0,3,3,0.25,4,0,https://www.eliteprospects.com/player/37021/calle-rosen,2019-2020,nhl,Calle Rosén,D,DEF
Christian Jaros (D),Ottawa Senators,13,0,3,3,0.23,6,-2,https://www.eliteprospects.com/player/166373/christian-jaros,2019-2020,nhl,Christian Jaros,D,DEF
Nicolas Petan (C/LW),Toronto Maple Leafs,16,0,3,3,0.19,4,-4,https://www.eliteprospects.com/player/82305/nicolas-petan,2019-2020,nhl,Nicolas Petan,C/LW,FW
Julien Gauthier (RW/LW),totals,17,0,3,3,0.18,8,1,https://www.eliteprospects.com/player/213464/julien-gauthier,2019-2020,nhl,Julien Gauthier,RW/LW,FW
Greg Pateryn (D),Minnesota Wild,20,0,3,3,0.15,6,1,https://www.eliteprospects.com/player/15526/greg-pateryn,2019-2020,nhl,Greg Pateryn,D,DEF
Matt Tennyson (D),New Jersey Devils,20,0,3,3,0.15,6,-2,https://www.eliteprospects.com/player/37796/matt-tennyson,2019-2020,nhl,Matt Tennyson,D,DEF
Andreas Englund (D),Ottawa Senators,24,0,3,3,0.13,12,-8,https://www.eliteprospects.com/player/115148/andreas-englund,2019-2020,nhl,Andreas Englund,D,DEF
Matt Irwin (D),totals,36,0,3,3,0.08,15,-15,https://www.eliteprospects.com/player/18745/matt-irwin,2019-2020,nhl,Matt Irwin,D,DEF
Alex Biega (D),Detroit Red Wings,49,0,3,3,0.06,24,-9,https://www.eliteprospects.com/player/11427/alex-biega,2019-2020,nhl,Alex Biega,D,DEF
Justin Abdelkader (LW/RW),Detroit Red Wings,49,0,3,3,0.06,25,-14,https://www.eliteprospects.com/player/10460/justin-abdelkader,2019-2020,nhl,Justin Abdelkader,LW/RW,FW
Tyler Graovac (C),Vancouver Canucks,8,2,0,2,0.25,2,-2,https://www.eliteprospects.com/player/45582/tyler-graovac,2019-2020,nhl,Tyler Graovac,C,FW
Gerry Mayhew (C/RW),Minnesota Wild,13,2,0,2,0.15,2,4,https://www.eliteprospects.com/player/151849/gerry-mayhew,2019-2020,nhl,Gerry Mayhew,C/RW,FW
Logan O'Connor (RW),Colorado Avalanche,16,2,0,2,0.13,2,0,https://www.eliteprospects.com/player/62327/logan-o-connor,2019-2020,nhl,Logan O'Connor,RW,FW
Connor Clifton (D),Boston Bruins,31,2,0,2,0.06,12,4,https://www.eliteprospects.com/player/131370/connor-clifton,2019-2020,nhl,Connor Clifton,D,DEF
Nick Merkley (RW/C),New Jersey Devils,4,1,1,2,0.50,2,0,https://www.eliteprospects.com/player/107894/nick-merkley,2019-2020,nhl,Nick Merkley,RW/C,FW
Fredrik Claesson (D),New Jersey Devils,5,1,1,2,0.40,0,1,https://www.eliteprospects.com/player/14412/fredrik-claesson,2019-2020,nhl,Fredrik Claesson,D,DEF
Nathan Walker (LW/RW),St. Louis Blues,5,1,1,2,0.40,4,-2,https://www.eliteprospects.com/player/101430/nathan-walker,2019-2020,nhl,Nathan Walker,LW/RW,FW
Scott Wilson (LW),Buffalo Sabres,6,1,1,2,0.33,2,1,https://www.eliteprospects.com/player/62534/scott-wilson,2019-2020,nhl,Scott Wilson,LW,FW
Adam Johnson (C/LW),Pittsburgh Penguins,7,1,1,2,0.29,2,-1,https://www.eliteprospects.com/player/121852/adam-johnson,2019-2020,nhl,Adam Johnson,C/LW,FW
Daniel Sprong (RW/LW),Anaheim Ducks,8,1,1,2,0.25,0,-2,https://www.eliteprospects.com/player/231299/daniel-sprong,2019-2020,nhl,Daniel Sprong,RW/LW,FW
Sam Carrick (C/RW),Anaheim Ducks,9,1,1,2,0.22,0,-3,https://www.eliteprospects.com/player/32716/sam-carrick,2019-2020,nhl,Sam Carrick,C/RW,FW
Cole Bardreau (C/RW),New York Islanders,10,1,1,2,0.20,6,-2,https://www.eliteprospects.com/player/38618/cole-bardreau,2019-2020,nhl,Cole Bardreau,C/RW,FW
Nick Caamano (LW/RW),Dallas Stars,12,1,1,2,0.17,4,2,https://www.eliteprospects.com/player/252448/nick-caamano,2019-2020,nhl,Nick Caamano,LW/RW,FW
Nick Bjugstad (C/RW),Pittsburgh Penguins,13,1,1,2,0.15,8,3,https://www.eliteprospects.com/player/40265/nick-bjugstad,2019-2020,nhl,Nick Bjugstad,C/RW,FW
Charles Hudon (LW/RW),Montréal Canadiens,15,1,1,2,0.13,0,-9,https://www.eliteprospects.com/player/76324/charles-hudon,2019-2020,nhl,Charles Hudon,LW/RW,FW
Christian Folin (D),Montréal Canadiens,16,1,1,2,0.13,13,-1,https://www.eliteprospects.com/player/9799/christian-folin,2019-2020,nhl,Christian Folin,D,DEF
Jérémy Lauzon (D),Boston Bruins,19,1,1,2,0.11,29,5,https://www.eliteprospects.com/player/213715/jeremy-lauzon,2019-2020,nhl,Jérémy Lauzon,D,DEF
Connor Bunnaman (C/LW),Philadelphia Flyers,21,1,1,2,0.10,2,7,https://www.eliteprospects.com/player/267790/connor-bunnaman,2019-2020,nhl,Connor Bunnaman,C/LW,FW
Cody Goloubef (D),totals,26,1,1,2,0.08,8,-3,https://www.eliteprospects.com/player/18594/cody-goloubef,2019-2020,nhl,Cody Goloubef,D,DEF
Ryan Poehling (C/LW),Montréal Canadiens,27,1,1,2,0.07,4,-4,https://www.eliteprospects.com/player/288045/ryan-poehling,2019-2020,nhl,Ryan Poehling,C/LW,FW
Zach Senyshyn (RW),Boston Bruins,4,0,2,2,0.50,0,1,https://www.eliteprospects.com/player/245108/zach-senyshyn,2019-2020,nhl,Zach Senyshyn,RW,FW
Nico Sturm (C/LW),Minnesota Wild,6,0,2,2,0.33,0,2,https://www.eliteprospects.com/player/54457/nico-sturm,2019-2020,nhl,Nico Sturm,C/LW,FW
Joe Hicketts (D),Detroit Red Wings,6,0,2,2,0.33,2,-5,https://www.eliteprospects.com/player/120210/joe-hicketts,2019-2020,nhl,Joe Hicketts,D,DEF
Sven Bärtschi (LW/RW),Vancouver Canucks,6,0,2,2,0.33,4,-2,https://www.eliteprospects.com/player/33591/sven-bartschi,2019-2020,nhl,Sven Bärtschi,LW/RW,FW
Joel Hanley (D),Dallas Stars,8,0,2,2,0.25,6,0,https://www.eliteprospects.com/player/33730/joel-hanley,2019-2020,nhl,Joel Hanley,D,DEF
Steven Kampfer (D),Boston Bruins,10,0,2,2,0.20,2,2,https://www.eliteprospects.com/player/12530/steven-kampfer,2019-2020,nhl,Steven Kampfer,D,DEF
Jacob Middleton (D),San Jose Sharks,10,0,2,2,0.20,9,-2,https://www.eliteprospects.com/player/150872/jacob-middleton,2019-2020,nhl,Jacob Middleton,D,DEF
Xavier Ouellet (D),Montréal Canadiens,12,0,2,2,0.17,4,0,https://www.eliteprospects.com/player/45164/xavier-ouellet,2019-2020,nhl,Xavier Ouellet,D,DEF
Michael McLeod (C),New Jersey Devils,12,0,2,2,0.17,4,4,https://www.eliteprospects.com/player/240821/michael-mcleod,2019-2020,nhl,Michael McLeod,C,FW
Tomas Jurco (LW/RW),Edmonton Oilers,12,0,2,2,0.17,4,1,https://www.eliteprospects.com/player/34751/tomas-jurco,2019-2020,nhl,Tomas Jurco,LW/RW,FW
Joel Persson (D),Edmonton Oilers,13,0,2,2,0.15,2,-1,https://www.eliteprospects.com/player/63003/joel-persson,2019-2020,nhl,Joel Persson,D,DEF
Matthew Peca (C),totals,14,0,2,2,0.14,0,-4,https://www.eliteprospects.com/player/78295/matthew-peca,2019-2020,nhl,Matthew Peca,C,FW
Brandon Pirri (C/LW),Vegas Golden Knights,16,0,2,2,0.13,8,-4,https://www.eliteprospects.com/player/33898/brandon-pirri,2019-2020,nhl,Brandon Pirri,C/LW,FW
Mark Barberio (D),Colorado Avalanche,21,0,2,2,0.10,16,3,https://www.eliteprospects.com/player/19148/mark-barberio,2019-2020,nhl,Mark Barberio,D,DEF
Patrick Brown (C/RW),Vegas Golden Knights,1,1,0,1,1.00,0,0,https://www.eliteprospects.com/player/75038/patrick-brown,2019-2020,nhl,Patrick Brown,C/RW,FW
Yegor Korshkov (RW/LW),Toronto Maple Leafs,1,1,0,1,1.00,0,1,https://www.eliteprospects.com/player/176637/yegor-korshkov,2019-2020,nhl,Yegor Korshkov,RW/LW,FW
Vitaly Abramov (LW/RW),Ottawa Senators,2,1,0,1,0.50,2,0,https://www.eliteprospects.com/player/295715/vitaly-abramov,2019-2020,nhl,Vitaly Abramov,LW/RW,FW
Maxim Letunov (C),San Jose Sharks,3,1,0,1,0.33,0,0,https://www.eliteprospects.com/player/233028/maxim-letunov,2019-2020,nhl,Maxim Letunov,C,FW
Joel L'Esperance (C/RW),Dallas Stars,3,1,0,1,0.33,2,0,https://www.eliteprospects.com/player/118655/joel-l-esperance,2019-2020,nhl,Joel L'Esperance,C/RW,FW
Gemel Smith (C/W),Tampa Bay Lightning,3,1,0,1,0.33,4,0,https://www.eliteprospects.com/player/122937/gemel-smith,2019-2020,nhl,Gemel Smith,C/W,FW
Klim Kostin (C/W),St. Louis Blues,4,1,0,1,0.25,0,1,https://www.eliteprospects.com/player/312823/klim-kostin,2019-2020,nhl,Klim Kostin,C/W,FW
Andrew Ladd (LW),New York Islanders,4,1,0,1,0.25,4,2,https://www.eliteprospects.com/player/6668/andrew-ladd,2019-2020,nhl,Andrew Ladd,LW,FW
Jani Hakanpää (D),Anaheim Ducks,5,1,0,1,0.20,2,1,https://www.eliteprospects.com/player/45342/jani-hakanpaa,2019-2020,nhl,Jani Hakanpää,D,DEF
Miikka Salomäki (W/C),Nashville Predators,5,1,0,1,0.20,4,2,https://www.eliteprospects.com/player/43419/miikka-salomaki,2019-2020,nhl,Miikka Salomäki,W/C,FW
Charles Robinson (RW/C),Calgary Flames,5,1,0,1,0.20,7,0,https://www.eliteprospects.com/player/76182/charles-robinson,2019-2020,nhl,Charles Robinson,RW/C,FW
David Kase (W/C),Philadelphia Flyers,6,1,0,1,0.17,0,1,https://www.eliteprospects.com/player/158842/david-kase,2019-2020,nhl,David Kase,W/C,FW
Mikey Anderson (D),Los Angeles Kings,6,1,0,1,0.17,0,4,https://www.eliteprospects.com/player/201512/mikey-anderson,2019-2020,nhl,Mikey Anderson,D,DEF
Lukas Vejdemo (C),Montréal Canadiens,7,1,0,1,0.14,0,0,https://www.eliteprospects.com/player/142243/lukas-vejdemo,2019-2020,nhl,Lukas Vejdemo,C,FW
Anthony Angello (C/RW),Pittsburgh Penguins,8,1,0,1,0.13,4,-1,https://www.eliteprospects.com/player/178527/anthony-angello,2019-2020,nhl,Anthony Angello,C/RW,FW
Kyle Capobianco (D),Arizona Coyotes,9,1,0,1,0.11,2,-1,https://www.eliteprospects.com/player/225186/kyle-capobianco,2019-2020,nhl,Kyle Capobianco,D,DEF
Alan Quine (C),Calgary Flames,9,1,0,1,0.11,4,-1,https://www.eliteprospects.com/player/45411/alan-quine,2019-2020,nhl,Alan Quine,C,FW
Brandon Manning (D),Edmonton Oilers,9,1,0,1,0.11,17,-1,https://www.eliteprospects.com/player/23346/brandon-manning,2019-2020,nhl,Brandon Manning,D,DEF
Joel Kiviranta (LW),Dallas Stars,11,1,0,1,0.09,4,-1,https://www.eliteprospects.com/player/91109/joel-kiviranta,2019-2020,nhl,Joel Kiviranta,LW,FW
Colby Cave (C),Edmonton Oilers,11,1,0,1,0.09,4,-3,https://www.eliteprospects.com/player/84424/colby-cave,2019-2020,nhl,Colby Cave,C,FW
Daniel Carr (LW/RW),Nashville Predators,11,1,0,1,0.09,4,-5,https://www.eliteprospects.com/player/39435/daniel-carr,2019-2020,nhl,Daniel Carr,LW/RW,FW
Troy Brouwer (RW/LW),St. Louis Blues,13,1,0,1,0.08,7,1,https://www.eliteprospects.com/player/10669/troy-brouwer,2019-2020,nhl,Troy Brouwer,RW/LW,FW
Carsen Twarynski (LW/RW),Philadelphia Flyers,15,1,0,1,0.07,4,-2,https://www.eliteprospects.com/player/107898/carsen-twarynski,2019-2020,nhl,Carsen Twarynski,LW/RW,FW
David Gustafsson (C),Winnipeg Jets,22,1,0,1,0.05,0,-2,https://www.eliteprospects.com/player/293796/david-gustafsson,2019-2020,nhl,David Gustafsson,C,FW
Micheal Haley (C/W),New York Rangers,22,1,0,1,0.05,50,-7,https://www.eliteprospects.com/player/14655/micheal-haley,2019-2020,nhl,Micheal Haley,C/W,FW
Cale Fleury (D),Montréal Canadiens,41,1,0,1,0.02,6,-4,https://www.eliteprospects.com/player/200710/cale-fleury,2019-2020,nhl,Cale Fleury,D,DEF
Brendan Gaunce (C/LW),Boston Bruins,1,0,1,1,1.00,2,1,https://www.eliteprospects.com/player/76290/brendan-gaunce,2019-2020,nhl,Brendan Gaunce,C/LW,FW
Paul LaDue (D),Los Angeles Kings,2,0,1,1,0.50,0,0,https://www.eliteprospects.com/player/90101/paul-ladue,2019-2020,nhl,Paul LaDue,D,DEF
Jordan Gross (D),Arizona Coyotes,2,0,1,1,0.50,0,2,https://www.eliteprospects.com/player/118435/jordan-gross,2019-2020,nhl,Jordan Gross,D,DEF
Tim Gettinger (LW/C),New York Rangers,2,0,1,1,0.50,0,1,https://www.eliteprospects.com/player/272570/tim-gettinger,2019-2020,nhl,Tim Gettinger,LW/C,FW
Liam Foudy (C/W),Columbus Blue Jackets,2,0,1,1,0.50,0,1,https://www.eliteprospects.com/player/397650/liam-foudy,2019-2020,nhl,Liam Foudy,C/W,FW
Jack Studnicka (C/RW),Boston Bruins,2,0,1,1,0.50,2,2,https://www.eliteprospects.com/player/284096/jack-studnicka,2019-2020,nhl,Jack Studnicka,C/RW,FW
Jason Robertson (LW/RW),Dallas Stars,3,0,1,1,0.33,0,0,https://www.eliteprospects.com/player/201455/jason-robertson,2019-2020,nhl,Jason Robertson,LW/RW,FW
Jonny Brodzinski (C/RW),San Jose Sharks,3,0,1,1,0.33,0,0,https://www.eliteprospects.com/player/108294/jonny-brodzinski,2019-2020,nhl,Jonny Brodzinski,C/RW,FW
Ben Street (C/LW),New Jersey Devils,3,0,1,1,0.33,0,1,https://www.eliteprospects.com/player/12378/ben-street,2019-2020,nhl,Ben Street,C/LW,FW
Gage Quinney (C/LW),Vegas Golden Knights,3,0,1,1,0.33,0,-1,https://www.eliteprospects.com/player/175458/gage-quinney,2019-2020,nhl,Gage Quinney,C/LW,FW
Peter Cehlárik (LW/RW),Boston Bruins,3,0,1,1,0.33,2,-1,https://www.eliteprospects.com/player/153203/peter-cehlarik,2019-2020,nhl,Peter Cehlárik,LW/RW,FW
Mason Marchment (LW/C),Toronto Maple Leafs,4,0,1,1,0.25,0,0,https://www.eliteprospects.com/player/208693/mason-marchment,2019-2020,nhl,Mason Marchment,LW/C,FW
Anton Lindholm (D),Colorado Avalanche,4,0,1,1,0.25,0,1,https://www.eliteprospects.com/player/39019/anton-lindholm,2019-2020,nhl,Anton Lindholm,D,DEF
Cory Conacher (C/W),Tampa Bay Lightning,4,0,1,1,0.25,4,-2,https://www.eliteprospects.com/player/33265/cory-conacher,2019-2020,nhl,Cory Conacher,C/W,FW
Pontus Åberg (LW/RW),Toronto Maple Leafs,5,0,1,1,0.20,0,0,https://www.eliteprospects.com/player/16835/pontus-aberg,2019-2020,nhl,Pontus Åberg,LW/RW,FW
Niko Mikkola (D),St. Louis Blues,5,0,1,1,0.20,0,3,https://www.eliteprospects.com/player/94439/niko-mikkola,2019-2020,nhl,Niko Mikkola,D,DEF
Clark Bishop (C/LW),Carolina Hurricanes,5,0,1,1,0.20,4,-2,https://www.eliteprospects.com/player/191376/clark-bishop,2019-2020,nhl,Clark Bishop,C/LW,FW
Lucas Carlsson (D),Chicago Blackhawks,6,0,1,1,0.17,0,3,https://www.eliteprospects.com/player/212334/lucas-carlsson,2019-2020,nhl,Lucas Carlsson,D,DEF
