player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def
Dakota Mermis (D),Minnesota Wild,47,3,5,8,0.17,33,-2,https://www.eliteprospects.com/player/56311/dakota-mermis,2023-2024,nhl,Dakota Mermis,D,DEF
Brendan Brisson (LW/RW),Vegas Golden Knights,15,2,6,8,0.53,2,-5,https://www.eliteprospects.com/player/299642/brendan-brisson,2023-2024,nhl,Brendan Brisson,LW/RW,FW
Travis Boyd (C/RW),Arizona Coyotes,16,2,6,8,0.50,2,3,https://www.eliteprospects.com/player/38621/travis-boyd,2023-2024,nhl,Travis Boyd,C/RW,FW
Connor Murphy (D),Chicago Blackhawks,46,2,6,8,0.17,40,-19,https://www.eliteprospects.com/player/45417/connor-murphy,2023-2024,nhl,Connor Murphy,D,DEF
Marco Scandella (D),St. Louis Blues,65,2,6,8,0.12,15,2,https://www.eliteprospects.com/player/17520/marco-scandella,2023-2024,nhl,Marco Scandella,D,DEF
Kyle Burroughs (D),San Jose Sharks,73,2,6,8,0.11,71,-42,https://www.eliteprospects.com/player/87758/kyle-burroughs,2023-2024,nhl,Kyle Burroughs,D,DEF
Jacob Bryson (D),Buffalo Sabres,36,1,7,8,0.22,8,5,https://www.eliteprospects.com/player/253923/jacob-bryson,2023-2024,nhl,Jacob Bryson,D,DEF
Parker Wotherspoon (D),Boston Bruins,41,0,8,8,0.20,31,6,https://www.eliteprospects.com/player/195951/parker-wotherspoon,2023-2024,nhl,Parker Wotherspoon,D,DEF
Ilya Lyubushkin (D),totals,74,0,8,8,0.11,57,-11,https://www.eliteprospects.com/player/123109/ilya-lyubushkin,2023-2024,nhl,Ilya Lyubushkin,D,DEF
Justin Brazeau (RW/LW),Boston Bruins,19,5,2,7,0.37,2,4,https://www.eliteprospects.com/player/217051/justin-brazeau,2023-2024,nhl,Justin Brazeau,RW/LW,FW
Ryan Lomberg (LW/RW),Florida Panthers,75,5,2,7,0.09,80,-1,https://www.eliteprospects.com/player/76376/ryan-lomberg,2023-2024,nhl,Ryan Lomberg,LW/RW,FW
Mike Sgarbossa (C),Washington Capitals,25,4,3,7,0.28,2,0,https://www.eliteprospects.com/player/23663/mike-sgarbossa,2023-2024,nhl,Mike Sgarbossa,C,FW
Mitchell Chaffee (RW),Tampa Bay Lightning,30,4,3,7,0.23,4,2,https://www.eliteprospects.com/player/296327/mitchell-chaffee,2023-2024,nhl,Mitchell Chaffee,RW,FW
Radim Zohorna (C/W),Pittsburgh Penguins,33,4,3,7,0.21,18,0,https://www.eliteprospects.com/player/190526/radim-zohorna,2023-2024,nhl,Radim Zohorna,C/W,FW
Pierre-Édouard Bellemare (C/LW),Seattle Kraken,40,4,3,7,0.18,6,4,https://www.eliteprospects.com/player/8339/pierre-edouard-bellemare,2023-2024,nhl,Pierre-Édouard Bellemare,C/LW,FW
Noel Acciari (C/W),Pittsburgh Penguins,55,4,3,7,0.13,10,-7,https://www.eliteprospects.com/player/214725/noel-acciari,2023-2024,nhl,Noel Acciari,C/W,FW
Daniil Miromanov (D/RW),totals,24,3,4,7,0.29,8,-2,https://www.eliteprospects.com/player/289399/daniil-miromanov,2023-2024,nhl,Daniil Miromanov,D/RW,DEF
David Gustafsson (C),Winnipeg Jets,39,3,4,7,0.18,0,1,https://www.eliteprospects.com/player/293796/david-gustafsson,2023-2024,nhl,David Gustafsson,C,FW
Nils Åman (C/W),Vancouver Canucks,43,3,4,7,0.16,8,-3,https://www.eliteprospects.com/player/343876/nils-aman,2023-2024,nhl,Nils Åman,C/W,FW
Dillon Dubé (LW/C),Calgary Flames,43,3,4,7,0.16,8,-13,https://www.eliteprospects.com/player/157256/dillon-dube,2023-2024,nhl,Dillon Dubé,LW/C,FW
Nick DeSimone (D),totals,34,2,5,7,0.21,4,3,https://www.eliteprospects.com/player/226606/nick-desimone,2023-2024,nhl,Nick DeSimone,D,DEF
Nikita Zaitsev (D),Chicago Blackhawks,38,2,5,7,0.18,14,-5,https://www.eliteprospects.com/player/34773/nikita-zaitsev,2023-2024,nhl,Nikita Zaitsev,D,DEF
Walker Duehr (RW),Calgary Flames,40,2,5,7,0.18,6,-3,https://www.eliteprospects.com/player/234647/walker-duehr,2023-2024,nhl,Walker Duehr,RW,FW
Travis Dermott (D),Arizona Coyotes,50,2,5,7,0.14,26,-14,https://www.eliteprospects.com/player/214673/travis-dermott,2023-2024,nhl,Travis Dermott,D,DEF
Brayden Pachal (D),totals,50,2,5,7,0.14,51,-3,https://www.eliteprospects.com/player/201561/brayden-pachal,2023-2024,nhl,Brayden Pachal,D,DEF
Dennis Gilbert (D),Calgary Flames,34,1,6,7,0.21,16,-7,https://www.eliteprospects.com/player/267396/dennis-gilbert,2023-2024,nhl,Dennis Gilbert,D,DEF
Matt Kessel (D),St. Louis Blues,39,1,6,7,0.18,12,0,https://www.eliteprospects.com/player/276197/matt-kessel,2023-2024,nhl,Matt Kessel,D,DEF
Mattias Samuelsson (D),Buffalo Sabres,41,1,6,7,0.17,26,4,https://www.eliteprospects.com/player/325127/mattias-samuelsson,2023-2024,nhl,Mattias Samuelsson,D,DEF
Samuel Blais (LW/RW),St. Louis Blues,53,1,6,7,0.13,31,-11,https://www.eliteprospects.com/player/213830/samuel-blais,2023-2024,nhl,Samuel Blais,LW/RW,FW
Noah Juulsen (D),Vancouver Canucks,54,1,6,7,0.13,22,-1,https://www.eliteprospects.com/player/199905/noah-juulsen,2023-2024,nhl,Noah Juulsen,D,DEF
Troy Stecher (D),totals,54,1,6,7,0.13,32,9,https://www.eliteprospects.com/player/59042/troy-stecher,2023-2024,nhl,Troy Stecher,D,DEF
Luke Schenn (D),Nashville Predators,63,1,6,7,0.11,43,1,https://www.eliteprospects.com/player/11400/luke-schenn,2023-2024,nhl,Luke Schenn,D,DEF
Wyatt Kaiser (D),Chicago Blackhawks,32,0,7,7,0.22,22,0,https://www.eliteprospects.com/player/201852/wyatt-kaiser,2023-2024,nhl,Wyatt Kaiser,D,DEF
Ryan Johnson (D),Buffalo Sabres,41,0,7,7,0.17,12,3,https://www.eliteprospects.com/player/290138/ryan-johnson,2023-2024,nhl,Ryan Johnson,D,DEF
Erik Johnson (D),totals,67,5,1,6,0.09,26,-14,https://www.eliteprospects.com/player/9207/erik-johnson,2023-2024,nhl,Erik Johnson,D,DEF
Ryan Reaves (RW/LW),Toronto Maple Leafs,49,4,2,6,0.12,49,-13,https://www.eliteprospects.com/player/14003/ryan-reaves,2023-2024,nhl,Ryan Reaves,RW/LW,FW
Tyson Jost (C),Buffalo Sabres,43,3,3,6,0.14,10,-11,https://www.eliteprospects.com/player/148111/tyson-jost,2023-2024,nhl,Tyson Jost,C,FW
Jonatan Berggren (RW/LW),Detroit Red Wings,12,2,4,6,0.50,2,-1,https://www.eliteprospects.com/player/274796/jonatan-berggren,2023-2024,nhl,Jonatan Berggren,RW/LW,FW
Brandt Clarke (D),Los Angeles Kings,16,2,4,6,0.38,10,-6,https://www.eliteprospects.com/player/336887/brandt-clarke,2023-2024,nhl,Brandt Clarke,D,DEF
Ivan Miroshnichenko (LW),Washington Capitals,21,2,4,6,0.29,6,-4,https://www.eliteprospects.com/player/526255/ivan-miroshnichenko,2023-2024,nhl,Ivan Miroshnichenko,LW,FW
Jakub Vrána (LW/RW),St. Louis Blues,21,2,4,6,0.29,8,-7,https://www.eliteprospects.com/player/101250/jakub-vrana,2023-2024,nhl,Jakub Vrána,LW/RW,FW
Oliver Wahlstrom (RW/LW),New York Islanders,32,2,4,6,0.19,8,-6,https://www.eliteprospects.com/player/241370/oliver-wahlstrom,2023-2024,nhl,Oliver Wahlstrom,RW/LW,FW
Tomas Nosek (LW/C),New Jersey Devils,36,2,4,6,0.17,6,-11,https://www.eliteprospects.com/player/102439/tomas-nosek,2023-2024,nhl,Tomas Nosek,LW/C,FW
Carson Soucy (D),Vancouver Canucks,40,2,4,6,0.15,12,10,https://www.eliteprospects.com/player/107449/carson-soucy,2023-2024,nhl,Carson Soucy,D,DEF
Travis Hamonic (D),Ottawa Senators,48,2,4,6,0.13,40,-10,https://www.eliteprospects.com/player/17519/travis-hamonic,2023-2024,nhl,Travis Hamonic,D,DEF
Joel Edmundson (D),totals,53,1,5,6,0.11,23,-2,https://www.eliteprospects.com/player/59478/joel-edmundson,2023-2024,nhl,Joel Edmundson,D,DEF
Filip Chytil (C),New York Rangers,10,0,6,6,0.60,4,0,https://www.eliteprospects.com/player/236806/filip-chytil,2023-2024,nhl,Filip Chytil,C,FW
Zach Sanford (LW/RW),totals,29,0,6,6,0.21,6,0,https://www.eliteprospects.com/player/242077/zach-sanford,2023-2024,nhl,Zach Sanford,LW/RW,FW
Isaak Phillips (D),Chicago Blackhawks,33,0,6,6,0.18,22,-26,https://www.eliteprospects.com/player/416750/isaak-phillips,2023-2024,nhl,Isaak Phillips,D,DEF
Shane Wright (C),Seattle Kraken,8,4,1,5,0.63,0,1,https://www.eliteprospects.com/player/526239/shane-wright,2023-2024,nhl,Shane Wright,C,FW
Brendan Lemieux (LW),Carolina Hurricanes,32,3,2,5,0.16,64,0,https://www.eliteprospects.com/player/177647/brendan-lemieux,2023-2024,nhl,Brendan Lemieux,LW,FW
John Ludvig (D),Pittsburgh Penguins,33,3,2,5,0.15,47,-12,https://www.eliteprospects.com/player/350236/john-ludvig,2023-2024,nhl,John Ludvig,D,DEF
Axel Jonsson-Fjällby (LW),Winnipeg Jets,26,2,3,5,0.19,0,6,https://www.eliteprospects.com/player/246070/axel-jonsson-fjallby,2023-2024,nhl,Axel Jonsson-Fjällby,LW,FW
Samuel Bolduc (D),New York Islanders,34,2,3,5,0.15,6,-4,https://www.eliteprospects.com/player/356985/samuel-bolduc,2023-2024,nhl,Samuel Bolduc,D,DEF
Jake Lucchini (C/LW),Minnesota Wild,40,2,3,5,0.13,23,-3,https://www.eliteprospects.com/player/102374/jake-lucchini,2023-2024,nhl,Jake Lucchini,C/LW,FW
Reese Johnson (C/RW),Chicago Blackhawks,42,2,3,5,0.12,40,-20,https://www.eliteprospects.com/player/279121/reese-johnson,2023-2024,nhl,Reese Johnson,C/RW,FW
Dominic Toninato (C/W),Winnipeg Jets,15,1,4,5,0.33,6,7,https://www.eliteprospects.com/player/122004/dominic-toninato,2023-2024,nhl,Dominic Toninato,C/W,FW
Olle Lycksell (W/C),Philadelphia Flyers,18,1,4,5,0.28,6,0,https://www.eliteprospects.com/player/265290/olle-lycksell,2023-2024,nhl,Olle Lycksell,W/C,FW
Haydn Fleury (D),Tampa Bay Lightning,24,1,4,5,0.21,20,5,https://www.eliteprospects.com/player/119392/haydn-fleury,2023-2024,nhl,Haydn Fleury,D,DEF
Matthew Phillips (RW),totals,31,1,4,5,0.16,0,-3,https://www.eliteprospects.com/player/161060/matthew-phillips,2023-2024,nhl,Matthew Phillips,RW,FW
Marc Staal (D),Philadelphia Flyers,35,1,4,5,0.14,14,2,https://www.eliteprospects.com/player/9183/marc-staal,2023-2024,nhl,Marc Staal,D,DEF
Joel Hanley (D),totals,42,1,4,5,0.12,30,3,https://www.eliteprospects.com/player/33730/joel-hanley,2023-2024,nhl,Joel Hanley,D,DEF
Nick Bonino (C),New York Rangers,45,1,4,5,0.11,8,-12,https://www.eliteprospects.com/player/14686/nick-bonino,2023-2024,nhl,Nick Bonino,C,FW
Simon Benoît (D),Toronto Maple Leafs,64,1,4,5,0.08,56,7,https://www.eliteprospects.com/player/254891/simon-benoit,2023-2024,nhl,Simon Benoît,D,DEF
John Klingberg (D),Toronto Maple Leafs,14,0,5,5,0.36,8,-7,https://www.eliteprospects.com/player/21717/john-klingberg,2023-2024,nhl,John Klingberg,D,DEF
Jared Spurgeon (D),Minnesota Wild,16,0,5,5,0.31,2,5,https://www.eliteprospects.com/player/11611/jared-spurgeon,2023-2024,nhl,Jared Spurgeon,D,DEF
Caleb Jones (D),Colorado Avalanche,25,0,5,5,0.20,8,4,https://www.eliteprospects.com/player/199902/caleb-jones,2023-2024,nhl,Caleb Jones,D,DEF
Emil Lilleberg (D),Tampa Bay Lightning,37,0,5,5,0.14,16,-15,https://www.eliteprospects.com/player/415548/emil-lilleberg,2023-2024,nhl,Emil Lilleberg,D,DEF
Justin Holl (D),Detroit Red Wings,38,0,5,5,0.13,22,8,https://www.eliteprospects.com/player/46905/justin-holl,2023-2024,nhl,Justin Holl,D,DEF
Scott Mayfield (D),New York Islanders,41,0,5,5,0.12,35,-7,https://www.eliteprospects.com/player/45906/scott-mayfield,2023-2024,nhl,Scott Mayfield,D,DEF
Akil Thomas (C/W),Los Angeles Kings,7,3,1,4,0.57,2,0,https://www.eliteprospects.com/player/364033/akil-thomas,2023-2024,nhl,Akil Thomas,C/W,FW
Mason Morelli (LW/C),Vegas Golden Knights,9,3,1,4,0.44,0,-3,https://www.eliteprospects.com/player/188784/mason-morelli,2023-2024,nhl,Mason Morelli,LW/C,FW
Max Willman (LW),New Jersey Devils,18,3,1,4,0.22,2,1,https://www.eliteprospects.com/player/300657/max-willman,2023-2024,nhl,Max Willman,LW,FW
Jesse Puljujärvi (RW/LW),Pittsburgh Penguins,22,3,1,4,0.18,6,2,https://www.eliteprospects.com/player/152117/jesse-puljujarvi,2023-2024,nhl,Jesse Puljujärvi,RW/LW,FW
Kevin Rooney (C/LW),Calgary Flames,33,3,1,4,0.12,2,-4,https://www.eliteprospects.com/player/180925/kevin-rooney,2023-2024,nhl,Kevin Rooney,C/LW,FW
Taylor Hall (LW/C),Chicago Blackhawks,10,2,2,4,0.40,4,-3,https://www.eliteprospects.com/player/14360/taylor-hall,2023-2024,nhl,Taylor Hall,LW/C,FW
James Malatesta (LW/C),Columbus Blue Jackets,11,2,2,4,0.36,5,-1,https://www.eliteprospects.com/player/484164/james-malatesta,2023-2024,nhl,James Malatesta,LW/C,FW
Louie Belpedio (D),Philadelphia Flyers,12,2,2,4,0.33,0,6,https://www.eliteprospects.com/player/177686/louie-belpedio,2023-2024,nhl,Louie Belpedio,D,DEF
Spencer Stastney (D),Nashville Predators,20,2,2,4,0.20,4,9,https://www.eliteprospects.com/player/283918/spencer-stastney,2023-2024,nhl,Spencer Stastney,D,DEF
Brendan Gaunce (C/LW),Columbus Blue Jackets,24,2,2,4,0.17,6,-7,https://www.eliteprospects.com/player/76290/brendan-gaunce,2023-2024,nhl,Brendan Gaunce,C/LW,FW
Austin Watson (RW/LW),Tampa Bay Lightning,33,2,2,4,0.12,93,2,https://www.eliteprospects.com/player/33753/austin-watson,2023-2024,nhl,Austin Watson,RW/LW,FW
Jonah Gadjovich (LW),Florida Panthers,39,2,2,4,0.10,104,0,https://www.eliteprospects.com/player/252476/jonah-gadjovich,2023-2024,nhl,Jonah Gadjovich,LW,FW
Vladislav Kolyachonok (D),Arizona Coyotes,5,1,3,4,0.80,2,5,https://www.eliteprospects.com/player/490232/vladislav-kolyachonok,2023-2024,nhl,Vladislav Kolyachonok,D,DEF
Landon Slaggert (LW/C),Chicago Blackhawks,16,1,3,4,0.25,4,1,https://www.eliteprospects.com/player/418245/landon-slaggert,2023-2024,nhl,Landon Slaggert,LW/C,FW
Marat Khusnutdinov (C/LW),Minnesota Wild,16,1,3,4,0.25,6,-3,https://www.eliteprospects.com/player/552045/marat-khusnutdinov,2023-2024,nhl,Marat Khusnutdinov,C/LW,FW
Alex Turcotte (C/LW),Los Angeles Kings,20,1,3,4,0.20,6,5,https://www.eliteprospects.com/player/290043/alex-turcotte,2023-2024,nhl,Alex Turcotte,C/LW,FW
Devin Shore (C),Seattle Kraken,21,1,3,4,0.19,4,3,https://www.eliteprospects.com/player/149937/devin-shore,2023-2024,nhl,Devin Shore,C,FW
Matt Nieto (LW/RW),Pittsburgh Penguins,22,1,3,4,0.18,4,5,https://www.eliteprospects.com/player/20723/matt-nieto,2023-2024,nhl,Matt Nieto,LW/RW,FW
Ethan Bear (D),Washington Capitals,24,1,3,4,0.17,10,-5,https://www.eliteprospects.com/player/197561/ethan-bear,2023-2024,nhl,Ethan Bear,D,DEF
Jaret Anderson-Dolan (C/W),totals,31,1,3,4,0.13,6,-5,https://www.eliteprospects.com/player/278859/jaret-anderson-dolan,2023-2024,nhl,Jaret Anderson-Dolan,C/W,FW
Rasmus Ristolainen (D),Philadelphia Flyers,31,1,3,4,0.13,8,-6,https://www.eliteprospects.com/player/43497/rasmus-ristolainen,2023-2024,nhl,Rasmus Ristolainen,D,DEF
Tyler Pitlick (C/RW),New York Rangers,34,1,3,4,0.12,4,-6,https://www.eliteprospects.com/player/40064/tyler-pitlick,2023-2024,nhl,Tyler Pitlick,C/RW,FW
Givani Smith (RW/LW),San Jose Sharks,36,1,3,4,0.11,40,-13,https://www.eliteprospects.com/player/252472/givani-smith,2023-2024,nhl,Givani Smith,RW/LW,FW
Chad Ruhwedel (D),totals,52,1,3,4,0.08,4,-6,https://www.eliteprospects.com/player/37927/chad-ruhwedel,2023-2024,nhl,Chad Ruhwedel,D,DEF
Nicolas Deslauriers (LW/D),Philadelphia Flyers,60,1,3,4,0.07,89,-7,https://www.eliteprospects.com/player/37437/nicolas-deslauriers,2023-2024,nhl,Nicolas Deslauriers,LW/D,DEF
Ross Johnston (LW/RW),Anaheim Ducks,68,1,3,4,0.06,117,-12,https://www.eliteprospects.com/player/106154/ross-johnston,2023-2024,nhl,Ross Johnston,LW/RW,FW
Derek Forbort (D),Boston Bruins,35,0,4,4,0.11,17,8,https://www.eliteprospects.com/player/31265/derek-forbort,2023-2024,nhl,Derek Forbort,D,DEF
William Lagesson (D),totals,40,0,4,4,0.10,32,3,https://www.eliteprospects.com/player/86158/william-lagesson,2023-2024,nhl,William Lagesson,D,DEF
Jansen Harkins (C/W),Pittsburgh Penguins,45,0,4,4,0.09,21,-4,https://www.eliteprospects.com/player/160158/jansen-harkins,2023-2024,nhl,Jansen Harkins,C/W,FW
Sheldon Rempal (RW/LW),Vegas Golden Knights,9,2,1,3,0.33,4,-2,https://www.eliteprospects.com/player/142304/sheldon-rempal,2023-2024,nhl,Sheldon Rempal,RW/LW,FW
Trey Fix-Wolansky (RW),Columbus Blue Jackets,11,2,1,3,0.27,2,0,https://www.eliteprospects.com/player/257717/trey-fix-wolansky,2023-2024,nhl,Trey Fix-Wolansky,RW,FW
Angus Crookshank (LW/RW),Ottawa Senators,13,2,1,3,0.23,4,-3,https://www.eliteprospects.com/player/201687/angus-crookshank,2023-2024,nhl,Angus Crookshank,LW/RW,FW
Mitchell Stephens (C),Montréal Canadiens,23,2,1,3,0.13,4,2,https://www.eliteprospects.com/player/186392/mitchell-stephens,2023-2024,nhl,Mitchell Stephens,C,FW
Zack MacEwen (C/RW),Ottawa Senators,30,2,1,3,0.10,57,-4,https://www.eliteprospects.com/player/223475/zack-macewen,2023-2024,nhl,Zack MacEwen,C/RW,FW
James Hamblin (LW/C),Edmonton Oilers,31,2,1,3,0.10,0,3,https://www.eliteprospects.com/player/201363/james-hamblin,2023-2024,nhl,James Hamblin,LW/C,FW
Rourke Chartier (C),Ottawa Senators,37,2,1,3,0.08,14,-4,https://www.eliteprospects.com/player/120201/rourke-chartier,2023-2024,nhl,Rourke Chartier,C,FW
Kurtis MacDermid (LW/D),totals,45,2,1,3,0.07,73,4,https://www.eliteprospects.com/player/98183/kurtis-macdermid,2023-2024,nhl,Kurtis MacDermid,LW/D,DEF
Tristan Luneau (D),Anaheim Ducks,7,1,2,3,0.43,4,1,https://www.eliteprospects.com/player/491564/tristan-luneau,2023-2024,nhl,Tristan Luneau,D,DEF
Anthony Richard (C/LW),Boston Bruins,9,1,2,3,0.33,2,0,https://www.eliteprospects.com/player/155661/anthony-richard,2023-2024,nhl,Anthony Richard,C/LW,FW
Jakob Pelletier (LW/C),Calgary Flames,13,1,2,3,0.23,2,1,https://www.eliteprospects.com/player/410525/jakob-pelletier,2023-2024,nhl,Jakob Pelletier,LW/C,FW
Vinnie Hinostroza (RW/LW),Pittsburgh Penguins,14,1,2,3,0.21,4,-3,https://www.eliteprospects.com/player/91243/vinnie-hinostroza,2023-2024,nhl,Vinnie Hinostroza,RW/LW,FW
Jonas Røndbjerg (LW/RW),Vegas Golden Knights,20,1,2,3,0.15,0,2,https://www.eliteprospects.com/player/220099/jonas-rondbjerg,2023-2024,nhl,Jonas Røndbjerg,LW/RW,FW
Mason Shaw (C/LW),Minnesota Wild,20,1,2,3,0.15,34,0,https://www.eliteprospects.com/player/162926/mason-shaw,2023-2024,nhl,Mason Shaw,C/LW,FW
Ben Meyers (C/LW),totals,23,1,2,3,0.13,6,-4,https://www.eliteprospects.com/player/300838/ben-meyers,2023-2024,nhl,Ben Meyers,C/LW,FW
Brock McGinn (LW/RW),Anaheim Ducks,24,1,2,3,0.13,4,-5,https://www.eliteprospects.com/player/76486/brock-mcginn,2023-2024,nhl,Brock McGinn,LW/RW,FW
Uvis Balinskis (D),Florida Panthers,26,1,2,3,0.12,8,0,https://www.eliteprospects.com/player/217788/uvis-balinskis,2023-2024,nhl,Uvis Balinskis,D,DEF
Steven Lorentz (C/LW),Florida Panthers,38,1,2,3,0.08,10,-9,https://www.eliteprospects.com/player/204707/steven-lorentz,2023-2024,nhl,Steven Lorentz,C/LW,FW
Alexander Alexeyev (D),Washington Capitals,39,1,2,3,0.08,6,-8,https://www.eliteprospects.com/player/333787/alexander-alexeyev,2023-2024,nhl,Alexander Alexeyev,D,DEF
Marc Del Gaizo (D),Nashville Predators,9,0,3,3,0.33,2,2,https://www.eliteprospects.com/player/201481/marc-del-gaizo,2023-2024,nhl,Marc Del Gaizo,D,DEF
Ilya Solovyov (D),Calgary Flames,10,0,3,3,0.30,4,-3,https://www.eliteprospects.com/player/490245/ilya-solovyov,2023-2024,nhl,Ilya Solovyov,D,DEF
Liam Foudy (C/W),totals,13,0,3,3,0.23,2,-2,https://www.eliteprospects.com/player/397650/liam-foudy,2023-2024,nhl,Liam Foudy,C/W,FW
Louis Crevier (D),Chicago Blackhawks,24,0,3,3,0.13,4,-16,https://www.eliteprospects.com/player/410534/louis-crevier,2023-2024,nhl,Louis Crevier,D,DEF
Brandon Biro (C/LW),Buffalo Sabres,5,2,0,2,0.40,0,0,https://www.eliteprospects.com/player/154069/brandon-biro,2023-2024,nhl,Brandon Biro,C/LW,FW
Adam Edström (C/W),New York Rangers,11,2,0,2,0.18,2,2,https://www.eliteprospects.com/player/349951/adam-edstrom,2023-2024,nhl,Adam Edström,C/W,FW
Vasili Ponomaryov (C/LW),Carolina Hurricanes,2,1,1,2,1.00,0,1,https://www.eliteprospects.com/player/448947/vasili-ponomaryov,2023-2024,nhl,Vasili Ponomaryov,C/LW,FW
Daniil Gushchin (LW/RW),San Jose Sharks,4,1,1,2,0.50,0,-2,https://www.eliteprospects.com/player/512924/daniil-gushchin,2023-2024,nhl,Daniil Gushchin,LW/RW,FW
Liam Öhgren (LW),Minnesota Wild,4,1,1,2,0.50,0,0,https://www.eliteprospects.com/player/535698/liam-ohgren,2023-2024,nhl,Liam Öhgren,LW,FW
Riley Tufte (LW/RW),Colorado Avalanche,5,1,1,2,0.40,2,-2,https://www.eliteprospects.com/player/291903/riley-tufte,2023-2024,nhl,Riley Tufte,LW/RW,FW
Chris Wagner (RW/C),Colorado Avalanche,13,1,1,2,0.15,9,3,https://www.eliteprospects.com/player/39429/chris-wagner,2023-2024,nhl,Chris Wagner,RW/C,FW
Carson Meyer (RW/LW),Columbus Blue Jackets,14,1,1,2,0.14,2,-2,https://www.eliteprospects.com/player/272540/carson-meyer,2023-2024,nhl,Carson Meyer,RW/LW,FW
Simon Edvinsson (D),Detroit Red Wings,16,1,1,2,0.13,4,0,https://www.eliteprospects.com/player/394730/simon-edvinsson,2023-2024,nhl,Simon Edvinsson,D,DEF
Matt Rempe (RW/C),New York Rangers,17,1,1,2,0.12,71,1,https://www.eliteprospects.com/player/476674/matt-rempe,2023-2024,nhl,Matt Rempe,RW/C,FW
Denis Guryanov (RW/LW),totals,18,1,1,2,0.11,0,4,https://www.eliteprospects.com/player/263964/denis-guryanov,2023-2024,nhl,Denis Guryanov,RW/LW,FW
Jiri Smejkal (LW/C),Ottawa Senators,20,1,1,2,0.10,4,-6,https://www.eliteprospects.com/player/159844/jiri-smejkal,2023-2024,nhl,Jiri Smejkal,LW/C,FW
Adam Erne (LW/RW),Edmonton Oilers,24,1,1,2,0.08,9,0,https://www.eliteprospects.com/player/90359/adam-erne,2023-2024,nhl,Adam Erne,LW/RW,FW
Logan Stanley (D),Winnipeg Jets,25,1,1,2,0.08,36,4,https://www.eliteprospects.com/player/240108/logan-stanley,2023-2024,nhl,Logan Stanley,D,DEF
Tyler Tucker (D),St. Louis Blues,26,1,1,2,0.08,42,1,https://www.eliteprospects.com/player/399243/tyler-tucker,2023-2024,nhl,Tyler Tucker,D,DEF
Lane Hutson (D),Montréal Canadiens,2,0,2,2,1.00,0,-2,https://www.eliteprospects.com/player/526227/lane-hutson,2023-2024,nhl,Lane Hutson,D,DEF
Kirby Dach (C),Montréal Canadiens,2,0,2,2,1.00,0,2,https://www.eliteprospects.com/player/268089/kirby-dach,2023-2024,nhl,Kirby Dach,C,FW
Milan Lucic (LW),Boston Bruins,4,0,2,2,0.50,2,-1,https://www.eliteprospects.com/player/11104/milan-lucic,2023-2024,nhl,Milan Lucic,LW,FW
Nicolas Petan (C/LW),Minnesota Wild,6,0,2,2,0.33,2,-2,https://www.eliteprospects.com/player/82305/nicolas-petan,2023-2024,nhl,Nicolas Petan,C/LW,FW
Matthew Highmore (C/W),Ottawa Senators,7,0,2,2,0.29,0,0,https://www.eliteprospects.com/player/130125/matthew-highmore,2023-2024,nhl,Matthew Highmore,C/W,FW
Collin Graf (RW/C),San Jose Sharks,7,0,2,2,0.29,0,-4,https://www.eliteprospects.com/player/201742/collin-graf,2023-2024,nhl,Collin Graf,RW/C,FW
Cole Koepke (LW/RW/RW),Tampa Bay Lightning,9,0,2,2,0.22,0,0,https://www.eliteprospects.com/player/300846/cole-koepke,2023-2024,nhl,Cole Koepke,LW/RW/RW,FW
Adam Beckman (LW),Minnesota Wild,11,0,2,2,0.18,12,-2,https://www.eliteprospects.com/player/291514/adam-beckman,2023-2024,nhl,Adam Beckman,LW,FW
Philip Broberg (D),Edmonton Oilers,12,0,2,2,0.17,0,-3,https://www.eliteprospects.com/player/349467/philip-broberg,2023-2024,nhl,Philip Broberg,D,DEF
Jake Christiansen (D),Columbus Blue Jackets,12,0,2,2,0.17,2,-5,https://www.eliteprospects.com/player/297920/jake-christiansen,2023-2024,nhl,Jake Christiansen,D,DEF
Santeri Hatakka (D),New Jersey Devils,12,0,2,2,0.17,4,5,https://www.eliteprospects.com/player/397011/santeri-hatakka,2023-2024,nhl,Santeri Hatakka,D,DEF
Ronnie Attard (D),Philadelphia Flyers,12,0,2,2,0.17,6,1,https://www.eliteprospects.com/player/284030/ronnie-attard,2023-2024,nhl,Ronnie Attard,D,DEF
Maxwell Crozier (D),Tampa Bay Lightning,13,0,2,2,0.15,7,-2,https://www.eliteprospects.com/player/281733/maxwell-crozier,2023-2024,nhl,Maxwell Crozier,D,DEF
Ian Mitchell (D),Boston Bruins,13,0,2,2,0.15,10,6,https://www.eliteprospects.com/player/201362/ian-mitchell,2023-2024,nhl,Ian Mitchell,D,DEF
Matt Benning (D),San Jose Sharks,14,0,2,2,0.14,14,-5,https://www.eliteprospects.com/player/29261/matt-benning,2023-2024,nhl,Matt Benning,D,DEF
Lukas Rousek (C/W),Buffalo Sabres,15,0,2,2,0.13,0,-1,https://www.eliteprospects.com/player/236358/lukas-rousek,2023-2024,nhl,Lukas Rousek,C/W,FW
Mikael Pyyhtiä (LW/C),Columbus Blue Jackets,17,0,2,2,0.12,0,-5,https://www.eliteprospects.com/player/470710/mikael-pyyhtia,2023-2024,nhl,Mikael Pyyhtiä,LW/C,FW
