player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,player_name,position,fw_def
Ben Hutton (D),Vegas Golden Knights,31,3,5,8,0.26,6,1,https://www.eliteprospects.com/player/78150/ben-hutton,2022-2023,nhl,Ben Hutton,D,DEF
Jacob Peterson (C),totals,12,2,6,8,0.67,4,-12,https://www.eliteprospects.com/player/313350/jacob-peterson,2022-2023,nhl,Jacob Peterson,C,FW
Anders Bjork (C/LW),totals,14,2,6,8,0.57,2,4,https://www.eliteprospects.com/player/183809/anders-bjork,2022-2023,nhl,Anders Bjork,C/LW,FW
Jack Drury (C),Carolina Hurricanes,38,2,6,8,0.21,14,3,https://www.eliteprospects.com/player/283916/jack-drury,2022-2023,nhl,Jack Drury,C,FW
Kevin Bahl (D),New Jersey Devils,42,2,6,8,0.19,35,4,https://www.eliteprospects.com/player/248583/kevin-bahl,2022-2023,nhl,Kevin Bahl,D,DEF
Jarred Tinordi (D),Chicago Blackhawks,44,2,6,8,0.18,40,-17,https://www.eliteprospects.com/player/20706/jarred-tinordi,2022-2023,nhl,Jarred Tinordi,D,DEF
Rasmus Asplund (C/W),totals,46,2,6,8,0.17,4,-6,https://www.eliteprospects.com/player/139616/rasmus-asplund,2022-2023,nhl,Rasmus Asplund,C/W,FW
Jayson Megna (C/RW),totals,55,2,6,8,0.15,6,-21,https://www.eliteprospects.com/player/46027/jayson-megna,2022-2023,nhl,Jayson Megna,C/RW,FW
Dylan Samberg (D),Winnipeg Jets,63,2,6,8,0.13,25,10,https://www.eliteprospects.com/player/201527/dylan-samberg,2022-2023,nhl,Dylan Samberg,D,DEF
Jack Johnson (D),totals,83,2,6,8,0.1,28,-15,https://www.eliteprospects.com/player/9205/jack-johnson,2022-2023,nhl,Jack Johnson,D,DEF
Ian Mitchell (D),Chicago Blackhawks,35,1,7,8,0.23,8,-8,https://www.eliteprospects.com/player/201362/ian-mitchell,2022-2023,nhl,Ian Mitchell,D,DEF
Gustav Lindström (D),Detroit Red Wings,36,1,7,8,0.22,20,-16,https://www.eliteprospects.com/player/212379/gustav-lindstrom,2022-2023,nhl,Gustav Lindström,D,DEF
Philip Broberg (D),Edmonton Oilers,46,1,7,8,0.17,2,6,https://www.eliteprospects.com/player/349467/philip-broberg,2022-2023,nhl,Philip Broberg,D,DEF
Nikita Zaitsev (D),totals,46,1,7,8,0.17,20,-9,https://www.eliteprospects.com/player/34773/nikita-zaitsev,2022-2023,nhl,Nikita Zaitsev,D,DEF
Riley Stillman (D),totals,50,1,7,8,0.16,36,-13,https://www.eliteprospects.com/player/252469/riley-stillman,2022-2023,nhl,Riley Stillman,D,DEF
Jacob MacDonald (D/LW),totals,58,1,7,8,0.14,23,-14,https://www.eliteprospects.com/player/60064/jacob-macdonald,2022-2023,nhl,Jacob MacDonald,D/LW,DEF
Erik Johnson (D),Colorado Avalanche,63,0,8,8,0.13,12,8,https://www.eliteprospects.com/player/9207/erik-johnson,2022-2023,nhl,Erik Johnson,D,DEF
Jakub Lauko (C/W),Boston Bruins,23,4,3,7,0.3,11,2,https://www.eliteprospects.com/player/273830/jakub-lauko,2022-2023,nhl,Jakub Lauko,C/W,FW
Vasili Podkolzin (RW/LW),Vancouver Canucks,39,4,3,7,0.18,9,-5,https://www.eliteprospects.com/player/512832/vasili-podkolzin,2022-2023,nhl,Vasili Podkolzin,RW/LW,FW
Josh Brown (D),Arizona Coyotes,68,4,3,7,0.1,87,-18,https://www.eliteprospects.com/player/82512/josh-brown,2022-2023,nhl,Josh Brown,D,DEF
Tyson Foerster (RW),Philadelphia Flyers,8,3,4,7,0.88,8,2,https://www.eliteprospects.com/player/201934/tyson-foerster,2022-2023,nhl,Tyson Foerster,RW,FW
Jakob Pelletier (LW/C),Calgary Flames,24,3,4,7,0.29,2,-5,https://www.eliteprospects.com/player/410525/jakob-pelletier,2022-2023,nhl,Jakob Pelletier,LW/C,FW
Nikita Alexandrov (C/LW),St. Louis Blues,28,3,4,7,0.25,8,0,https://www.eliteprospects.com/player/238111/nikita-alexandrov,2022-2023,nhl,Nikita Alexandrov,C/LW,FW
Filip Zadina (RW/LW),Detroit Red Wings,30,3,4,7,0.23,10,-5,https://www.eliteprospects.com/player/236471/filip-zadina,2022-2023,nhl,Filip Zadina,RW/LW,FW
Connor Mackey (D),totals,30,3,4,7,0.23,48,-4,https://www.eliteprospects.com/player/316315/connor-mackey,2022-2023,nhl,Connor Mackey,D,DEF
Jonah Gadjovich (LW),San Jose Sharks,35,3,4,7,0.2,57,-3,https://www.eliteprospects.com/player/252476/jonah-gadjovich,2022-2023,nhl,Jonah Gadjovich,LW,FW
Karson Kuhlman (RW),totals,47,3,4,7,0.15,8,-4,https://www.eliteprospects.com/player/118663/karson-kuhlman,2022-2023,nhl,Karson Kuhlman,RW,FW
Sam Carrick (C/RW),Anaheim Ducks,52,3,4,7,0.13,86,-17,https://www.eliteprospects.com/player/32716/sam-carrick,2022-2023,nhl,Sam Carrick,C/RW,FW
Robert Hägg (D),Detroit Red Wings,38,2,5,7,0.18,26,-5,https://www.eliteprospects.com/player/27397/robert-hagg,2022-2023,nhl,Robert Hägg,D,DEF
Cal Foote (D),totals,50,2,5,7,0.14,63,6,https://www.eliteprospects.com/player/247895/cal-foote,2022-2023,nhl,Cal Foote,D,DEF
Cole Guttman (C/RW),Chicago Blackhawks,14,4,2,6,0.43,2,1,https://www.eliteprospects.com/player/201449/cole-guttman,2022-2023,nhl,Cole Guttman,C/RW,FW
Reese Johnson (C/RW),Chicago Blackhawks,57,4,2,6,0.11,38,-15,https://www.eliteprospects.com/player/279121/reese-johnson,2022-2023,nhl,Reese Johnson,C/RW,FW
Lane Pederson (C/RW),totals,27,3,3,6,0.22,26,-1,https://www.eliteprospects.com/player/199918/lane-pederson,2022-2023,nhl,Lane Pederson,C/RW,FW
Luke Glendening (C/RW),Dallas Stars,70,3,3,6,0.09,50,-9,https://www.eliteprospects.com/player/38233/luke-glendening,2022-2023,nhl,Luke Glendening,C/RW,FW
Daniil Miromanov (D/RW),Vegas Golden Knights,14,2,4,6,0.43,2,-6,https://www.eliteprospects.com/player/289399/daniil-miromanov,2022-2023,nhl,Daniil Miromanov,D/RW,DEF
Logan Brown (C),St. Louis Blues,30,2,4,6,0.2,8,-4,https://www.eliteprospects.com/player/248391/logan-brown,2022-2023,nhl,Logan Brown,C,FW
Alex Goligoski (D),Minnesota Wild,46,2,4,6,0.13,16,-9,https://www.eliteprospects.com/player/9435/alex-goligoski,2022-2023,nhl,Alex Goligoski,D,DEF
Jakub Voráček (RW),totals,11,1,5,6,0.55,0,-7,https://www.eliteprospects.com/player/9285/jakub-voracek,2022-2023,nhl,Jakub Voráček,RW,FW
Jake Bean (D),Columbus Blue Jackets,14,1,5,6,0.43,6,-2,https://www.eliteprospects.com/player/199660/jake-bean,2022-2023,nhl,Jake Bean,D,DEF
Ben Harpur (D),New York Rangers,42,1,5,6,0.14,20,0,https://www.eliteprospects.com/player/144069/ben-harpur,2022-2023,nhl,Ben Harpur,D,DEF
Kurtis MacDermid (LW/D),Colorado Avalanche,44,1,5,6,0.14,55,-1,https://www.eliteprospects.com/player/98183/kurtis-macdermid,2022-2023,nhl,Kurtis MacDermid,LW/D,DEF
Niko Mikkola (D),totals,81,1,5,6,0.07,58,6,https://www.eliteprospects.com/player/94439/niko-mikkola,2022-2023,nhl,Niko Mikkola,D,DEF
David Gustafsson (C),Winnipeg Jets,46,0,6,6,0.13,6,2,https://www.eliteprospects.com/player/293796/david-gustafsson,2022-2023,nhl,David Gustafsson,C,FW
Colton White (D),Anaheim Ducks,46,0,6,6,0.13,8,-17,https://www.eliteprospects.com/player/204911/colton-white,2022-2023,nhl,Colton White,D,DEF
Chris Wideman (D),Montréal Canadiens,46,0,6,6,0.13,81,-6,https://www.eliteprospects.com/player/38081/chris-wideman,2022-2023,nhl,Chris Wideman,D,DEF
Anthony Richard (C/LW),Montréal Canadiens,13,3,2,5,0.38,6,2,https://www.eliteprospects.com/player/155661/anthony-richard,2022-2023,nhl,Anthony Richard,C/LW,FW
Rudolfs Balcers (LW/RW),totals,17,3,2,5,0.29,4,-1,https://www.eliteprospects.com/player/153652/rudolfs-balcers,2022-2023,nhl,Rudolfs Balcers,LW/RW,FW
Jansen Harkins (C/W),Winnipeg Jets,22,3,2,5,0.23,12,4,https://www.eliteprospects.com/player/160158/jansen-harkins,2022-2023,nhl,Jansen Harkins,C/W,FW
Austin Czarnik (C/RW),Detroit Red Wings,29,3,2,5,0.17,8,-4,https://www.eliteprospects.com/player/20707/austin-czarnik,2022-2023,nhl,Austin Czarnik,C/RW,FW
Curtis Lazar (C/W),totals,49,3,2,5,0.1,21,-6,https://www.eliteprospects.com/player/81116/curtis-lazar,2022-2023,nhl,Curtis Lazar,C/W,FW
Nick Robertson (LW/RW),Toronto Maple Leafs,15,2,3,5,0.33,0,2,https://www.eliteprospects.com/player/359539/nick-robertson,2022-2023,nhl,Nick Robertson,LW/RW,FW
Robert Bortuzzo (D),St. Louis Blues,43,2,3,5,0.12,29,9,https://www.eliteprospects.com/player/12524/robert-bortuzzo,2022-2023,nhl,Robert Bortuzzo,D,DEF
Kyle Burroughs (D),Vancouver Canucks,48,2,3,5,0.1,62,-4,https://www.eliteprospects.com/player/87758/kyle-burroughs,2022-2023,nhl,Kyle Burroughs,D,DEF
Matt Irwin (D),Washington Capitals,61,2,3,5,0.08,36,-8,https://www.eliteprospects.com/player/18745/matt-irwin,2022-2023,nhl,Matt Irwin,D,DEF
Tanner Pearson (LW/RW),Vancouver Canucks,14,1,4,5,0.36,21,-9,https://www.eliteprospects.com/player/75951/tanner-pearson,2022-2023,nhl,Tanner Pearson,LW/RW,FW
Isaak Phillips (D),Chicago Blackhawks,16,1,4,5,0.31,5,-10,https://www.eliteprospects.com/player/416750/isaak-phillips,2022-2023,nhl,Isaak Phillips,D,DEF
Zach Bogosian (D),Tampa Bay Lightning,46,1,4,5,0.11,42,-4,https://www.eliteprospects.com/player/14440/zach-bogosian,2022-2023,nhl,Zach Bogosian,D,DEF
Chad Ruhwedel (D),Pittsburgh Penguins,47,1,4,5,0.11,18,-4,https://www.eliteprospects.com/player/37927/chad-ruhwedel,2022-2023,nhl,Chad Ruhwedel,D,DEF
Alexander Alexeyev (D),Washington Capitals,32,0,5,5,0.16,4,-2,https://www.eliteprospects.com/player/333787/alexander-alexeyev,2022-2023,nhl,Alexander Alexeyev,D,DEF
Vincent Desharnais (D),Edmonton Oilers,36,0,5,5,0.14,31,15,https://www.eliteprospects.com/player/264690/vincent-desharnais,2022-2023,nhl,Vincent Desharnais,D,DEF
Brendan Smith (D),New Jersey Devils,60,0,5,5,0.08,63,3,https://www.eliteprospects.com/player/12506/brendan-smith,2022-2023,nhl,Brendan Smith,D,DEF
Patrik Nemeth (D),Arizona Coyotes,75,0,5,5,0.07,30,-7,https://www.eliteprospects.com/player/10383/patrik-nemeth,2022-2023,nhl,Patrik Nemeth,D,DEF
Ben Meyers (C/LW),Colorado Avalanche,39,4,0,4,0.1,6,-6,https://www.eliteprospects.com/player/300838/ben-meyers,2022-2023,nhl,Ben Meyers,C/LW,FW
Alexander Holtz (RW),New Jersey Devils,19,3,1,4,0.21,8,-6,https://www.eliteprospects.com/player/344808/alexander-holtz,2022-2023,nhl,Alexander Holtz,RW,FW
Robin Salo (D),New York Islanders,11,2,2,4,0.36,4,1,https://www.eliteprospects.com/player/197821/robin-salo,2022-2023,nhl,Robin Salo,D,DEF
Joe Snively (LW),Washington Capitals,12,2,2,4,0.33,0,3,https://www.eliteprospects.com/player/193445/joe-snively,2022-2023,nhl,Joe Snively,LW,FW
Zac Dalpe (C/RW),Florida Panthers,14,2,2,4,0.29,2,-4,https://www.eliteprospects.com/player/18240/zac-dalpe,2022-2023,nhl,Zac Dalpe,C/RW,FW
Matt Luff (RW/LW),Detroit Red Wings,19,2,2,4,0.21,0,-4,https://www.eliteprospects.com/player/238487/matt-luff,2022-2023,nhl,Matt Luff,RW/LW,FW
Tanner Laczynski (C),Philadelphia Flyers,32,2,2,4,0.13,2,-5,https://www.eliteprospects.com/player/234312/tanner-laczynski,2022-2023,nhl,Tanner Laczynski,C,FW
Michael McCarron (RW/C),Nashville Predators,32,2,2,4,0.13,24,-3,https://www.eliteprospects.com/player/135703/michael-mccarron,2022-2023,nhl,Michael McCarron,RW/C,FW
Ty Smith (D),Pittsburgh Penguins,9,1,3,4,0.44,4,3,https://www.eliteprospects.com/player/281814/ty-smith,2022-2023,nhl,Ty Smith,D,DEF
Matt Kiersted (D),Florida Panthers,20,1,3,4,0.2,6,4,https://www.eliteprospects.com/player/291904/matt-kiersted,2022-2023,nhl,Matt Kiersted,D,DEF
Jakub Zbořil (D),Boston Bruins,22,1,3,4,0.18,6,-1,https://www.eliteprospects.com/player/112379/jakub-zbo%C5%99il,2022-2023,nhl,Jakub Zbořil,D,DEF
Dennis Gilbert (D),Calgary Flames,23,1,3,4,0.17,27,0,https://www.eliteprospects.com/player/267396/dennis-gilbert,2022-2023,nhl,Dennis Gilbert,D,DEF
Tyler Tucker (D),St. Louis Blues,26,1,3,4,0.15,31,-9,https://www.eliteprospects.com/player/399243/tyler-tucker,2022-2023,nhl,Tyler Tucker,D,DEF
Fredrik Olofsson (LW/C),Dallas Stars,28,1,3,4,0.14,2,0,https://www.eliteprospects.com/player/195218/fredrik-olofsson,2022-2023,nhl,Fredrik Olofsson,LW/C,FW
Givani Smith (RW/LW),totals,36,1,3,4,0.11,72,-2,https://www.eliteprospects.com/player/252472/givani-smith,2022-2023,nhl,Givani Smith,RW/LW,FW
Parker Kelly (LW/C),Ottawa Senators,55,1,3,4,0.07,37,-9,https://www.eliteprospects.com/player/258162/parker-kelly,2022-2023,nhl,Parker Kelly,LW/C,FW
Yegor Zamula (D),Philadelphia Flyers,14,0,4,4,0.29,2,0,https://www.eliteprospects.com/player/398138/yegor-zamula,2022-2023,nhl,Yegor Zamula,D,DEF
Jesper Frödén (RW),Seattle Kraken,14,0,4,4,0.29,6,4,https://www.eliteprospects.com/player/89970/jesper-froden,2022-2023,nhl,Jesper Frödén,RW,FW
Nick Cicek (D),San Jose Sharks,16,0,4,4,0.25,15,-7,https://www.eliteprospects.com/player/296031/nick-cicek,2022-2023,nhl,Nick Cicek,D,DEF
Jake Christiansen (D),Columbus Blue Jackets,24,0,4,4,0.17,4,-7,https://www.eliteprospects.com/player/297920/jake-christiansen,2022-2023,nhl,Jake Christiansen,D,DEF
Kale Clague (D),Buffalo Sabres,33,0,4,4,0.12,24,-3,https://www.eliteprospects.com/player/108472/kale-clague,2022-2023,nhl,Kale Clague,D,DEF
Andreas Englund (D),totals,47,0,4,4,0.09,35,-1,https://www.eliteprospects.com/player/115148/andreas-englund,2022-2023,nhl,Andreas Englund,D,DEF
Nathan Beaulieu (D),Anaheim Ducks,52,0,4,4,0.08,39,-23,https://www.eliteprospects.com/player/37422/nathan-beaulieu,2022-2023,nhl,Nathan Beaulieu,D,DEF
Max Pacioretty (LW),Carolina Hurricanes,5,3,0,3,0.6,2,0,https://www.eliteprospects.com/player/12461/max-pacioretty,2022-2023,nhl,Max Pacioretty,LW,FW
Jordan Gross (D),Nashville Predators,15,3,0,3,0.2,2,-3,https://www.eliteprospects.com/player/118435/jordan-gross,2022-2023,nhl,Jordan Gross,D,DEF
Kieffer Bellows (LW),totals,28,3,0,3,0.11,6,-8,https://www.eliteprospects.com/player/247945/kieffer-bellows,2022-2023,nhl,Kieffer Bellows,LW,FW
Dryden Hunt (LW/RW),totals,37,3,0,3,0.08,24,-10,https://www.eliteprospects.com/player/84609/dryden-hunt,2022-2023,nhl,Dryden Hunt,LW/RW,FW
Justin Danforth (RW/C),Columbus Blue Jackets,6,2,1,3,0.5,4,-3,https://www.eliteprospects.com/player/76146/justin-danforth,2022-2023,nhl,Justin Danforth,RW/C,FW
Josh Norris (C/LW),Ottawa Senators,8,2,1,3,0.38,6,-1,https://www.eliteprospects.com/player/273954/josh-norris,2022-2023,nhl,Josh Norris,C/LW,FW
William Eklund (LW/C),San Jose Sharks,8,2,1,3,0.38,6,-5,https://www.eliteprospects.com/player/394719/william-eklund,2022-2023,nhl,William Eklund,LW/C,FW
Samuel Fagemo (LW/RW),Los Angeles Kings,9,2,1,3,0.33,0,-4,https://www.eliteprospects.com/player/288459/samuel-fagemo,2022-2023,nhl,Samuel Fagemo,LW/RW,FW
Michael Carcone (W/C),Arizona Coyotes,9,2,1,3,0.33,2,3,https://www.eliteprospects.com/player/265300/michael-carcone,2022-2023,nhl,Michael Carcone,W/C,FW
Aatu Räty (C/LW),totals,15,2,1,3,0.2,4,0,https://www.eliteprospects.com/player/467384/aatu-raty,2022-2023,nhl,Aatu Räty,C/LW,FW
Zach Sanford (LW/RW),Nashville Predators,16,2,1,3,0.19,4,-3,https://www.eliteprospects.com/player/242077/zach-sanford,2022-2023,nhl,Zach Sanford,LW/RW,FW
Samuel Bolduc (D),New York Islanders,17,2,1,3,0.18,2,5,https://www.eliteprospects.com/player/356985/samuel-bolduc,2022-2023,nhl,Samuel Bolduc,D,DEF
Andrew Agozzino (LW/C),San Jose Sharks,4,1,2,3,0.75,0,-1,https://www.eliteprospects.com/player/23816/andrew-agozzino,2022-2023,nhl,Andrew Agozzino,LW/C,FW
Charles Robinson (RW/C),Chicago Blackhawks,9,1,2,3,0.33,4,1,https://www.eliteprospects.com/player/76182/charles-robinson,2022-2023,nhl,Charles Robinson,RW/C,FW
Nicolas Petan (C/LW),Minnesota Wild,10,1,2,3,0.3,2,0,https://www.eliteprospects.com/player/82305/nicolas-petan,2022-2023,nhl,Nicolas Petan,C/LW,FW
Aleksi Heponiemi (C/W),Florida Panthers,10,1,2,3,0.3,2,-1,https://www.eliteprospects.com/player/284816/aleksi-heponiemi,2022-2023,nhl,Aleksi Heponiemi,C/W,FW
Philippe Myers (D),Tampa Bay Lightning,11,1,2,3,0.27,4,0,https://www.eliteprospects.com/player/223515/philippe-myers,2022-2023,nhl,Philippe Myers,D,DEF
Pavol Regenda (LW/RW),Anaheim Ducks,14,1,2,3,0.21,4,-3,https://www.eliteprospects.com/player/249755/pavol-regenda,2022-2023,nhl,Pavol Regenda,LW/RW,FW
Lawrence Pilut (D),Buffalo Sabres,17,1,2,3,0.18,0,-4,https://www.eliteprospects.com/player/84938/lawrence-pilut,2022-2023,nhl,Lawrence Pilut,D,DEF
Darren Raddysh (D),Tampa Bay Lightning,17,1,2,3,0.18,4,-4,https://www.eliteprospects.com/player/205556/darren-raddysh,2022-2023,nhl,Darren Raddysh,D,DEF
Filip Roos (D),Chicago Blackhawks,17,1,2,3,0.18,4,-5,https://www.eliteprospects.com/player/344180/filip-roos,2022-2023,nhl,Filip Roos,D,DEF
Guillaume Brisebois (D),Vancouver Canucks,17,1,2,3,0.18,6,-2,https://www.eliteprospects.com/player/213397/guillaume-brisebois,2022-2023,nhl,Guillaume Brisebois,D,DEF
Logan Stanley (D),Winnipeg Jets,19,1,2,3,0.16,21,-1,https://www.eliteprospects.com/player/240108/logan-stanley,2022-2023,nhl,Logan Stanley,D,DEF
Ryan Carpenter (C/RW),New York Rangers,22,1,2,3,0.14,10,-5,https://www.eliteprospects.com/player/46952/ryan-carpenter,2022-2023,nhl,Ryan Carpenter,C/RW,FW
Patric Hörnqvist (RW),Florida Panthers,22,1,2,3,0.14,13,-4,https://www.eliteprospects.com/player/3683/patric-hornqvist,2022-2023,nhl,Patric Hörnqvist,RW,FW
Mark Friedman (D),Pittsburgh Penguins,23,1,2,3,0.13,15,2,https://www.eliteprospects.com/player/107113/mark-friedman,2022-2023,nhl,Mark Friedman,D,DEF
Radim Simek (D),San Jose Sharks,44,1,2,3,0.07,29,-13,https://www.eliteprospects.com/player/160567/radim-simek,2022-2023,nhl,Radim Simek,D,DEF
Tim Berni (D),Columbus Blue Jackets,59,1,2,3,0.05,34,-26,https://www.eliteprospects.com/player/296565/tim-berni,2022-2023,nhl,Tim Berni,D,DEF
Akito Hirose (D),Vancouver Canucks,7,0,3,3,0.43,4,-1,https://www.eliteprospects.com/player/287310/akito-hirose,2022-2023,nhl,Akito Hirose,D,DEF
Wyatt Kaiser (D),Chicago Blackhawks,9,0,3,3,0.33,4,-4,https://www.eliteprospects.com/player/201852/wyatt-kaiser,2022-2023,nhl,Wyatt Kaiser,D,DEF
Michael Kesselring (D),Arizona Coyotes,9,0,3,3,0.33,6,-1,https://www.eliteprospects.com/player/375367/michael-kesselring,2022-2023,nhl,Michael Kesselring,D,DEF
Ryan Murray (D),Edmonton Oilers,13,0,3,3,0.23,4,-4,https://www.eliteprospects.com/player/41768/ryan-murray,2022-2023,nhl,Ryan Murray,D,DEF
Andreas Johnsson (LW/RW),totals,13,0,3,3,0.23,6,-6,https://www.eliteprospects.com/player/43991/andreas-johnsson,2022-2023,nhl,Andreas Johnsson,LW/RW,FW
Christian Wolanin (D),Vancouver Canucks,16,0,3,3,0.19,4,5,https://www.eliteprospects.com/player/188788/christian-wolanin,2022-2023,nhl,Christian Wolanin,D,DEF
Dylan Coghlan (D),Carolina Hurricanes,17,0,3,3,0.18,2,-1,https://www.eliteprospects.com/player/247901/dylan-coghlan,2022-2023,nhl,Dylan Coghlan,D,DEF
Grigori Denisenko (LW),Florida Panthers,18,0,3,3,0.17,4,-5,https://www.eliteprospects.com/player/312827/grigori-denisenko,2022-2023,nhl,Grigori Denisenko,LW,FW
Casey Fitzgerald (D),totals,27,0,3,3,0.11,4,-2,https://www.eliteprospects.com/player/177660/casey-fitzgerald,2022-2023,nhl,Casey Fitzgerald,D,DEF
John Hayden (RW/C),Seattle Kraken,7,2,0,2,0.29,7,2,https://www.eliteprospects.com/player/151828/john-hayden,2022-2023,nhl,John Hayden,RW/C,FW
Simon Edvinsson (D),Detroit Red Wings,9,2,0,2,0.22,12,-7,https://www.eliteprospects.com/player/394730/simon-edvinsson,2022-2023,nhl,Simon Edvinsson,D,DEF
Kyle Capobianco (D),Winnipeg Jets,14,2,0,2,0.14,6,1,https://www.eliteprospects.com/player/225186/kyle-capobianco,2022-2023,nhl,Kyle Capobianco,D,DEF
Zack Kassian (RW),Arizona Coyotes,51,2,0,2,0.04,50,-18,https://www.eliteprospects.com/player/15390/zack-kassian,2022-2023,nhl,Zack Kassian,RW,FW
Lukas Rousek (C/W),Buffalo Sabres,2,1,1,2,1,0,2,https://www.eliteprospects.com/player/236358/lukas-rousek,2022-2023,nhl,Lukas Rousek,C/W,FW
Daniil Gushchin (LW/RW),San Jose Sharks,2,1,1,2,1,0,-1,https://www.eliteprospects.com/player/512924/daniil-gushchin,2022-2023,nhl,Daniil Gushchin,LW/RW,FW
Luke Hughes (D),New Jersey Devils,2,1,1,2,1,0,0,https://www.eliteprospects.com/player/526979/luke-hughes,2022-2023,nhl,Luke Hughes,D,DEF
Yegor Sokolov (LW/RW/RW),Ottawa Senators,5,1,1,2,0.4,0,2,https://www.eliteprospects.com/player/375742/yegor-sokolov,2022-2023,nhl,Yegor Sokolov,LW/RW/RW,FW
Austin Wagner (LW/RW),Chicago Blackhawks,7,1,1,2,0.29,0,-2,https://www.eliteprospects.com/player/161117/austin-wagner,2022-2023,nhl,Austin Wagner,LW/RW,FW
Shane Wright (C),Seattle Kraken,8,1,1,2,0.25,2,4,https://www.eliteprospects.com/player/526239/shane-wright,2022-2023,nhl,Shane Wright,C,FW
Sammy Walker (C/RW),Minnesota Wild,9,1,1,2,0.22,0,-1,https://www.eliteprospects.com/player/300078/sammy-walker,2022-2023,nhl,Sammy Walker,C/RW,FW
Beck Malenstyn (LW/RW),Washington Capitals,9,1,1,2,0.22,2,0,https://www.eliteprospects.com/player/247477/beck-malenstyn,2022-2023,nhl,Beck Malenstyn,LW/RW,FW
Byron Froese (C),Vegas Golden Knights,9,1,1,2,0.22,4,0,https://www.eliteprospects.com/player/31081/byron-froese,2022-2023,nhl,Byron Froese,C,FW
Alexander Nylander (W/C),Pittsburgh Penguins,9,1,1,2,0.22,6,1,https://www.eliteprospects.com/player/212641/alexander-nylander,2022-2023,nhl,Alexander Nylander,W/C,FW
Jack Rathbone (D),Vancouver Canucks,11,1,1,2,0.18,2,-1,https://www.eliteprospects.com/player/311766/jack-rathbone,2022-2023,nhl,Jack Rathbone,D,DEF
Jordie Benn (D),Toronto Maple Leafs,12,1,1,2,0.17,12,-1,https://www.eliteprospects.com/player/19742/jordie-benn,2022-2023,nhl,Jordie Benn,D,DEF
Zac Jones (D),New York Rangers,16,1,1,2,0.13,4,-2,https://www.eliteprospects.com/player/364649/zac-jones,2022-2023,nhl,Zac Jones,D,DEF
Jonny Brodzinski (C/RW),New York Rangers,17,1,1,2,0.12,8,3,https://www.eliteprospects.com/player/108294/jonny-brodzinski,2022-2023,nhl,Jonny Brodzinski,C/RW,FW
Marco Scandella (D),St. Louis Blues,20,1,1,2,0.1,6,2,https://www.eliteprospects.com/player/17520/marco-scandella,2022-2023,nhl,Marco Scandella,D,DEF
Nick Abruzzese (LW/C),Toronto Maple Leafs,2,0,2,2,1,0,1,https://www.eliteprospects.com/player/201476/nick-abruzzese,2022-2023,nhl,Nick Abruzzese,LW/C,FW
Gabriel Carlsson (D),Washington Capitals,6,0,2,2,0.33,0,-1,https://www.eliteprospects.com/player/187919/gabriel-carlsson,2022-2023,nhl,Gabriel Carlsson,D,DEF
Mac Hollowell (D),Toronto Maple Leafs,6,0,2,2,0.33,2,3,https://www.eliteprospects.com/player/267652/mac-hollowell,2022-2023,nhl,Mac Hollowell,D,DEF
Thomas Harley (D),Dallas Stars,6,0,2,2,0.33,2,5,https://www.eliteprospects.com/player/465160/thomas-harley,2022-2023,nhl,Thomas Harley,D,DEF
Thomas Bordeleau (C/LW),San Jose Sharks,8,0,2,2,0.25,0,-3,https://www.eliteprospects.com/player/296636/thomas-bordeleau,2022-2023,nhl,Thomas Bordeleau,C/LW,FW
Henry Thrun (D),San Jose Sharks,8,0,2,2,0.25,0,-3,https://www.eliteprospects.com/player/445218/henry-thrun,2022-2023,nhl,Henry Thrun,D,DEF
Tyler Kleven (D),Ottawa Senators,8,0,2,2,0.25,2,-1,https://www.eliteprospects.com/player/536644/tyler-kleven,2022-2023,nhl,Tyler Kleven,D,DEF
Spencer Stastney (D),Nashville Predators,8,0,2,2,0.25,2,5,https://www.eliteprospects.com/player/283918/spencer-stastney,2022-2023,nhl,Spencer Stastney,D,DEF
Otto Koivula (LW/C),New York Islanders,8,0,2,2,0.25,4,1,https://www.eliteprospects.com/player/241338/otto-koivula,2022-2023,nhl,Otto Koivula,LW/C,FW
Derrick Pouliot (D),San Jose Sharks,8,0,2,2,0.25,6,-1,https://www.eliteprospects.com/player/59741/derrick-pouliot,2022-2023,nhl,Derrick Pouliot,D,DEF
Brandt Clarke (D),Los Angeles Kings,9,0,2,2,0.22,6,-1,https://www.eliteprospects.com/player/336887/brandt-clarke,2022-2023,nhl,Brandt Clarke,D,DEF
Kaedan Korczak (D),Vegas Golden Knights,10,0,2,2,0.2,0,-3,https://www.eliteprospects.com/player/295911/kaedan-korczak,2022-2023,nhl,Kaedan Korczak,D,DEF
Brayden Pachal (D),Vegas Golden Knights,10,0,2,2,0.2,8,2,https://www.eliteprospects.com/player/201561/brayden-pachal,2022-2023,nhl,Brayden Pachal,D,DEF
Victor Mete (D),Toronto Maple Leafs,11,0,2,2,0.18,4,3,https://www.eliteprospects.com/player/232703/victor-mete,2022-2023,nhl,Victor Mete,D,DEF
Hunter McKown (C/RW),Columbus Blue Jackets,12,0,2,2,0.17,8,-4,https://www.eliteprospects.com/player/417327/hunter-mckown,2022-2023,nhl,Hunter McKown,C/RW,FW
