player_name,player_pos,player_link_official,player_link_ep,player_image
Nik Antropov,C,https://www.nhl.com/player/8467353,https://www.eliteprospects.com/player/8657/nikolai-antropov,https://assets.nhle.com/mugs/nhl/20112012/WPG/8467353.png
Toby Enstrom,D,https://www.nhl.com/player/8470828,https://www.eliteprospects.com/player/594/tobias-enstrom,https://assets.nhle.com/mugs/nhl/20112012/WPG/8470828.png
Zach Bogosian,D,https://www.nhl.com/player/8474567,https://www.eliteprospects.com/player/14440/zach-bogosian,https://assets.nhle.com/mugs/nhl/20112012/WPG/8474567.png
Tim Stapleton,C,https://www.nhl.com/player/8472379,https://www.eliteprospects.com/player/9709/tim-stapleton,https://assets.nhle.com/mugs/nhl/20112012/WPG/8472379.png
Jim Slater,C,https://www.nhl.com/player/8470289,https://www.eliteprospects.com/player/8562/jim-slater,https://assets.nhle.com/mugs/nhl/20112012/WPG/8470289.png
Antti Miettinen,RW,https://www.nhl.com/player/8468704,https://www.eliteprospects.com/player/2698/antti-miettinen,https://assets.nhle.com/mugs/nhl/20112012/WPG/8468704.png
Spencer Machacek,RW,https://www.nhl.com/player/8474146,https://www.eliteprospects.com/player/12505/spencer-machacek,https://assets.nhle.com/mugs/nhl/20112012/WPG/8474146.png
Brett MacLean,LW,https://www.nhl.com/player/8474050,https://www.eliteprospects.com/player/11108/brett-maclean,https://assets.nhle.com/mugs/nhl/20112012/WPG/8474050.png
Mark Scheifele,C,https://www.nhl.com/player/8476460,https://www.eliteprospects.com/player/75379/mark-scheifele,https://assets.nhle.com/mugs/nhl/20112012/WPG/8476460.png
Derek Meech,D,https://www.nhl.com/player/8470061,https://www.eliteprospects.com/player/9506/derek-meech,https://assets.nhle.com/mugs/nhl/20112012/WPG/8470061.png
Carl Klingberg,LW,https://www.nhl.com/player/8475159,https://www.eliteprospects.com/player/9791/carl-klingberg,https://assets.nhle.com/mugs/nhl/20112012/WPG/8475159.png
Aaron Gagnon,C,https://www.nhl.com/player/8471451,https://www.eliteprospects.com/player/9498/aaron-gagnon,https://assets.nhle.com/mugs/nhl/20112012/WPG/8471451.png
Kenndal McArdle,LW,https://www.nhl.com/player/8471694,https://www.eliteprospects.com/player/10440/kenndal-mcardle,https://assets.nhle.com/mugs/nhl/20112012/WPG/8471694.png
Arturs Kulda,D,https://www.nhl.com/player/8473459,https://www.eliteprospects.com/player/11357/arturs-kulda,https://assets.nhle.com/mugs/nhl/20112012/WPG/8473459.png
Patrice Cormier,C,https://www.nhl.com/player/8474616,https://www.eliteprospects.com/player/19042/patrice-cormier,https://assets.nhle.com/mugs/nhl/20112012/WPG/8474616.png
James Wright,C,https://www.nhl.com/player/8474674,https://www.eliteprospects.com/player/18595/james-wright,https://assets.nhle.com/mugs/nhl/20122013/WPG/8474674.png
Eric O'Dell,C,https://www.nhl.com/player/8474603,https://www.eliteprospects.com/player/17515/eric-o-dell,https://assets.nhle.com/mugs/nhl/20132014/WPG/8474603.png
Keaton Ellerby,D,https://www.nhl.com/player/8474184,https://www.eliteprospects.com/player/9333/keaton-ellerby,https://assets.nhle.com/mugs/nhl/20132014/WPG/8474184.png
John Albert,C,https://www.nhl.com/player/8474012,https://www.eliteprospects.com/player/11462/john-albert,https://assets.nhle.com/mugs/nhl/20132014/WPG/8474012.png
Julian Melchiori,D,https://www.nhl.com/player/8475815,https://www.eliteprospects.com/player/73778/julian-melchiori,https://assets.nhle.com/mugs/nhl/20132014/WPG/8475815.png
Adam Lowry,C,https://www.nhl.com/player/8476392,https://www.eliteprospects.com/player/45633/adam-lowry,https://assets.nhle.com/mugs/nhl/20142015/WPG/8476392.png
Andrew Copp,C,https://www.nhl.com/player/8477429,https://www.eliteprospects.com/player/101962/andrew-copp,https://assets.nhle.com/mugs/nhl/20142015/WPG/8477429.png
Nikolaj Ehlers,LW,https://www.nhl.com/player/8477940,https://www.eliteprospects.com/player/66581/nikolaj-ehlers,https://assets.nhle.com/mugs/nhl/20152016/WPG/8477940.png
Scott Kosmachuk,RW,https://www.nhl.com/player/8476910,https://www.eliteprospects.com/player/91265/scott-kosmachuk,https://assets.nhle.com/mugs/nhl/20152016/WPG/8476910.png
JC Lipon,RW,https://www.nhl.com/player/8477076,https://www.eliteprospects.com/player/45487/jc-lipon,https://assets.nhle.com/mugs/nhl/20152016/WPG/8477076.png
Josh Morrissey,D,https://www.nhl.com/player/8477504,https://www.eliteprospects.com/player/62293/josh-morrissey,https://assets.nhle.com/mugs/nhl/20152016/WPG/8477504.png
Brandon Tanev,LW,https://www.nhl.com/player/8479293,https://www.eliteprospects.com/player/96475/brandon-tanev,https://assets.nhle.com/mugs/nhl/20152016/WPG/8479293.png
Kyle Connor,LW,https://www.nhl.com/player/8478398,https://www.eliteprospects.com/player/177671/kyle-connor,https://assets.nhle.com/mugs/nhl/20162017/WPG/8478398.png
Quinton Howden,C,https://www.nhl.com/player/8475769,https://www.eliteprospects.com/player/31281/quinton-howden,https://assets.nhle.com/mugs/nhl/20162017/WPG/8475769.png
Nelson Nogier,D,https://www.nhl.com/player/8478031,https://www.eliteprospects.com/player/120646/nelson-nogier,https://assets.nhle.com/mugs/nhl/20162017/WPG/8478031.png
Mason Appleton,C,https://www.nhl.com/player/8478891,https://www.eliteprospects.com/player/266919/mason-appleton,https://assets.nhle.com/mugs/nhl/20182019/WPG/8478891.png
Kristian Vesalainen,LW,https://www.nhl.com/player/8480005,https://www.eliteprospects.com/player/222125/kristian-vesalainen,https://assets.nhle.com/mugs/nhl/20182019/WPG/8480005.png
Neal Pionk,D,https://www.nhl.com/player/8480145,https://www.eliteprospects.com/player/196583/neal-pionk,https://assets.nhle.com/mugs/nhl/20192020/WPG/8480145.png
Anthony Bitetto,D,https://www.nhl.com/player/8475868,https://www.eliteprospects.com/player/37758/anthony-bitetto,https://assets.nhle.com/mugs/nhl/20192020/WPG/8475868.png
Ville Heinola,D,https://www.nhl.com/player/8481572,https://www.eliteprospects.com/player/428795/ville-heinola,https://assets.nhle.com/mugs/nhl/20192020/WPG/8481572.png
David Gustafsson,C,https://www.nhl.com/player/8481019,https://www.eliteprospects.com/player/293796/david-gustafsson,https://assets.nhle.com/mugs/nhl/20192020/WPG/8481019.png
CJ Suess,LW,https://www.nhl.com/player/8478058,https://www.eliteprospects.com/player/195507/c.j.-suess,https://assets.nhle.com/mugs/nhl/20192020/WPG/8478058.png
Andrei Chibisov,RW,https://www.nhl.com/player/8481642,https://www.eliteprospects.com/player/192313/andrei-chibisov,https://assets.nhle.com/mugs/nhl/20192020/WPG/8481642.png
Dylan DeMelo,D,https://www.nhl.com/player/8476331,https://www.eliteprospects.com/player/45603/dylan-demelo,https://assets.nhle.com/mugs/nhl/20192020/WPG/8476331.png
Logan Stanley,D,https://www.nhl.com/player/8479378,https://www.eliteprospects.com/player/240108/logan-stanley,https://assets.nhle.com/mugs/nhl/20202021/WPG/8479378.png
Evgeny Svechnikov,LW,https://www.nhl.com/player/8478431,https://www.eliteprospects.com/player/168679/yevgeni-svechnikov,https://assets.nhle.com/mugs/nhl/20212022/WPG/8478431.png
Cole Perfetti,C,https://www.nhl.com/player/8482149,https://www.eliteprospects.com/player/201940/cole-perfetti,https://assets.nhle.com/mugs/nhl/20212022/WPG/8482149.png
Dylan Samberg,D,https://www.nhl.com/player/8480049,https://www.eliteprospects.com/player/201527/dylan-samberg,https://assets.nhle.com/mugs/nhl/20212022/WPG/8480049.png
Morgan Barron,C,https://www.nhl.com/player/8480289,https://www.eliteprospects.com/player/195024/morgan-barron,https://assets.nhle.com/mugs/nhl/20212022/WPG/8480289.png
Kristian Reichel,C,https://www.nhl.com/player/8480443,https://www.eliteprospects.com/player/167519/kristian-reichel,https://assets.nhle.com/mugs/nhl/20212022/WPG/8480443.png
Michael Eyssimont,C,https://www.nhl.com/player/8479591,https://www.eliteprospects.com/player/196603/michael-eyssimont,https://assets.nhle.com/mugs/nhl/20212022/WPG/8479591.png
Jeff Malott,LW,https://www.nhl.com/player/8482408,https://www.eliteprospects.com/player/266305/jeff-malott,https://assets.nhle.com/mugs/nhl/20212022/WPG/8482408.png
Kyle Capobianco,D,https://www.nhl.com/player/8478476,https://www.eliteprospects.com/player/225186/kyle-capobianco,https://assets.nhle.com/mugs/nhl/20222023/WPG/8478476.png
Gabriel Vilardi,C,https://www.nhl.com/player/8480014,https://www.eliteprospects.com/player/286867/gabriel-vilardi,https://assets.nhle.com/mugs/nhl/20232024/WPG/8480014.png
Alex Iafallo,LW,https://www.nhl.com/player/8480113,https://www.eliteprospects.com/player/121859/alex-iafallo,https://assets.nhle.com/mugs/nhl/20232024/WPG/8480113.png
Nikita Chibrikov,RW,https://www.nhl.com/player/8482787,https://www.eliteprospects.com/player/527467/nikita-chibrikov,https://assets.nhle.com/mugs/nhl/20232024/WPG/8482787.png
Brad Lambert,C,https://www.nhl.com/player/8483471,https://www.eliteprospects.com/player/414961/brad-lambert,https://assets.nhle.com/mugs/nhl/20232024/WPG/8483471.png
Rasmus Kupari,C,https://www.nhl.com/player/8480845,https://www.eliteprospects.com/player/319079/rasmus-kupari,https://assets.nhle.com/mugs/nhl/20232024/WPG/8480845.png
Parker Ford,C,https://www.nhl.com/player/8484135,https://www.eliteprospects.com/player/394933/parker-ford,https://assets.nhle.com/mugs/nhl/20242025/WPG/8484135.png
Jaret Anderson-Dolan,C,https://www.nhl.com/player/8479994,https://www.eliteprospects.com/player/278859/jaret-anderson-dolan,https://assets.nhle.com/mugs/nhl/20242025/WPG/8479994.png
Ziggy Palffy,RW,https://www.nhl.com/player/8458540,https://www.eliteprospects.com/player/12627/zigmund-palffy,https://assets.nhle.com/mugs/nhl/20002001/LAK/8458540.png
Luc Robitaille,LW,https://www.nhl.com/player/8450941,https://www.eliteprospects.com/player/21334/luc-robitaille,https://assets.nhle.com/mugs/nhl/20002001/LAK/8450941.png
Nelson Emerson,RW,https://www.nhl.com/player/8446675,https://www.eliteprospects.com/player/21569/nelson-emerson,https://assets.nhle.com/mugs/nhl/20002001/LAK/8446675.png
Kelly Buchberger,RW,https://www.nhl.com/player/8445733,https://www.eliteprospects.com/player/62762/kelly-buchberger,https://assets.nhle.com/mugs/nhl/20002001/LAK/8445733.png
Mattias Norstrom,D,https://www.nhl.com/player/8458984,https://www.eliteprospects.com/player/750/mattias-norstrom,https://assets.nhle.com/mugs/nhl/20002001/LAK/8458984.png
Jere Karalahti,D,https://www.nhl.com/player/8459569,https://www.eliteprospects.com/player/3317/jere-karalahti,https://assets.nhle.com/mugs/nhl/20002001/LAK/8459569.png
Philippe Boucher,D,https://www.nhl.com/player/8458527,https://www.eliteprospects.com/player/9087/philippe-boucher,https://assets.nhle.com/mugs/nhl/20002001/LAK/8458527.png
Stu Grimson,LW,https://www.nhl.com/player/8447386,https://www.eliteprospects.com/player/43441/stu-grimson,https://assets.nhle.com/mugs/nhl/20002001/LAK/8447386.png
John Thomas,RW,https://www.nhl.com/player/8458208,https://www.eliteprospects.com/player/68483/scott-thomas,https://assets.nhle.com/mugs/nhl/20002001/LAK/8458208.png
Tomas Vlasak,C,https://www.nhl.com/player/8459543,https://www.eliteprospects.com/player/10455/tomas-vlasak,https://assets.nhle.com/mugs/nhl/20002001/LAK/8459543.png
Aki Berg,D,https://www.nhl.com/player/8462034,https://www.eliteprospects.com/player/2667/aki-berg,https://assets.nhle.com/mugs/nhl/20002001/LAK/8462034.png
Brad Chartrand,RW,https://www.nhl.com/player/8467682,https://www.eliteprospects.com/player/38317/brad-chartrand,https://assets.nhle.com/mugs/nhl/20002001/LAK/8467682.png
Jaroslav Bednar,C,https://www.nhl.com/player/8469502,https://www.eliteprospects.com/player/10863/jaroslav-bednar,https://assets.nhle.com/mugs/nhl/20012002/LAK/8469502.png
Jason Holland,D,https://www.nhl.com/player/8460529,https://www.eliteprospects.com/player/12765/jason-holland,https://assets.nhle.com/mugs/nhl/20012002/LAK/8460529.png
Ryan Flinn,LW,https://www.nhl.com/player/8467461,https://www.eliteprospects.com/player/11475/ryan-flinn,https://assets.nhle.com/mugs/nhl/20012002/LAK/8467461.png
Alex Frolov,LW,https://www.nhl.com/player/8468500,https://www.eliteprospects.com/player/8591/alexander-frolov,https://assets.nhle.com/mugs/nhl/20022003/LAK/8468500.png
Jared Aulin,C,https://www.nhl.com/player/8468527,https://www.eliteprospects.com/player/9521/jared-aulin,https://assets.nhle.com/mugs/nhl/20022003/LAK/8468527.png
Sean Avery,LW,https://www.nhl.com/player/8468224,https://www.eliteprospects.com/player/8720/sean-avery,https://assets.nhle.com/mugs/nhl/20022003/LAK/8468224.png
Tomas Zizka,D,https://www.nhl.com/player/8467499,https://www.eliteprospects.com/player/15710/tomas-zizka,https://assets.nhle.com/mugs/nhl/20022003/LAK/8467499.png
Chris Schmidt,C,https://www.nhl.com/player/8460599,https://www.eliteprospects.com/player/13963/chris-schmidt,https://assets.nhle.com/mugs/nhl/20022003/LAK/8460599.png
Jerred Smithson,C,https://www.nhl.com/player/8468162,https://www.eliteprospects.com/player/8886/jerred-smithson,https://assets.nhle.com/mugs/nhl/20022003/LAK/8468162.png
Pavel Rosa,RW,https://www.nhl.com/player/8462078,https://www.eliteprospects.com/player/7286/pavel-rosa,https://assets.nhle.com/mugs/nhl/20022003/LAK/8462078.png
Maxim Kuznetsov,D,https://www.nhl.com/player/8462056,https://www.eliteprospects.com/player/20554/maxim-kuznetsov,https://assets.nhle.com/mugs/nhl/20022003/LAK/8462056.png
Scott Barney,C,https://www.nhl.com/player/8466164,https://www.eliteprospects.com/player/9687/scott-barney,https://assets.nhle.com/mugs/nhl/20022003/LAK/8466164.png
Martin Straka,C,https://www.nhl.com/player/8458955,https://www.eliteprospects.com/player/8689/martin-straka,https://assets.nhle.com/mugs/nhl/20032004/LAK/8458955.png
Esa Pirnes,C,https://www.nhl.com/player/8470766,https://www.eliteprospects.com/player/2713/esa-pirnes,https://assets.nhle.com/mugs/nhl/20032004/LAK/8470766.png
John Tripp,RW,https://www.nhl.com/player/8462103,https://www.eliteprospects.com/player/13517/john-tripp,https://assets.nhle.com/mugs/nhl/20032004/LAK/8462103.png
Dustin Brown,RW,https://www.nhl.com/player/8470606,https://www.eliteprospects.com/player/9099/dustin-brown,https://assets.nhle.com/mugs/nhl/20032004/LAK/8470606.png
Martin Strbak,D,https://www.nhl.com/player/8459645,https://www.eliteprospects.com/player/9177/martin-strbak,https://assets.nhle.com/mugs/nhl/20032004/LAK/8459645.png
Jeff Giuliano,LW,https://www.nhl.com/player/8470001,https://www.eliteprospects.com/player/12590/jeff-giuliano,https://assets.nhle.com/mugs/nhl/20052006/LAK/8470001.png
Petr Kanko,RW,https://www.nhl.com/player/8470055,https://www.eliteprospects.com/player/9607/petr-kanko,https://assets.nhle.com/mugs/nhl/20052006/LAK/8470055.png
Konstantin Pushkarev,RW,https://www.nhl.com/player/8470637,https://www.eliteprospects.com/player/9657/konstantin-pushkaryov,https://assets.nhle.com/mugs/nhl/20052006/LAK/8470637.png
Matt Ryan,C,https://www.nhl.com/player/8471524,https://www.eliteprospects.com/player/14334/matt-ryan,https://assets.nhle.com/mugs/nhl/20052006/LAK/8471524.png
Richard Petiot,D,https://www.nhl.com/player/8469564,https://www.eliteprospects.com/player/13419/richard-petiot,https://assets.nhle.com/mugs/nhl/20052006/LAK/8469564.png
Connor James,LW,https://www.nhl.com/player/8470295,https://www.eliteprospects.com/player/11813/connor-james,https://assets.nhle.com/mugs/nhl/20052006/LAK/8470295.png
Anze Kopitar,C,https://www.nhl.com/player/8471685,https://www.eliteprospects.com/player/4233/anze-kopitar,https://assets.nhle.com/mugs/nhl/20062007/LAK/8471685.png
Scott Thornton,LW,https://www.nhl.com/player/8451972,https://www.eliteprospects.com/player/5638/scott-thornton,https://assets.nhle.com/mugs/nhl/20062007/LAK/8451972.png
John Zeiler,RW,https://www.nhl.com/player/8470113,https://www.eliteprospects.com/player/11012/john-zeiler,https://assets.nhle.com/mugs/nhl/20062007/LAK/8470113.png
Alyn McCauley,C,https://www.nhl.com/player/8462105,https://www.eliteprospects.com/player/8974/alyn-mccauley,https://assets.nhle.com/mugs/nhl/20062007/LAK/8462105.png
Shay Stephenson,LW,https://www.nhl.com/player/8469720,https://www.eliteprospects.com/player/4344/shay-stephenson,https://assets.nhle.com/mugs/nhl/20062007/LAK/8469720.png
Lauri Tukonen,RW,https://www.nhl.com/player/8471224,https://www.eliteprospects.com/player/3199/lauri-tukonen,https://assets.nhle.com/mugs/nhl/20062007/LAK/8471224.png
Gabe Gauthier,LW,https://www.nhl.com/player/8473644,https://www.eliteprospects.com/player/11013/gabe-gauthier,https://assets.nhle.com/mugs/nhl/20062007/LAK/8473644.png
Teddy Purcell,LW,https://www.nhl.com/player/8473962,https://www.eliteprospects.com/player/14179/teddy-purcell,https://assets.nhle.com/mugs/nhl/20072008/LAK/8473962.png
Matt Ellis,LW,https://www.nhl.com/player/8470018,https://www.eliteprospects.com/player/10998/matt-ellis,https://assets.nhle.com/mugs/nhl/20072008/LAK/8470018.png
Brady Murray,LW,https://www.nhl.com/player/8470744,https://www.eliteprospects.com/player/9440/brady-murray,https://assets.nhle.com/mugs/nhl/20072008/LAK/8470744.png
Jarret Stoll,C,https://www.nhl.com/player/8468526,https://www.eliteprospects.com/player/8895/jarret-stoll,https://assets.nhle.com/mugs/nhl/20082009/LAK/8468526.png
Drew Doughty,D,https://www.nhl.com/player/8474563,https://www.eliteprospects.com/player/10430/drew-doughty,https://assets.nhle.com/mugs/nhl/20082009/LAK/8474563.png
Oscar Moller,RW,https://www.nhl.com/player/8474114,https://www.eliteprospects.com/player/5504/oscar-moller,https://assets.nhle.com/mugs/nhl/20082009/LAK/8474114.png
Matt Greene,D,https://www.nhl.com/player/8470121,https://www.eliteprospects.com/player/9170/matt-greene,https://assets.nhle.com/mugs/nhl/20082009/LAK/8470121.png
Scott Parse,LW,https://www.nhl.com/player/8471386,https://www.eliteprospects.com/player/11414/scott-parse,https://assets.nhle.com/mugs/nhl/20092010/LAK/8471386.png
Rob Scuderi,D,https://www.nhl.com/player/8467452,https://www.eliteprospects.com/player/8878/rob-scuderi,https://assets.nhle.com/mugs/nhl/20092010/LAK/8467452.png
Brandon Segal,RW,https://www.nhl.com/player/8469755,https://www.eliteprospects.com/player/14081/brandon-segal,https://assets.nhle.com/mugs/nhl/20092010/LAK/8469755.png
Rich Clune,LW,https://www.nhl.com/player/8471733,https://www.eliteprospects.com/player/9364/rich-clune,https://assets.nhle.com/mugs/nhl/20092010/LAK/8471733.png
Corey Elkins,C,https://www.nhl.com/player/8475086,https://www.eliteprospects.com/player/18743/corey-elkins,https://assets.nhle.com/mugs/nhl/20092010/LAK/8475086.png
Jake Muzzin,D,https://www.nhl.com/player/8474162,https://www.eliteprospects.com/player/13614/jake-muzzin,https://assets.nhle.com/mugs/nhl/20102011/LAK/8474162.png
Slava Voynov,D,https://www.nhl.com/player/8474594,https://www.eliteprospects.com/player/10627/vyacheslav-voynov,https://assets.nhle.com/mugs/nhl/20112012/LAK/8474594.png
Andrew Campbell,D,https://www.nhl.com/player/8474638,https://www.eliteprospects.com/player/19222/andrew-campbell,https://assets.nhle.com/mugs/nhl/20132014/LAK/8474638.png
Michael Mersch,LW,https://www.nhl.com/player/8476352,https://www.eliteprospects.com/player/20721/michael-mersch,https://assets.nhle.com/mugs/nhl/20152016/LAK/8476352.png
Kevin Gravel,D,https://www.nhl.com/player/8475857,https://www.eliteprospects.com/player/35674/kevin-gravel,https://assets.nhle.com/mugs/nhl/20152016/LAK/8475857.png
Adrian Kempe,RW,https://www.nhl.com/player/8477960,https://www.eliteprospects.com/player/86313/adrian-kempe,https://assets.nhle.com/mugs/nhl/20162017/LAK/8477960.png
Jonny Brodzinski,C,https://www.nhl.com/player/8477380,https://www.eliteprospects.com/player/108294/jonny-brodzinski,https://assets.nhle.com/mugs/nhl/20162017/LAK/8477380.png
Daniel Brickley,D,https://www.nhl.com/player/8480771,https://www.eliteprospects.com/player/216251/daniel-brickley,https://assets.nhle.com/mugs/nhl/20172018/LAK/8480771.png
Andrew Crescenzi,C,https://www.nhl.com/player/8476020,https://www.eliteprospects.com/player/44663/andrew-crescenzi,https://assets.nhle.com/mugs/nhl/20172018/LAK/8476020.png
Justin Auger,RW,https://www.nhl.com/player/8477428,https://www.eliteprospects.com/player/117322/justin-auger,https://assets.nhle.com/mugs/nhl/20172018/LAK/8477428.png
Matt Luff,RW,https://www.nhl.com/player/8479644,https://www.eliteprospects.com/player/238487/matt-luff,https://assets.nhle.com/mugs/nhl/20182019/LAK/8479644.png
Carl Grundstrom,RW,https://www.nhl.com/player/8479336,https://www.eliteprospects.com/player/113516/carl-grundstrom,https://assets.nhle.com/mugs/nhl/20182019/LAK/8479336.png
Blake Lizotte,C,https://www.nhl.com/player/8481481,https://www.eliteprospects.com/player/321198/blake-lizotte,https://assets.nhle.com/mugs/nhl/20182019/LAK/8481481.png
Nikolai Prokhorkin,LW,https://www.nhl.com/player/8476947,https://www.eliteprospects.com/player/93769/nikolai-prokhorkin,https://assets.nhle.com/mugs/nhl/20192020/LAK/8476947.png
Trevor Moore,LW,https://www.nhl.com/player/8479675,https://www.eliteprospects.com/player/87846/trevor-moore,https://assets.nhle.com/mugs/nhl/20192020/LAK/8479675.png
Mikey Anderson,D,https://www.nhl.com/player/8479998,https://www.eliteprospects.com/player/201512/mikey-anderson,https://assets.nhle.com/mugs/nhl/20192020/LAK/8479998.png
Lias Andersson,C,https://www.nhl.com/player/8480072,https://www.eliteprospects.com/player/214318/lias-andersson,https://assets.nhle.com/mugs/nhl/20202021/LAK/8480072.png
Arthur Kaliyev,RW,https://www.nhl.com/player/8481560,https://www.eliteprospects.com/player/316114/arthur-kaliyev,https://assets.nhle.com/mugs/nhl/20202021/LAK/8481560.png
Quinton Byfield,RW,https://www.nhl.com/player/8482124,https://www.eliteprospects.com/player/503020/quinton-byfield,https://assets.nhle.com/mugs/nhl/20202021/LAK/8482124.png
Drake Rymsha,C,https://www.nhl.com/player/8480221,https://www.eliteprospects.com/player/268925/drake-rymsha,https://assets.nhle.com/mugs/nhl/20202021/LAK/8480221.png
Viktor Arvidsson,LW,https://www.nhl.com/player/8478042,https://www.eliteprospects.com/player/27484/viktor-arvidsson,https://assets.nhle.com/mugs/nhl/20212022/LAK/8478042.png
Sean Durzi,D,https://www.nhl.com/player/8480434,https://www.eliteprospects.com/player/268973/sean-durzi,https://assets.nhle.com/mugs/nhl/20212022/LAK/8480434.png
Jordan Spence,D,https://www.nhl.com/player/8481606,https://www.eliteprospects.com/player/320267/jordan-spence,https://assets.nhle.com/mugs/nhl/20212022/LAK/8481606.png
Vladimir Tkachev,LW,https://www.nhl.com/player/8478250,https://www.eliteprospects.com/player/211956/vladimir-tkachyov,https://assets.nhle.com/mugs/nhl/20212022/LAK/8478250.png
Jacob Moverare,D,https://www.nhl.com/player/8479421,https://www.eliteprospects.com/player/212726/jacob-moverare,https://assets.nhle.com/mugs/nhl/20212022/LAK/8479421.png
Samuel Fagemo,LW,https://www.nhl.com/player/8481239,https://www.eliteprospects.com/player/288459/samuel-fagemo,https://assets.nhle.com/mugs/nhl/20212022/LAK/8481239.png
Alex Turcotte,C,https://www.nhl.com/player/8481532,https://www.eliteprospects.com/player/290043/alex-turcotte,https://assets.nhle.com/mugs/nhl/20212022/LAK/8481532.png
Kevin Fiala,LW,https://www.nhl.com/player/8477942,https://www.eliteprospects.com/player/87971/kevin-fiala,https://assets.nhle.com/mugs/nhl/20222023/LAK/8477942.png
Brandt Clarke,D,https://www.nhl.com/player/8482730,https://www.eliteprospects.com/player/336887/brandt-clarke,https://assets.nhle.com/mugs/nhl/20222023/LAK/8482730.png
Alex Laferriere,RW,https://www.nhl.com/player/8482155,https://www.eliteprospects.com/player/450718/alex-laferriere,https://assets.nhle.com/mugs/nhl/20232024/LAK/8482155.png
Akil Thomas,C,https://www.nhl.com/player/8480851,https://www.eliteprospects.com/player/364033/akil-thomas,https://assets.nhle.com/mugs/nhl/20232024/LAK/8480851.png
Samuel Helenius,C,https://www.nhl.com/player/8482726,https://www.eliteprospects.com/player/554237/samuel-helenius,https://assets.nhle.com/mugs/nhl/20242025/LAK/8482726.png
Andre Lee,LW,https://www.nhl.com/player/8481732,https://www.eliteprospects.com/player/350001/andre-lee,https://assets.nhle.com/mugs/nhl/20242025/LAK/8481732.png
Taylor Ward,RW,https://www.nhl.com/player/8483406,https://www.eliteprospects.com/player/247054/taylor-ward,https://assets.nhle.com/mugs/nhl/20242025/LAK/8483406.png
Yanni Gourde,C,https://www.nhl.com/player/8476826,https://www.eliteprospects.com/player/37303/yanni-gourde,https://assets.nhle.com/mugs/nhl/20212022/SEA/8476826.png
Riley Sheahan,C,https://www.nhl.com/player/8475772,https://www.eliteprospects.com/player/33929/riley-sheahan,https://assets.nhle.com/mugs/nhl/20212022/SEA/8475772.png
Jamie Oleksiak,D,https://www.nhl.com/player/8476467,https://www.eliteprospects.com/player/37832/jamie-oleksiak,https://assets.nhle.com/mugs/nhl/20212022/SEA/8476467.png
Matty Beniers,C,https://www.nhl.com/player/8482665,https://www.eliteprospects.com/player/201739/matty-beniers,https://assets.nhle.com/mugs/nhl/20212022/SEA/8482665.png
Will Borgen,D,https://www.nhl.com/player/8478840,https://www.eliteprospects.com/player/248330/will-borgen,https://assets.nhle.com/mugs/nhl/20212022/SEA/8478840.png
Alex Barré-Boulet,C,https://www.nhl.com/player/8479718,https://www.eliteprospects.com/player/227670/alex-barre-boulet,https://assets.nhle.com/mugs/nhl/20212022/SEA/8479718.png
Alexander True,C,https://www.nhl.com/player/8480384,https://www.eliteprospects.com/player/207313/alexander-true,https://assets.nhle.com/mugs/nhl/20212022/SEA/8480384.png
Eeli Tolvanen,RW,https://www.nhl.com/player/8480009,https://www.eliteprospects.com/player/249730/eeli-tolvanen,https://assets.nhle.com/mugs/nhl/20222023/SEA/8480009.png
Shane Wright,C,https://www.nhl.com/player/8483524,https://www.eliteprospects.com/player/526239/shane-wright,https://assets.nhle.com/mugs/nhl/20222023/SEA/8483524.png
Tye Kartye,LW,https://www.nhl.com/player/8481789,https://www.eliteprospects.com/player/424242/tye-kartye,https://assets.nhle.com/mugs/nhl/20232024/SEA/8481789.png
Kailer Yamamoto,RW,https://www.nhl.com/player/8479977,https://www.eliteprospects.com/player/247915/kailer-yamamoto,https://assets.nhle.com/mugs/nhl/20232024/SEA/8479977.png
Brian Dumoulin,D,https://www.nhl.com/player/8475208,https://www.eliteprospects.com/player/33896/brian-dumoulin,https://assets.nhle.com/mugs/nhl/20232024/SEA/8475208.png
Ryker Evans,D,https://www.nhl.com/player/8482858,https://www.eliteprospects.com/player/351173/ryker-evans,https://assets.nhle.com/mugs/nhl/20232024/SEA/8482858.png
Logan Morrison,C,https://www.nhl.com/player/8483012,https://www.eliteprospects.com/player/201937/logan-morrison,https://assets.nhle.com/mugs/nhl/20232024/SEA/8483012.png
Ryan Winterton,C,https://www.nhl.com/player/8482751,https://www.eliteprospects.com/player/651883/ryan-winterton,https://assets.nhle.com/mugs/nhl/20232024/SEA/8482751.png
Mason Marchment,LW,https://www.nhl.com/player/8478975,https://www.eliteprospects.com/player/208693/mason-marchment,https://assets.nhle.com/mugs/nhl/20242025/SEA/8478975.png
Kaapo Kakko,RW,https://www.nhl.com/player/8481554,https://www.eliteprospects.com/player/396655/kaapo-kakko,https://assets.nhle.com/mugs/nhl/20242025/SEA/8481554.png
Frederick Gaudreau,C,https://www.nhl.com/player/8477919,https://www.eliteprospects.com/player/129032/frederick-gaudreau,https://assets.nhle.com/mugs/nhl/20242025/SEA/8477919.png
Jani Nyman,RW,https://www.nhl.com/player/8483497,https://www.eliteprospects.com/player/611825/jani-nyman,https://assets.nhle.com/mugs/nhl/20242025/SEA/8483497.png
