player_id,player_name_official,player_name_ep,player_pos_official,player_pos_ep,player_link_official,player_link_ep,player_image_official,date_of_birth,nation,height_cm,weight_kg,shoots,player_type,nhl_rights,draft,highlights,description
2764,Griffin Reinhart,Griffin Reinhart,D,D,https://www.nhl.com/player/8476852,https://www.eliteprospects.com/player/41183/griffin-reinhart,https://assets.nhle.com/mugs/nhl/latest/8476852.png,1/24/1994,Canada,193,98,L,,,"('1', '4', '2012')","['1-time Hlinka Gretzky Cup Gold Medal', '1-time U17 WHC Bronze Medal', '1-time CHL Memorial Cup Champion', '1-time WHL (East) Second All-Star Team', '2-time WHL Champion', '1-time WHL Playoffs MVP']","Father: Paul Reinhart
Brothers: Max Reinhart, Sam Reinhart"
2765,Shane Prince,Shane Prince,LW,LW,https://www.nhl.com/player/8476386,https://www.eliteprospects.com/player/32724/shane-prince,https://assets.nhle.com/mugs/nhl/latest/8476386.png,11/16/1992,USA / Belarus,181,88,L,"['Offensive Forward', 'Speedster']",,"('2', '61', '2011')",['1-time AHL Second All-Star Team'],"Prince is a skilled forward with good vision and offensive instincts. Equally adapt at passing and shooting. Can play both wing and center.
- Erik K."
2766,Ryan Pulock,Ryan Pulock,D,D,https://www.nhl.com/player/8477506,https://www.eliteprospects.com/player/86761/ryan-pulock,https://assets.nhle.com/mugs/nhl/latest/8477506.png,10/6/1994,Canada,188,100,R,,New York Islanders / Signed,"('1', '15', '2013')","['1-time U18 WJC Bronze Medal', '1-time AHL All-Rookie Team', '2-time WHL (East) First All-Star Team']",A strong defenseman with a good physical game and a very hard shot. Contributes in both ends and is quite well-rounded. Needs to work on his skating.
2767,Adam Pelech,Adam Pelech,D,D,https://www.nhl.com/player/8476917,https://www.eliteprospects.com/player/89694/adam-pelech,https://assets.nhle.com/mugs/nhl/latest/8476917.png,8/16/1994,Canada,191,95,L,,New York Islanders / Signed,"('3', '65', '2012')","['1-time U17 WHC Gold Medal', '1-time Hlinka Gretzky Cup Gold Medal', '1-time U18 WJC Bronze Medal', '1-time OHL Second All-Star Team']","Brothers: Matt Pelech & Mike Pelech
Uncle: Mike Gillis"
2768,Bracken Kearns,Bracken Kearns,C,C,https://www.nhl.com/player/8471996,https://www.eliteprospects.com/player/11551/bracken-kearns,https://assets.nhle.com/mugs/nhl/latest/8471996.png,5/12/1981,Canada,183,91,L,,,,[],"Kearns is a two-way forward who plays a well-rounded game. Can be used everywhere on the ice and in many situations. Not overly big, he still likes getting his nose dirty. Owns leadership qualities.
- Erik K."
2769,Taylor Beck,Taylor Beck,LW,W/C,https://www.nhl.com/player/8475192,https://www.eliteprospects.com/player/24653/taylor-beck,https://assets.nhle.com/mugs/nhl/latest/8475192.png,5/13/1991,Canada,186,97,R,,,"('3', '70', '2009')","['1-time U17 WHC Gold Medal', '1-time AHL First All-Star Team', '1-time OHL Second All-Star Team']","Beck is a big winger with a good shot and offensive instincts. At his best when he goes to the net. Needs to improve his defensive game and skating ability.
- Erik K."
2770,Joshua Ho-Sang,Joshua Ho-Sang,RW,RW,https://www.nhl.com/player/8477959,https://www.eliteprospects.com/player/161290/josh-ho-sang,https://assets.nhle.com/mugs/nhl/latest/8477959.png,1/22/1996,Canada,183,79,R,,,"('1', '28', '2014')",['1-time ECHL Kelly Cup Champion'],Ho-Sang often turns heads with his ability to handle the puck with ease in the offensive zone. He has speed and great offensive instincts but needs to work on his game outside of the offensive zone.
2771,Mathew Barzal,Mathew Barzal,C,C/RW,https://www.nhl.com/player/8478445,https://www.eliteprospects.com/player/186310/mathew-barzal,https://assets.nhle.com/mugs/nhl/latest/8478445.png,5/26/1997,Canada,185,86,R,['Speedster'],New York Islanders / Signed,"('1', '16', '2015')","['1-time Hlinka Gretzky Cup Gold Medal', '1-time U20 WJC Silver Medal', '1-time World Championship Silver Medal', '2-time U18 WJC Bronze Medal', '1-time BCEHL U18 Most Points', '1-time NHL All-Rookie Team', '1-time NHL Rookie of the Year (Calder Trophy)', '2-time WHL (West) First All-Star Team', '1-time WHL Champion', '1-time WHL Playoffs MVP']",Father: Mike Barzal
2772,Connor Jones,Connor Jones,C,C/LW,https://www.nhl.com/player/8477881,https://www.eliteprospects.com/player/38011/connor-jones,https://assets.nhle.com/mugs/nhl/latest/8477881.png,8/16/1990,Canada,178,84,L,,,,['2-time BCHL Champion'],"Twin Brother: Kellen Jones
Grandfather: Terry Jones"
2773,Jordan Eberle,Jordan Eberle,RW,RW/C,https://www.nhl.com/player/8474586,https://www.eliteprospects.com/player/11098/jordan-eberle,https://assets.nhle.com/mugs/nhl/latest/8474586.png,5/15/1990,Canada,180,86,R,,Seattle Kraken / Signed,"('1', '22', '2008')","['1-time U18 WJC Gold Medal', '1-time U20 WJC Gold Medal', '1-time World Championship Gold Medal', '1-time U20 WJC Silver Medal', '1-time CHL First All-Star Team', '1-time CHL Player of the Year', '1-time U20 WJC All-Star Team', '1-time U20 WJC Best Forward', '1-time U20 WJC Most Valuable Player', '2-time WHL (East) First All-Star Team', '1-time WHL Player of the Year (Four Broncos Trophy)']","A small sniping winger who relies on his smarts and hockey sense to score goals. Always seems to find the open ice around the net, and scores big goals. Isn't the best skater, though, and lacks size."
2774,Tanner Fritz,Tanner Fritz,C,C,https://www.nhl.com/player/8479206,https://www.eliteprospects.com/player/23940/tanner-fritz,https://assets.nhle.com/mugs/nhl/latest/8479206.png,8/20/1991,Canada,180,87,R,,,,"['1-time AJHL Champion', '1-time AJHL Most Valuable Player']",Cousin: Daymen Rycroft
2775,Michael Dal Colle,Michael Dal Colle,LW,LW,https://www.nhl.com/player/8477936,https://www.eliteprospects.com/player/152047/michael-dal-colle,https://assets.nhle.com/mugs/nhl/latest/8477936.png,6/20/1996,Canada,191,88,L,,,"('1', '5', '2014')","['1-time Hlinka Gretzky Cup Gold Medal', '1-time CHL Memorial Cup Champion', '1-time OHL Champion', '1-time OHL First All-Rookie Team', '1-time OHL Second All-Star Team', '1-time OHL Third All-Star Team']",Sister: Daniela Dal Colle
2776,Leo Komarov,Leo Komarov,RW,W/C,https://www.nhl.com/player/8473463,https://www.eliteprospects.com/player/7617/leo-komarov,https://assets.nhle.com/mugs/nhl/latest/8473463.png,1/23/1987,Finland / Russia,180,95,L,"['Agitator', 'Grinder', 'Two-Way Forward']",,"('6', '180', '2006')","['1-time World Championship Gold Medal', '1-time Olympic Gold Medal', '2-time World Championship Silver Medal', '1-time U20 WJC Bronze Medal', '1-time Olympic Bronze Medal', '2-time KHL Gagarin Cup Champion']","Komarov is a tough winger with good speed and a hard-working attitude. Likes to play physically and get under the skin with trash-talking in between hits. His temper has led to unnecessary penalties in the past. Strong, has a good shot and a very good skater. A late bloomer, previously considered a long shot at cracking the NHL in a bottom six role at best."
2777,Tom Kuhnhackl,Tom Kuhnhackl,RW,W/C,https://www.nhl.com/player/8475832,https://www.eliteprospects.com/player/17637/tom-kuhnhackl,https://assets.nhle.com/mugs/nhl/latest/8475832.png,1/21/1992,Germany,187,86,L,,,"('4', '110', '2010')",['2-time NHL Stanley Cup Champion'],A winger with good skating and a hard shot. Has an excellent understanding of the game and good creativity. An all-around forward who is useful on both powerplay and penalty kill. Needs to be more aggressive.
2778,Jean-Gabriel Pageau,Jean-Gabriel Pageau,C,C,https://www.nhl.com/player/8476419,https://www.eliteprospects.com/player/45134/jean-gabriel-pageau,https://assets.nhle.com/mugs/nhl/latest/8476419.png,11/11/1992,Canada,180,82,R,,New York Islanders / Signed,"('4', '96', '2011')",[],"Cousins: Nathan Pageau, Nick Pageau, Samuel Pageau
Uncle : Paul Pageau"
2779,Cole Bardreau,Cole Bardreau,C,C/RW,https://www.nhl.com/player/8478367,https://www.eliteprospects.com/player/38618/cole-bardreau,https://assets.nhle.com/mugs/nhl/latest/8478367.png,7/22/1993,USA,181,83,R,,,,"['1-time U17 WHC Gold Medal', '1-time U18 WJC Gold Medal', '1-time U20 WJC Gold Medal']",
2780,Oliver Wahlstrom,Oliver Wahlstrom,RW,RW/LW,https://www.nhl.com/player/8480789,https://www.eliteprospects.com/player/241370/oliver-wahlstrom,https://assets.nhle.com/mugs/nhl/latest/8480789.png,6/13/2000,USA / Sweden,188,93,R,,,"('1', '11', '2018')","['1-time U18 WJC Gold Medal', '1-time U18 WJC Silver Medal', '1-time U20 WJC Silver Medal', '1-time U18 WJC All-Star Team']","A sensational scoring threat, Oliver Wahlstrom is a fierce competitor that preys on weak play. He exploits gaps in the neutral zone; his positioning allows him to carry the puck forward immediately or shift up and into stride off of an outlet pass. He promptly takes easy lanes away from the opposition along his own blue line, but could stand to be more proactive defensively. Offensively, he might be described as uncontainable: the confidence he has in his individual puck skill, paired with a high level of thinking, makes him a difficult cog to take out of alignment. He is able to create opportunities for himself, as well as teammates, out of nothing; this, in turn, translates to energy on the ice and in the building as a whole. All-in-all, Oliver Wahlstrom is an instinct-driven hockey player gifted with the size, skating, skill, and smarts that coaches yearn for."
2781,Otto Koivula,Otto Koivula,LW,LW/C,https://www.nhl.com/player/8479526,https://www.eliteprospects.com/player/241338/otto-koivula,https://assets.nhle.com/mugs/nhl/latest/8479526.png,9/1/1998,Finland,195,102,L,"['Power Forward', 'Puckhandler', 'Two-Way Center']",,"('4', '120', '2016')","['1-time EYOF Bronze Medal', '1-time Liiga Rookie of the Year']",
2782,Dmytro Timashov,Dmytro Timashov,LW,LW/RW,https://www.nhl.com/player/8478857,https://www.eliteprospects.com/player/115161/dmytro-timashov,https://assets.nhle.com/mugs/nhl/latest/8478857.png,10/1/1996,Sweden,177,85,L,,,"('5', '125', '2015')","['1-time U17 WHC Gold Medal', '1-time J18 SM Gold Medal', '1-time TV-Pucken Bronze Medal', '1-time AHL Calder Cup Champion', '1-time QMJHL All-Rookie Team', '1-time QMJHL Offensive Rookie of the Year (Michel Bergeron Trophy)', '1-time QMJHL Rookie of the Year']","An agile winger with very good puckhandling skills; his explosiveness opens up space for himself and teammates, giving him the ablility to create dangerous chances at top speed. All-in-all, a dangerous player who will wow audiences with his speed and creativity."
2783,Robin Salo,Robin Salo,D,D,https://www.nhl.com/player/8480071,https://www.eliteprospects.com/player/197821/robin-salo,https://assets.nhle.com/mugs/nhl/latest/8480071.png,10/13/1998,Finland,185,85,L,,,"('2', '46', '2017')","['1-time U18 WJC Gold Medal', '1-time U18 WJC Silver Medal']",Father: Robert Salo
2784,Grant Hutton,Grant Hutton,D,D,https://www.nhl.com/player/8480306,https://www.eliteprospects.com/player/180691/grant-hutton,https://assets.nhle.com/mugs/nhl/latest/8480306.png,7/25/1995,USA,193,97,R,['Defensive Defenseman'],,,[],
2785,Paul LaDue,Paul LaDue,D,D,https://www.nhl.com/player/8476983,https://www.eliteprospects.com/player/90101/paul-ladue,https://assets.nhle.com/mugs/nhl/latest/8476983.png,9/6/1992,USA,191,91,R,"['Defensive Defenseman', 'PK Specialist']",,"('6', '181', '2012')","['1-time NCAA (Championship) Winner', '1-time USHL First All-Star Team']","Cousin: Luke Johnson
Uncles: Chad Johnson & Steve Johnson"
2786,Hudson Fasching,Hudson Fasching,RW,RW,https://www.nhl.com/player/8477392,https://www.eliteprospects.com/player/114801/hudson-fasching,https://assets.nhle.com/mugs/nhl/latest/8477392.png,7/28/1995,USA,191,93,R,,,"('4', '118', '2013')","['1-time U17 WHC Silver Medal', '1-time U18 WJC Silver Medal', '1-time NCAA (B1G) Champion']",
2787,Simon Holmstrom,Simon Holmstrom,RW,RW/LW,https://www.nhl.com/player/8481601,https://www.eliteprospects.com/player/347250/simon-holmstrom,https://assets.nhle.com/mugs/nhl/latest/8481601.png,5/24/2001,Sweden,188,97,L,,New York Islanders / Signed,"('1', '23', '2019')","['1-time J20 SM Gold Medal', '1-time U18 WJC Gold Medal']",An offensively skilled player who competes hard. Holmström is a good skater and stands out with really good hands and impressive puckhandling skills. Quite shifty and a player that can do the unexpected offensively. Has a good wrister and his two-way game is underrated. Great character and team player.
2788,Pierre Engvall,Pierre Engvall,LW,LW/RW,https://www.nhl.com/player/8478115,https://www.eliteprospects.com/player/147720/pierre-engvall,https://assets.nhle.com/mugs/nhl/latest/8478115.png,5/31/1996,Sweden,196,98,L,,New York Islanders / Signed,"('7', '188', '2014')","['1-time U17 WHC Gold Medal', '1-time AHL Calder Cup Champion']","Brother: Kevin Engvall
Second cousins: Nicola Marinkovic, Anthony Marinkovic"
2789,Samuel Bolduc,Samuel Bolduc,D,D,https://www.nhl.com/player/8481541,https://www.eliteprospects.com/player/356985/samuel-bolduc,https://assets.nhle.com/mugs/nhl/latest/8481541.png,12/9/2000,Canada,193,100,L,['Defensive Defenseman'],Los Angeles Kings / Signed,"('2', '57', '2019')",[],
2790,William Dufour,William Dufour,RW,RW,https://www.nhl.com/player/8482207,https://www.eliteprospects.com/player/294583/william-dufour,https://assets.nhle.com/mugs/nhl/latest/8482207.png,1/28/2002,Canada,190,96,R,,,"('5', '152', '2020')","['1-time U20 WJC Gold Medal', '1-time CHL Memorial Cup Champion', '1-time QMJHL First All-Star Team', '1-time QMJHL Most Goals', '1-time QMJHL Most Valuable Player (Michel Brière Trophy)']","He pressures opponents, wins the puck, and then skates it up to the offensive zone to focus his attention on the goalie. When the puck touches his stick in the offensive zone, its next stop is the net and quite often the back of it. Dufour surprises goalies by aiming low. Plus, his blade remains closed until the moment of the release, hiding his intended placement."
2791,Arnaud Durandeau,Arnaud Durandeau,LW,LW,https://www.nhl.com/player/8480242,https://www.eliteprospects.com/player/201536/arnaud-durandeau,https://assets.nhle.com/mugs/nhl/latest/8480242.png,1/14/1999,Canada,183,88,L,,,"('6', '165', '2017')",[],Sister: Eva Durandeau
2792,Kyle MacLean,Kyle MacLean,C,C/LW,https://www.nhl.com/player/8481237,https://www.eliteprospects.com/player/201488/kyle-maclean,https://assets.nhle.com/mugs/nhl/latest/8481237.png,4/29/1999,USA / Canada,185,86,L,,New York Islanders / Signed,,[],"Father: John MacLean
Brother: John Carter MacLean"
2793,Ruslan Iskhakov,Ruslan Iskhakov,C,C/LW,https://www.nhl.com/player/8481016,https://www.eliteprospects.com/player/396204/ruslan-iskhakov,https://assets.nhle.com/mugs/nhl/latest/8481016.png,7/22/2000,Russia,171,69,L,,New York Islanders / Unsigned,"('2', '43', '2018')",[],
2794,Maxim Tsyplakov,Maxim Tsyplakov,RW,RW,https://www.nhl.com/player/8484958,https://www.eliteprospects.com/player/354505/maxim-tsyplakov,https://assets.nhle.com/mugs/nhl/latest/8484958.png,9/19/1998,Russia,190,86,L,,New York Islanders / Signed,,[],Grandfather: Viktor Tsyplakov
2795,Marc Gatcomb,Marc Gatcomb,C,C/RW,https://www.nhl.com/player/8483553,https://www.eliteprospects.com/player/446950/marc-gatcomb,https://assets.nhle.com/mugs/nhl/latest/8483553.png,7/22/1999,USA,188,88,R,,New York Islanders / Signed,,[],
2796,Isaiah George,Isaiah George,D,D,https://www.nhl.com/player/8483448,https://www.eliteprospects.com/player/526091/isaiah-george,https://assets.nhle.com/mugs/nhl/latest/8483448.png,2/15/2004,Canada,185,89,L,,New York Islanders / Signed,"('4', '98', '2022')",['1-time OHL Champion'],"At his best, the Knights defenceman is an effortless puck-carrier, darting past forecheckers with agility and power to create exits and entries, often on the same rush. His nearly form- perfect mechanical forward stride is a real asset in this regard. Those same skills translate to neutral zone defensive sequences, where George gaps up early, takes away the middle of the ice with a strong defensive stick, and closes with urgency and force at the right moment to end possession or force an uncontrolled play."
2797,Evander Kane,Evander Kane,LW,LW/RW,https://www.nhl.com/player/8475169,https://www.eliteprospects.com/player/14657/evander-kane,https://assets.nhle.com/mugs/nhl/latest/8475169.png,8/2/1991,Canada,188,99,L,"['Agitator', 'Power Forward']",Vancouver Canucks / Signed,"('1', '4', '2009')","['1-time U20 WJC Gold Medal', '1-time CHL Memorial Cup Champion', '1-time WHL (West) First All-Star Team', '1-time WHL Champion']",
2798,Bryan Little,Bryan Little,C,C,https://www.nhl.com/player/8473412,https://www.eliteprospects.com/player/10426/bryan-little,https://assets.nhle.com/mugs/nhl/latest/8473412.png,11/12/1987,Canada,183,87,R,,,"('1', '12', '2006')","['1-time U17 WHC Gold Medal', '1-time U20 WJC Gold Medal', '1-time AHL Calder Cup Champion', '1-time CHL All-Rookie Team', '1-time OHL First All-Rookie Team', '1-time OHL Rookie of the Year (Emms Family Award)', '1-time OHL Second All-Star Team', '1-time OHL Third All-Star Team']",
2799,Nik Antropov,Nik Antropov,C,C/W,https://www.nhl.com/player/8467353,https://www.eliteprospects.com/player/8657/nikolai-antropov,https://assets.nhle.com/mugs/nhl/latest/8467353.png,2/18/1980,Kazakhstan / Canada,198,111,L,,,"('1', '10', '1998')",[],"Sons: Danil Antropov, Matvey Antropov"
2800,Toby Enstrom,Toby Enstrom,D,D,https://www.nhl.com/player/8470828,https://www.eliteprospects.com/player/594/tobias-enstrom,https://assets.nhle.com/mugs/nhl/latest/8470828.png,11/5/1984,Sweden,179,81,L,['Puck-Moving Defenseman'],,"('8', '239', '2003')","['1-time J20 SM Gold Medal', '1-time World Championship Bronze Medal', '1-time NHL All-Rookie Team', '1-time SHL Champion', '1-time SHL Rookie of the Year']","A capable two-way defenseman with a fantastic skating ability and great hockey sense. Enström is undersized, but makes up for that with a brilliant and mature overall game. He sees the ice and reads the game very well and makes crisp outlet passes. Enström has also a good/accurate shot and plays the point on the power play. In his own end Enström is very solid. He always chooses the easiest solution and has so far had no problems playing against forwards that are much larger than he is."
2801,Zach Bogosian,Zach Bogosian,D,D,https://www.nhl.com/player/8474567,https://www.eliteprospects.com/player/14440/zach-bogosian,https://assets.nhle.com/mugs/nhl/latest/8474567.png,7/15/1990,USA / Armenia,188,101,R,['Defensive Defenseman'],Minnesota Wild / Signed,"('1', '3', '2008')","['1-time NHL Stanley Cup Champion', '1-time OHL First All-Star Team', '1-time OHL Second All-Rookie Team']","Brothers: Aaron Bogosian, Steve Bogosian"
